Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,12,0,0,0,0,602,241,0,0,0,0,18067,0,0,0,482,0,0,0,0,0,0,440,4215,0,121,0,108,217,0,0,0,0,0,0,60,0,0,301,0,12,0,0,100,0,0,0,0,301,0,0,603,0,0,60,0,494,0,0,0,0,12,157,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
20,0,52,2,1,18,4,13,1,1,9,0,513,93,59,0,0,0,18067,0,0,1140,361,0,91,0,0,0,3716,229,4215,0,106,15,108,217,0,0,0,0,0,0,19,12,0,273,3,9,0,0,100,0,0,0,0,301,0,0,586,17,0,43,0,200,0,294,0,0,12,157,49,0,0,1,89,0,0,0,0,30,0,0,0,0,0,0,0,0,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,30,88,0
40,0,47,2,0,18,3,6,2,0,18,1,517,79,72,0,0,0,18067,0,0,1371,382,0,68,0,0,0,3689,208,4215,0,108,13,108,217,0,0,0,0,0,0,22,7,0,271,3,9,0,0,100,0,0,0,0,301,0,0,574,29,0,31,0,197,0,297,0,0,12,157,49,0,0,1,90,0,0,0,0,32,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,71,0
60,0,52,2,0,16,4,5,1,0,22,0,512,86,61,0,0,0,18067,0,0,1310,367,0,78,0,0,0,3829,226,4215,0,106,14,107,217,0,0,0,1,0,0,20,9,0,270,5,7,0,0,100,0,0,0,0,301,0,0,561,42,0,18,0,184,0,310,0,0,12,157,49,1,0,0,93,0,0,1,0,37,0,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,82,0
80,0,46,6,0,17,1,7,1,0,12,0,524,72,70,0,0,1,18067,0,0,1356,385,0,71,0,0,0,3579,172,4215,0,106,14,108,217,0,0,0,0,0,0,15,12,0,268,2,10,0,0,100,0,0,0,0,301,0,0,569,34,0,26,0,197,0,297,0,0,12,157,49,1,0,0,98,0,0,0,0,26,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,82,0
100,0,52,4,2,19,3,10,0,0,14,0,510,82,65,0,0,1,18067,0,0,1346,380,0,78,0,0,0,3777,229,4215,0,102,19,108,217,0,0,0,0,0,0,20,7,0,269,5,7,0,0,100,0,0,0,0,301,0,0,567,36,0,24,0,209,0,285,0,0,12,157,49,0,0,1,93,0,0,0,0,24,0,0,0,0,0,0,0,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,71,0
120,7,46,4,1,18,5,6,3,0,22,0,509,79,70,0,0,1,18067,0,0,1357,372,0,83,0,0,0,3809,241,4215,0,104,16,106,210,0,7,0,2,0,0,14,13,0,268,6,6,0,0,100,0,0,0,0,301,0,0,568,35,0,25,0,210,0,284,0,0,12,156,49,0,0,0,90,0,0,1,0,27,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32,77,0
140,11,42,4,1,24,4,9,2,1,22,0,505,81,57,0,0,0,18067,0,0,1240,378,0,79,0,0,0,3699,236,4215,0,112,9,108,211,0,6,0,0,0,0,16,8,0,265,8,4,0,0,100,0,0,0,0,301,0,0,573,30,0,30,0,206,0,288,0,0,12,157,49,0,0,0,102,0,0,1,0,25,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,75,0
160,5,35,6,1,18,7,13,2,0,24,0,508,66,62,0,0,1,18067,0,0,1428,356,0,100,0,0,0,3893,241,4215,1,108,13,104,211,0,5,1,3,0,0,19,13,0,274,2,10,0,0,100,0,0,0,0,301,0,0,565,38,0,22,0,190,0,304,0,0,12,157,49,0,0,1,112,0,0,0,0,26,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,96,0
180,10,56,2,0,17,2,13,1,1,28,0,494,73,67,0,0,0,18067,1,1,1496,370,0,87,0,0,0,3939,251,4215,2,103,18,108,209,0,6,0,0,0,0,17,10,0,268,5,7,0,0,100,0,0,0,0,301,0,0,565,38,2,20,0,201,0,293,0,0,12,157,49,0,0,0,99,0,0,0,0,25,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,73,0
200,3,43,7,2,24,4,6,0,1,21,1,505,73,57,0,0,0,18067,0,2,1616,364,0,85,0,0,0,3824,229,4215,2,107,10,105,210,0,4,1,1,0,0,10,13,0,264,3,8,0,0,100,0,0,0,0,301,0,0,566,37,8,14,0,199,0,295,0,0,12,157,49,3,1,1,107,0,0,1,1,33,0,0,0,1,0,0,1,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,76,0
220,6,52,8,1,16,3,10,0,0,16,0,508,67,77,0,0,0,18067,1,2,2100,342,0,103,0,0,0,3850,244,4215,3,112,8,108,211,0,3,0,0,0,0,11,10,0,264,3,9,0,0,100,0,0,0,0,301,0,3,567,33,9,15,0,186,0,308,0,0,12,156,49,0,0,2,89,0,0,1,4,37,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,79,0
240,7,43,10,4,13,2,7,2,0,15,0,518,85,61,0,0,0,18067,2,0,2292,365,0,92,0,0,0,3880,241,4215,0,110,11,108,211,0,6,0,0,0,0,15,8,0,264,8,4,0,0,100,0,0,0,0,301,0,3,572,28,10,19,0,207,0,287,0,0,12,157,49,0,0,0,89,0,0,1,3,25,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,88,0
260,5,58,7,1,14,1,8,5,1,13,0,506,82,64,0,0,0,18067,1,0,2202,363,0,80,0,0,0,3841,225,4215,0,106,15,108,214,0,3,0,0,0,0,19,8,0,269,7,5,0,0,100,0,0,0,0,301,0,4,571,28,8,20,0,213,0,281,0,0,12,157,49,0,0,1,90,0,0,0,4,39,0,0,0,0,0,0,0,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38,82,0
280,4,59,8,6,23,2,8,3,0,18,0,487,91,62,0,0,0,18067,1,0,2069,381,0,71,0,0,0,3710,222,4215,0,102,18,108,215,0,2,0,0,0,0,17,15,0,274,3,9,0,0,100,0,0,0,0,301,0,6,571,26,6,22,0,193,0,301,0,0,12,156,49,0,0,1,82,0,0,1,4,30,0,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,50,80,0
300,2,43,5,4,16,3,16,4,0,14,3,506,74,61,0,0,1,18067,1,0,2132,363,0,90,0,0,0,3670,230,4215,0,105,16,108,215,0,2,0,0,0,0,14,18,0,274,6,6,0,0,100,0,0,0,0,301,0,6,567,30,6,18,0,224,0,270,0,0,12,157,49,0,0,1,100,0,0,0,4,29,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,55,0
