Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,12,0,0,0,0,602,241,0,0,0,0,18067,0,0,0,482,0,0,0,0,0,0,440,4215,0,121,0,108,217,0,0,0,0,0,0,60,0,0,301,0,12,0,0,100,0,0,0,0,301,0,0,603,0,0,60,0,494,0,0,0,0,12,157,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12
20,0,60,5,1,18,2,8,0,0,11,0,509,106,55,0,0,0,18067,0,0,1128,349,0,89,0,0,0,3623,230,4215,0,111,10,108,217,0,0,0,0,0,0,29,11,0,283,3,9,0,0,100,0,0,0,0,301,0,0,581,22,0,38,0,201,0,293,0,0,12,157,49,0,0,2,79,0,0,1,0,44,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,42
40,0,49,3,0,16,0,8,3,0,18,1,516,99,66,0,0,0,18067,0,0,1317,365,0,77,0,0,0,3700,213,4215,0,111,10,108,217,0,0,0,0,0,0,17,15,0,274,6,6,0,0,100,0,0,0,0,301,0,0,570,33,0,27,0,209,0,285,0,0,12,157,49,0,0,1,76,0,0,0,0,40,0,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,39
60,0,48,3,5,17,4,11,1,0,15,1,509,78,61,0,0,0,18067,0,0,1353,374,0,79,0,0,0,3657,220,4215,0,116,5,108,217,0,0,0,0,0,0,9,15,0,265,3,8,0,0,100,0,0,0,0,301,0,0,565,38,0,22,0,214,0,280,0,0,12,157,49,0,1,0,102,0,0,0,0,29,0,0,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49
80,0,44,2,2,15,1,18,0,0,25,2,505,72,70,0,0,1,18067,0,0,1439,375,0,76,0,0,0,3970,218,4215,0,107,14,108,217,0,0,0,0,0,0,18,8,0,267,7,5,0,0,100,0,0,0,0,301,0,0,566,37,0,23,0,190,0,304,0,0,12,157,49,0,0,0,97,0,0,1,0,31,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30
100,0,48,1,2,20,3,10,1,0,25,0,504,85,60,0,0,2,18067,0,0,1341,356,0,98,0,0,0,3879,228,4215,0,104,17,108,217,0,0,0,0,0,0,15,13,0,269,6,6,0,0,100,0,0,0,0,301,0,0,566,37,0,23,0,200,0,294,0,0,12,157,49,0,0,0,93,0,0,1,0,28,0,0,0,0,0,0,0,0,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24
120,0,48,2,3,17,4,14,2,1,26,0,497,84,67,0,0,0,18067,0,0,1286,357,0,87,0,0,0,3759,231,4215,0,113,8,105,214,0,2,0,2,0,0,16,9,0,266,2,10,0,0,100,0,0,0,0,301,0,0,570,33,0,27,0,195,0,299,0,0,12,157,49,0,0,0,90,0,0,0,0,38,0,0,0,0,1,0,0,0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,42
140,14,59,4,1,17,4,9,2,0,21,0,497,86,58,0,0,1,18067,0,0,1261,371,0,87,0,0,0,3750,215,4215,1,106,14,105,206,0,10,0,3,0,0,24,6,0,271,5,7,0,0,100,0,0,0,0,301,0,0,566,37,1,22,0,188,0,306,0,0,12,157,49,1,0,0,96,0,0,0,0,24,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,42
160,7,45,5,2,25,3,5,3,1,19,1,505,77,54,0,0,0,18067,0,1,1391,354,0,99,0,0,0,3886,219,4215,1,107,11,103,210,0,6,0,5,0,0,17,8,0,266,7,5,0,0,100,0,0,0,0,301,0,1,570,32,4,23,0,195,0,299,0,0,12,157,49,3,0,0,108,0,0,1,0,29,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,34
180,3,58,2,2,13,4,8,1,0,12,1,513,84,62,0,0,0,18067,0,1,1339,347,0,102,0,0,0,3768,223,4215,1,107,13,104,210,0,6,0,4,0,0,8,12,0,261,3,9,0,0,100,0,0,0,0,301,0,3,563,37,5,15,0,181,0,313,0,0,12,157,49,1,0,0,93,0,0,0,1,33,0,0,0,0,0,0,0,0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,31
200,6,47,0,1,23,2,12,0,2,15,0,512,79,60,0,0,0,18067,2,1,1688,367,0,88,0,0,0,3800,214,4215,1,107,13,105,211,0,5,0,2,0,0,13,10,0,263,5,7,0,0,100,0,0,0,0,301,0,5,568,30,5,20,0,189,0,305,0,0,12,157,49,0,0,0,99,0,0,0,0,27,0,0,0,0,0,0,1,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,46
220,2,52,2,0,11,3,17,3,2,23,0,501,77,78,0,0,0,18067,2,0,1646,368,0,84,0,0,0,3982,227,4215,1,108,13,106,212,0,4,0,2,0,0,12,12,0,265,5,7,0,0,100,0,0,0,0,301,0,5,568,30,6,19,0,204,0,290,0,0,12,157,49,0,0,0,83,0,0,1,0,30,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,33
240,2,57,2,0,18,1,15,3,1,18,1,498,87,68,0,0,2,18067,1,0,1725,367,0,84,0,0,0,3658,218,4215,1,106,14,105,212,0,4,0,2,0,0,14,8,0,262,8,4,0,0,100,0,0,0,0,301,0,8,565,30,5,17,0,216,0,278,0,0,12,157,49,0,0,0,82,0,0,0,1,31,0,0,0,0,0,0,1,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,29
260,14,57,2,2,16,5,9,2,1,17,0,503,79,66,0,0,0,18067,0,1,1650,354,0,99,0,0,0,3745,210,4215,0,106,14,107,205,0,12,1,0,0,0,10,11,0,264,2,10,0,0,100,0,0,0,0,301,0,7,561,35,5,13,0,216,0,278,0,0,12,157,49,1,0,2,93,0,0,1,1,29,0,0,0,0,0,0,0,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30
280,5,48,2,4,16,4,9,4,0,13,0,514,89,71,0,0,0,18067,1,0,1389,350,0,98,0,0,0,3896,266,4215,0,102,19,107,206,0,10,0,1,0,0,18,10,0,270,7,5,0,0,100,0,0,0,0,301,0,8,566,29,4,19,0,222,0,272,0,0,11,157,49,0,0,1,80,0,0,0,0,34,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35,35,35
300,9,41,2,3,9,1,10,0,0,19,0,529,96,62,0,0,0,18067,0,0,1333,374,0,83,0,0,0,3667,225,4215,0,107,14,108,208,0,9,0,0,0,0,17,11,1,268,4,8,0,0,100,0,0,0,0,301,0,9,571,23,3,25,0,209,0,285,0,0,12,157,49,0,0,0,82,0,0,0,1,25,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26
