Time,Obs_Ca,Obs_CaM,Obs_CaM_Ca4,Obs_CaMKII,Obs_CaMKII_CaM_Ca2,Obs_CaMKII_CaM_Ca2_psd,Obs_CaMKII_psd,Obs_cAMP,Obs_Substrate,Obs_D1R,Obs_DA,Obs_D32,Obs_pSubstrate,Obs_PP2B,Obs_PP2Bc,Obs_pARPP21
23.400000000000002,1,40,0,202,5,0,19,0,35,17,0,464,1,0,2,12
23.6,1,33,0,195,2,0,19,0,35,15,0,469,1,0,5,9
23.8,1,40,0,201,5,0,20,0,34,18,1,481,2,0,2,9
24,1,32,0,194,3,0,20,1,34,16,0,474,2,0,0,10
24.200000000000003,1,32,0,199,3,1,14,0,34,16,0,473,2,0,5,11
24.400000000000002,0,34,0,196,6,0,20,0,34,20,0,486,2,0,3,10
24.6,1,30,0,190,6,0,22,0,34,18,0,484,2,0,3,8
24.8,1,38,0,197,2,0,23,0,35,22,0,471,1,0,3,11
25,1,36,0,197,3,1,21,0,34,19,0,471,2,0,2,9
25.200000000000003,0,36,0,196,3,1,22,0,34,18,0,464,2,0,3,9
25.400000000000002,1,52,0,209,1,0,23,0,33,16,1,468,3,1,1,9
25.6,1,34,0,193,3,1,21,0,33,18,0,468,1,1,6,9
25.8,1,41,0,200,3,0,21,0,35,17,0,463,1,1,3,8
26,1,35,0,195,2,1,21,0,35,17,0,467,1,0,4,7
26.200000000000003,1,34,0,196,2,0,20,0,34,21,0,468,2,0,3,9
26.400000000000002,1,39,0,201,1,0,23,1,33,14,0,461,3,0,5,10
26.6,1,38,0,198,3,0,21,0,34,14,0,466,2,0,1,9
26.8,1,43,0,203,0,0,21,0,34,21,0,457,2,0,5,9
27,1,36,0,197,2,0,21,0,34,20,1,471,1,0,2,7
27.200000000000003,0,36,0,199,4,0,18,0,34,20,0,467,1,0,2,5
27.400000000000002,1,41,0,204,3,1,18,0,35,20,0,463,0,0,2,7
27.6,1,40,0,201,0,0,20,0,35,17,0,459,0,0,1,5
27.8,0,38,0,196,3,0,22,0,35,18,0,458,1,1,1,5
28,1,37,0,195,5,0,23,0,35,13,0,458,1,0,4,4
28.200000000000003,1,37,0,196,4,0,22,1,35,16,0,459,1,1,2,4
28.400000000000002,1,31,0,196,6,1,16,0,35,15,1,463,1,0,6,4
28.6,1,39,0,202,1,0,20,0,35,19,1,460,1,0,2,3
28.8,1,36,0,201,1,1,19,0,33,20,1,463,2,0,2,7
29,0,36,0,200,4,0,19,0,33,16,0,462,3,0,1,4
29.200000000000003,1,33,0,194,3,0,21,0,33,17,0,466,3,0,0,8
29.400000000000002,1,33,0,199,4,0,18,0,34,15,0,470,2,0,3,7
29.6,1,40,0,204,4,0,17,0,33,18,1,463,3,0,1,6
29.8,1,42,0,209,4,0,14,0,34,19,0,456,2,0,5,4
30,1,39,0,202,3,0,17,0,35,18,0,444,1,0,2,7
30.200000000000003,1,36,0,201,2,0,17,2,34,12,16,442,2,0,0,6
30.400000000000002,1,44,0,204,2,0,21,4,34,21,9,442,2,0,3,7
30.6,1,38,0,198,2,0,20,6,34,20,6,437,2,0,2,7
30.8,1,40,0,197,5,0,23,15,34,15,4,439,2,0,4,6
31,1,36,0,194,1,0,23,18,34,18,2,434,2,1,0,8
31.200000000000003,1,40,0,200,0,0,20,24,34,18,2,430,2,0,2,12
31.400000000000002,1,43,0,206,3,0,18,17,34,16,1,420,2,0,4,13
31.6,1,40,0,207,3,0,14,23,34,15,1,423,2,0,4,13
31.8,1,42,0,208,1,0,14,14,33,19,0,412,2,0,1,15
32,1,42,0,208,2,0,16,13,34,20,1,409,2,0,1,17
32.2,1,39,0,202,0,0,17,16,34,18,0,407,2,0,0,20
32.4,0,42,0,204,0,0,18,19,34,20,0,405,1,1,6,22
32.6,1,44,0,208,2,0,16,18,34,20,0,405,2,0,0,26
32.800000000000004,0,37,0,205,2,0,13,9,33,21,1,403,3,0,4,29
33,1,34,0,208,1,0,11,7,33,18,0,407,3,0,2,29
33.2,1,36,0,204,4,0,13,2,33,16,0,413,3,0,5,25
33.4,1,33,0,199,2,0,13,1,33,16,0,417,3,1,2,29
33.6,1,41,0,206,4,0,16,2,33,17,0,420,3,0,1,27
33.800000000000004,1,34,0,203,8,0,15,0,33,17,1,411,3,1,3,27
34,1,31,0,199,9,0,13,0,34,19,0,408,2,0,1,27
34.2,21,11,1,191,8,0,16,1,34,19,0,418,2,0,29,16
34.4,34,2,0,194,4,0,12,2,34,16,0,434,2,0,27,11
34.6,43,2,0,193,6,0,12,0,35,21,0,451,1,0,27,9
34.800000000000004,49,1,0,192,8,0,12,0,34,20,0,464,1,0,33,13
35,52,4,1,190,4,0,15,0,34,16,0,477,2,0,31,9
35.2,10,5,0,182,11,1,15,0,34,18,0,488,1,0,24,20
35.4,2,14,0,192,10,1,16,0,35,15,0,489,1,0,8,19
35.6,1,12,0,179,11,3,16,1,35,16,0,484,1,0,1,24
35.800000000000004,1,23,0,184,7,1,19,0,35,20,0,482,1,0,0,33
36,1,33,0,196,3,1,19,0,35,22,1,482,0,0,3,33
36.2,1,37,0,193,3,0,20,0,35,21,1,478,0,0,0,34
36.4,1,36,0,185,3,0,24,0,36,14,0,476,0,1,5,33
36.6,1,37,0,184,5,0,25,0,35,17,0,473,1,0,4,29
36.800000000000004,1,37,0,186,3,1,25,0,35,21,1,470,1,0,0,30
37,1,37,0,191,3,0,24,0,34,17,0,467,1,0,3,27
37.2,1,28,0,185,1,1,22,0,35,13,0,471,1,0,2,26
37.4,1,39,0,191,4,0,24,0,34,15,0,466,2,0,2,23
37.6,0,34,0,187,4,0,22,0,34,20,0,469,2,0,4,32
37.800000000000004,0,34,0,192,3,0,20,0,34,16,0,468,2,0,5,28
38,1,35,0,193,4,1,17,0,32,17,0,462,1,0,1,30
38.2,1,34,0,199,2,1,14,0,31,17,1,459,3,0,3,32
38.400000000000006,0,29,0,193,6,0,13,1,33,20,0,456,3,0,2,27
38.6,0,35,0,195,2,0,15,0,32,23,1,453,2,0,4,30
38.800000000000004,1,37,0,199,1,0,16,0,33,19,0,452,3,0,2,26
39,1,30,0,192,6,0,14,0,33,14,0,452,3,0,2,29
39.2,1,36,0,198,1,0,15,1,32,18,0,451,3,0,2,27
39.400000000000006,1,35,0,199,3,1,14,0,33,18,0,447,3,0,2,28
39.6,1,43,0,201,3,0,17,1,32,20,0,454,4,1,0,29
39.800000000000004,0,40,0,199,1,0,16,0,32,20,1,451,4,1,1,31
40,1,39,0,196,3,0,19,0,30,15,0,454,5,1,2,31
40.2,1,41,0,199,0,0,20,0,30,17,0,445,5,0,1,27
40.400000000000006,1,36,0,194,3,0,18,0,30,18,0,453,5,0,1,27
40.6,1,38,0,201,2,0,19,0,31,16,0,451,5,0,1,26
40.800000000000004,1,31,0,189,3,0,21,0,31,19,0,454,5,0,0,25
41,1,34,0,187,2,0,24,0,31,18,0,449,5,0,4,29
41.2,1,34,0,187,1,0,24,0,30,19,0,447,4,0,3,33
41.400000000000006,1,39,0,191,1,0,24,1,32,20,0,447,4,0,2,34
41.6,1,39,0,193,1,0,22,0,31,17,0,445,4,0,2,29
41.800000000000004,1,42,0,201,2,2,18,1,31,17,0,448,5,0,1,31
42,1,33,0,191,3,0,22,1,31,17,0,450,5,0,6,32
42.2,0,42,0,193,2,1,28,1,33,14,1,446,3,0,4,35
42.400000000000006,0,43,0,193,4,0,27,0,34,17,1,450,2,0,3,37
42.6,1,40,0,194,3,2,24,0,34,15,1,449,2,0,5,30
42.800000000000004,1,41,0,196,3,0,23,0,34,18,0,451,2,0,3,32
43,1,38,0,197,3,0,22,0,34,19,0,461,2,0,1,30
43.2,1,32,0,192,2,1,18,0,34,23,1,468,1,0,5,28
43.400000000000006,1,36,0,194,2,0,20,3,34,17,0,471,2,0,0,26
43.6,1,39,0,198,5,0,20,3,34,14,0,475,1,0,1,26
43.800000000000004,1,35,0,198,4,2,15,1,36,17,1,480,0,0,3,26
44,1,29,0,199,5,0,10,3,34,17,1,481,2,0,3,27
44.2,1,30,0,193,8,1,15,2,35,16,0,482,1,0,3,23
44.400000000000006,1,37,0,197,7,0,18,2,35,18,1,479,1,0,1,19
44.6,0,35,0,196,5,0,18,5,35,21,0,467,0,0,2,21
44.800000000000004,1,33,0,196,3,0,15,4,34,19,0,468,0,1,4,21
45,1,39,0,199,3,1,19,1,36,16,0,465,0,0,3,19
45.2,0,39,0,199,5,0,17,0,35,15,0,471,1,0,0,21
45.400000000000006,1,35,1,199,1,1,16,7,35,16,0,473,1,0,4,20
45.6,1,35,0,197,3,0,17,4,35,20,1,471,1,0,0,23
45.800000000000004,1,39,0,202,1,0,16,1,35,20,1,466,0,0,0,22
46,0,33,0,198,0,0,17,2,36,17,0,460,0,0,5,22
46.2,1,42,0,208,3,1,16,1,35,14,0,465,1,0,2,23
46.400000000000006,1,42,0,204,2,1,17,7,36,21,0,471,0,1,0,20
46.6,0,37,0,203,2,0,14,8,35,24,0,466,0,0,3,22
46.800000000000004,1,36,0,199,6,0,16,9,36,20,0,465,0,1,2,17
47,0,35,0,203,1,0,12,3,36,17,0,461,0,1,5,19
47.2,1,40,0,205,2,0,15,8,36,19,0,446,0,1,3,23
47.400000000000006,1,37,0,202,1,0,16,11,36,15,0,446,0,0,7,26
47.6,0,36,0,202,4,1,15,13,35,16,0,448,0,0,5,27
47.800000000000004,0,29,0,198,3,2,14,11,35,21,1,441,1,0,0,24
48,1,38,0,204,4,0,15,9,34,18,1,443,1,0,1,25
48.2,0,38,0,205,3,0,13,10,35,16,0,439,1,0,2,30
48.400000000000006,1,39,0,207,1,1,12,6,35,18,0,436,1,1,2,30
48.6,0,39,0,207,4,0,15,7,36,13,0,441,0,0,0,28
48.800000000000004,0,38,0,203,4,1,15,5,36,19,0,429,0,0,3,32
49,0,35,0,203,3,0,16,0,36,16,0,420,0,0,2,27
49.2,1,36,0,198,3,0,18,2,36,20,0,426,0,0,4,34
49.400000000000006,1,34,0,193,1,0,21,3,36,16,0,431,0,0,1,33
49.6,1,41,0,201,0,1,20,0,36,18,1,428,0,0,0,30
49.800000000000004,1,39,0,201,5,1,20,0,36,19,0,432,0,0,6,28
50,1,36,0,199,4,1,18,2,34,20,1,434,2,0,1,29
50.2,1,42,0,199,5,1,23,1,35,17,0,430,1,0,1,31
50.400000000000006,0,35,0,193,2,1,23,6,35,18,0,429,1,0,1,29
50.6,1,39,0,197,3,0,23,2,35,20,1,430,1,0,0,33
50.800000000000004,1,40,0,203,1,0,18,9,35,21,1,424,0,0,1,32
51,1,41,0,206,1,2,17,6,36,19,0,427,0,0,7,31
51.2,0,34,0,196,5,0,17,11,36,16,0,430,0,1,2,36
51.400000000000006,1,36,0,197,1,0,21,5,36,16,0,423,0,1,1,33
51.6,0,39,0,201,4,0,20,7,36,21,0,423,0,0,1,36
51.800000000000004,1,24,0,186,9,1,19,2,36,14,0,425,0,0,4,36
52,1,41,0,208,3,0,16,6,34,22,0,428,1,0,4,36
52.2,0,34,0,200,5,0,17,5,35,16,0,431,1,0,0,37
52.400000000000006,1,40,0,206,4,0,15,5,35,20,0,435,1,0,3,40
52.6,1,29,0,191,4,0,18,6,35,15,0,433,1,0,1,43
52.800000000000004,1,36,0,201,3,1,18,2,35,16,0,430,1,0,4,39
53,1,33,0,198,4,1,19,0,34,16,0,437,1,0,4,42
53.2,1,31,0,190,12,1,22,0,35,19,0,425,1,0,3,41
53.400000000000006,1,36,0,194,3,0,24,0,35,19,0,426,1,0,0,38
53.6,1,37,0,197,3,0,23,0,36,17,0,430,0,0,3,38
53.800000000000004,1,38,0,201,2,0,19,0,36,15,0,435,0,0,2,38
54,0,40,0,199,2,0,21,0,36,18,0,440,0,0,0,37
54.2,1,41,0,202,2,0,20,0,35,18,0,439,0,0,0,41
54.400000000000006,1,45,0,203,3,0,21,1,35,20,1,445,1,2,1,38
54.6,1,38,0,199,0,0,21,2,35,19,0,447,1,0,6,32
54.800000000000004,1,39,0,199,1,0,19,0,34,20,0,446,1,1,0,35
55,1,34,0,196,2,1,16,0,35,17,0,457,1,2,1,37
55.2,0,42,0,203,3,0,18,1,35,13,0,458,1,1,0,42
55.400000000000006,1,37,0,200,4,0,20,0,35,16,0,461,0,0,1,36
55.6,1,40,0,195,3,0,25,0,36,20,1,458,0,2,1,38
55.800000000000004,1,35,0,192,1,0,23,1,35,18,1,462,1,1,3,35
56,1,40,0,194,3,0,26,0,33,19,1,461,3,1,7,33
56.2,1,40,0,198,2,0,22,0,31,20,0,458,3,0,2,34
56.400000000000006,1,37,0,192,3,0,25,0,33,16,1,459,3,0,2,30
56.6,0,35,0,194,4,1,23,2,33,13,0,454,3,0,1,31
56.800000000000004,0,39,0,198,4,0,21,0,33,15,0,459,3,0,2,32
57,1,35,0,200,3,2,19,1,34,20,0,464,2,0,4,28
57.2,0,35,0,197,3,0,19,0,34,18,0,474,2,0,0,29
57.400000000000006,0,28,0,190,3,0,21,0,33,16,0,473,3,0,6,27
57.6,1,33,0,197,3,0,18,0,33,20,0,467,3,0,1,29
57.800000000000004,1,45,0,210,4,0,15,0,32,17,0,463,4,0,0,28
58,0,31,0,196,6,0,17,0,31,17,0,461,5,0,0,29
58.2,1,38,0,199,1,0,19,1,32,16,1,462,4,0,4,26
58.400000000000006,1,41,0,204,4,0,17,0,32,22,0,470,4,0,3,24
58.6,0,36,0,196,2,0,20,0,33,19,0,472,2,0,2,20
58.800000000000004,1,42,0,200,0,0,22,0,33,20,0,459,2,0,7,18
59,1,41,0,203,1,0,19,0,34,18,0,460,2,0,3,21
59.2,1,40,0,203,3,0,16,0,34,15,1,451,2,1,2,22
59.400000000000006,0,46,0,210,3,1,15,0,34,16,0,449,2,1,1,18
59.6,1,43,0,208,2,0,15,0,34,18,0,450,1,1,1,21
59.800000000000004,1,45,0,208,0,0,17,0,34,18,0,454,2,0,0,17
60,1,39,0,202,3,1,17,0,34,18,0,444,1,0,3,7
60.2,0,35,0,198,1,0,16,8,33,17,16,447,2,1,2,8
60.400000000000006,1,47,0,212,2,0,14,13,32,14,9,444,3,1,4,8
60.6,1,39,0,206,3,0,13,15,32,14,6,447,3,0,1,11
60.800000000000004,1,34,0,203,4,0,12,33,33,17,4,432,2,0,4,17
61,1,30,0,197,4,2,14,61,33,16,2,423,1,0,2,23
61.2,1,39,0,204,4,0,16,69,34,20,2,423,1,0,0,27
61.400000000000006,1,41,0,200,3,0,21,78,34,16,1,428,1,0,4,32
61.6,0,40,0,202,1,0,19,84,33,20,1,421,2,0,3,31
61.800000000000004,1,37,0,201,3,0,15,101,33,21,1,410,2,2,2,39
62,1,41,0,200,1,1,20,103,33,21,0,416,2,2,0,44
62.2,1,36,0,197,5,0,20,108,33,17,0,403,2,1,0,44
62.400000000000006,0,33,1,195,3,0,18,100,33,16,0,402,1,1,2,50
62.6,1,45,0,206,1,0,21,83,34,21,0,407,1,1,1,49
62.800000000000004,1,44,0,205,2,1,19,62,34,18,1,404,1,1,0,49
63,1,41,0,202,2,0,19,45,34,17,0,404,1,1,0,54
63.2,0,37,0,195,4,0,22,32,33,18,0,390,1,2,1,55
63.400000000000006,1,38,0,195,0,0,24,24,33,17,0,396,2,1,4,51
63.6,1,42,0,197,3,0,24,13,32,17,0,394,3,1,2,59
63.800000000000004,1,41,0,196,3,0,24,20,32,20,0,399,3,1,1,61
64,1,41,0,199,1,1,23,13,33,20,1,408,2,0,1,61
64.2,21,8,1,188,8,0,22,8,33,19,0,416,1,0,24,43
64.4,34,3,0,191,3,1,25,6,32,19,0,421,3,1,24,30
64.60000000000001,43,0,1,195,2,1,24,10,31,17,0,432,2,0,25,30
64.8,49,0,0,193,5,0,28,3,33,13,0,453,2,0,27,28
65,53,2,0,197,0,0,25,3,33,14,0,467,1,0,27,31
65.2,10,3,0,197,9,1,22,0,33,19,0,461,1,0,20,30
65.4,2,17,0,193,10,0,23,0,34,17,1,466,0,0,3,43
65.60000000000001,1,23,0,202,6,3,14,0,35,18,0,472,0,0,2,44
65.8,1,30,0,195,10,0,20,0,35,19,0,475,0,0,0,49
66,1,37,0,202,2,0,19,0,35,17,0,471,0,0,0,50
66.2,1,37,0,201,2,1,17,0,35,16,0,463,0,0,3,52
66.4,1,34,0,200,1,0,16,0,35,19,0,456,0,0,2,46
66.60000000000001,0,38,0,208,2,0,11,0,35,18,0,458,0,0,2,47
66.8,1,38,0,205,2,0,14,0,35,18,1,464,0,0,2,45
67,1,41,0,204,3,0,17,0,35,19,0,456,0,0,4,49
67.2,1,40,0,206,1,0,15,0,35,16,1,449,0,0,6,51
67.4,1,39,0,202,1,0,18,0,35,16,0,447,0,0,5,42
67.60000000000001,0,40,0,204,1,0,16,0,35,18,0,438,0,1,2,41
67.8,1,33,0,200,3,0,13,0,35,18,1,443,0,0,5,42
68,0,40,0,207,2,0,13,0,34,15,1,440,1,0,4,40
68.2,0,45,0,211,1,0,14,0,32,19,0,437,1,0,1,40
68.4,1,42,0,207,0,0,14,0,34,20,0,435,1,1,2,37
68.60000000000001,1,34,0,201,1,0,13,0,35,20,0,435,0,1,2,37
68.8,0,40,0,206,1,0,12,1,35,16,0,438,0,2,0,38
69,1,37,0,206,0,0,11,0,34,20,0,444,0,1,4,37
69.2,1,39,0,209,1,1,9,0,34,19,0,443,1,0,1,37
69.4,0,41,0,209,1,0,11,0,34,17,0,442,0,0,3,38
69.60000000000001,1,39,0,205,2,0,13,0,35,17,0,439,0,0,0,38
69.8,0,42,0,207,3,1,14,0,35,17,0,438,0,0,3,37
70,1,34,0,199,3,0,15,0,35,15,1,432,0,0,5,36
70.2,1,43,0,208,4,0,12,0,34,19,0,427,0,1,6,35
70.4,1,38,0,203,3,0,14,0,34,19,0,422,1,0,2,29
70.60000000000001,1,34,0,205,2,0,11,0,34,18,0,424,0,0,3,30
70.8,0,33,0,204,2,0,11,0,32,17,1,422,2,0,2,31
71,0,39,0,207,2,0,12,0,33,16,0,423,2,0,2,32
71.2,1,42,0,207,4,0,14,0,34,13,0,422,1,1,1,34
71.4,1,41,0,210,4,2,12,0,34,14,1,419,1,0,7,27
71.60000000000001,1,37,0,203,5,0,14,0,34,17,1,419,1,0,3,29
71.8,0,41,0,201,4,0,20,0,34,20,1,421,1,0,0,27
72,1,32,0,194,3,0,19,0,32,20,0,427,1,0,3,26
72.2,1,42,0,205,2,1,18,2,32,22,1,427,1,0,6,25
72.4,0,41,0,199,3,0,23,1,33,20,0,423,2,0,4,26
72.60000000000001,1,39,0,198,3,0,22,0,34,17,0,426,1,0,4,24
72.8,0,40,0,198,4,0,23,0,32,17,0,432,3,0,5,24
73,0,41,0,200,2,0,22,2,32,16,0,428,3,0,2,27
73.2,1,37,0,199,4,0,19,0,32,20,0,433,2,0,0,26
73.4,1,44,0,207,2,0,18,1,33,18,0,430,2,1,2,24
