Time,Obs_Ca,Obs_CaM,Obs_CaM_Ca4,Obs_CaMKII,Obs_CaMKII_CaM_Ca2,Obs_CaMKII_CaM_Ca2_psd,Obs_CaMKII_psd,Obs_cAMP,Obs_Substrate,Obs_D1R,Obs_DA,Obs_D32,Obs_pSubstrate,Obs_PP2B,Obs_PP2Bc,Obs_pARPP21
0,1,38,0,202,3,0,17,0,35,18,0,444,1,1,3,8
0.2,0,37,0,199,4,1,18,1,35,16,0,444,0,1,3,8
0.4,1,43,0,205,2,0,19,0,36,21,0,442,0,1,4,6
0.6000000000000001,1,28,0,186,5,1,21,0,36,15,0,438,0,2,7,6
0.8,1,35,0,195,6,1,20,1,35,15,0,447,1,1,6,7
1,1,35,0,199,5,0,18,0,35,18,0,448,1,0,1,7
1.2000000000000002,1,41,0,204,0,0,17,0,36,14,15,450,0,1,1,6
1.4000000000000001,1,31,0,192,4,0,19,3,36,17,10,449,0,1,3,5
1.6,1,42,0,204,0,1,19,9,36,17,6,453,0,0,1,5
1.8,1,40,0,204,1,0,19,27,36,19,4,454,0,0,3,4
2,0,40,0,203,6,0,18,34,36,19,3,455,0,0,3,5
2.2,1,39,0,204,0,0,18,38,36,17,2,450,0,0,3,10
2.4000000000000004,1,27,0,194,3,0,15,49,36,19,1,438,0,0,3,22
2.6,1,35,0,200,4,1,16,52,35,19,1,447,1,0,1,25
2.8000000000000003,1,36,0,203,3,0,14,49,35,21,1,449,1,0,4,26
3,1,36,0,202,3,0,15,48,35,19,1,447,1,0,1,29
3.2,1,32,0,202,2,1,12,56,34,18,1,450,1,0,1,32
3.4000000000000004,1,32,0,204,2,0,10,52,34,19,1,446,1,0,2,33
4.4,33,1,0,195,5,1,15,29,33,15,0,436,3,0,29,22
4.6000000000000005,43,0,0,201,5,0,14,16,34,20,0,448,1,0,28,21
4.800000000000001,48,0,2,203,3,0,12,4,34,18,0,454,1,0,28,26
5,52,0,0,197,3,0,20,2,35,21,0,467,1,0,25,24
5.2,10,3,0,198,10,1,18,0,35,18,1,464,1,0,17,27
5.4,2,11,0,195,14,0,22,0,35,19,0,461,1,0,5,35
5.6000000000000005,1,23,0,200,8,2,20,0,35,18,0,461,0,0,3,45
5.800000000000001,1,26,0,193,11,0,20,1,35,17,0,454,1,1,4,53
6,1,40,0,208,1,0,18,0,35,18,0,456,1,0,1,53
6.2,1,37,0,199,2,0,21,0,35,15,0,452,1,0,2,57
6.4,0,36,0,198,3,0,20,0,36,19,0,451,0,1,2,59
6.6000000000000005,1,34,0,199,1,2,16,1,35,17,0,455,1,1,0,54
6.800000000000001,1,38,0,202,1,0,19,1,35,18,0,455,1,0,2,54
