Time,Obs_AC5,Obs_AC5_ATP,Obs_AC5_Ca,Obs_AC5_Ca_ATP,Obs_AC5_Ca_GaolfGTP,Obs_AC5_Ca_GaolfGTP_ATP,Obs_AC5_GaolfGTP,Obs_AC5_GaolfGTP_ATP,Obs_B56PP2A,Obs_B56PP2A_D32p75,Obs_B56PP2A_pARPP21,Obs_B56PP2Ap,Obs_B56PP2Ap_D32p75,Obs_B56PP2Ap_pARPP21,Obs_B72PP2A,Obs_B72PP2A_D32p34,Obs_B72PP2A_D32p75,Obs_B72PP2A_pARPP21,Obs_B72PP2A_Ca_D32p34,Obs_B72PP2A_Ca_D32p75,Obs_B72PP2A_Ca,Obs_B72PP2A_Ca_pARPP21,Obs_Ca,Obs_CaM,Obs_CaM_Ca2,Obs_CaM_Ca4,Obs_CaM_Ca4_pARPP21,Obs_CaMKII,Obs_CaMKII_CaM_Ca4,Obs_CaMKII_CaM,Obs_CaMKII_CaM_Ca2,Obs_CaMKII_CaM_Ca2_psd,Obs_CaMKII_CaM_psd,Obs_CaMKII_CaM_Ca4_psd,Obs_CaMKII_psd,Obs_cAMP,Obs_Substrate,Obs_CDK5,Obs_CDK5_D32,Obs_D1R,Obs_D1R_DA,Obs_D1R_Golf_DA,Obs_D1R_Golf,Obs_D32p34,Obs_D32p75,Obs_DA,Obs_D32,Obs_GaolfGDP,Obs_GaolfGTP,Obs_Gbgolf,Obs_Golf,Obs_pCaMKII,Obs_pCaMKII_CaM_Ca4,Obs_pCaMKII_CaM,Obs_pCaMKII_CaM_Ca2,Obs_pCaMKII_CaM_Ca2_psd,Obs_pCaMKII_CaM_psd,Obs_pCaMKII_CaM_Ca4_psd,Obs_pCaMKII_psd,Obs_pSubstrate,Obs_PDE4,Obs_PDE4_cAMP,Obs_PDE10r,Obs_PDE10r_cAMP,Obs_PDE10c,Obs_PDE10c_cAMP,Obs_PKA,Obs_PKAc,Obs_PKAc_B56PP2A,Obs_PKAc_D32,Obs_PKAc_ARPP21,Obs_PKA_Ca2MP,Obs_PKA_Ca4MP,Obs_PKAc_D32p75,Obs_PKAreg,Obs_PP1,Obs_PP1_pCaMKII_psd,Obs_PP1_pSubstrate,Obs_PP1_D32p34,Obs_CaMKII_CaM_Ca4_psd_CaMKII_CaM_Ca4_psd,Obs_pCaMKII_CaM_Ca4_psd_CaMKII_CaM_Ca4_psd,Obs_CaMKII_CaM_Ca4_CaMKII_CaM_Ca4,Obs_pCaMKII_CaM_Ca4_CaMKII_CaM_Ca4,Obs_PP2B,Obs_PP2Bc,Obs_PP2Bc_D32p34,Obs_PP2B_CaM,Obs_PP2B_CaM_Ca2,Obs_pARPP21,Obs_ARPP21,Obs_pCaMKII_psd_Substrate,Obs_pCaMKII_CaM_psd_Substrate,Obs_pCaMKII_CaM_Ca2_psd_Substrate,Obs_pCaMKII_CaM_Ca4_psd_Substrate,Obs_CaMKII_CaM_psd_Substrate,Obs_CaMKII_CaM_Ca2_psd_Substrate,Obs_CaMKII_CaM_Ca4_psd_Substrate
0.5,0,41,0,0,0,0,0,2,53,47,1,6,13,0,55,0,54,2,0,7,3,0,3,191,5,0,0,1021,0,88,9,1,5,0,79,5,171,78,32,84,0,0,36,0,624,2,2212,0,0,2,82,0,0,0,0,0,0,0,0,10,98,22,22,20,0,0,69,1,0,0,0,0,0,2,3,161,0,0,20,0,0,0,0,1,14,1,0,225,39,1161,0,0,0,0,1,0,0
0.55,0,41,0,0,0,0,0,2,58,41,2,12,6,1,65,0,45,1,0,6,4,0,4,189,1,0,0,1016,0,88,16,0,5,0,79,4,171,79,31,85,0,0,35,0,646,1,2213,0,0,2,83,0,0,0,0,0,0,0,0,11,99,21,22,20,0,0,68,0,0,0,0,1,0,3,3,161,0,0,20,0,0,0,0,0,8,1,1,231,39,1160,0,0,0,0,0,0,0
0.6000000000000001,0,41,0,0,0,0,0,2,50,50,1,11,8,0,64,0,48,0,0,5,4,0,3,187,3,0,0,1020,1,85,14,1,6,0,75,3,169,86,24,86,0,0,34,0,632,1,2223,0,0,2,84,0,0,0,0,0,0,0,0,10,97,23,21,21,0,0,69,0,0,0,2,0,0,1,3,160,0,1,20,0,0,0,0,0,20,1,0,220,42,1158,0,0,0,0,2,0,0
0.65,0,40,0,0,0,0,0,3,53,48,0,6,12,1,62,0,49,2,0,4,3,1,4,199,1,0,0,1026,0,76,17,0,3,0,79,1,167,79,31,84,1,0,35,0,625,1,2220,0,0,3,82,0,0,0,0,0,0,0,0,10,98,22,21,21,0,0,69,0,0,1,1,0,0,1,3,159,0,2,20,0,0,0,0,0,16,1,0,224,38,1160,0,0,0,0,1,2,0
0.7000000000000001,0,40,0,0,0,0,0,3,60,41,0,6,13,0,60,0,52,0,0,2,6,1,3,208,1,0,0,1032,2,66,15,3,4,0,82,0,169,79,31,89,0,0,31,0,622,1,2227,0,0,3,86,0,0,0,0,0,0,0,0,11,99,21,19,23,0,0,69,0,0,1,0,0,0,2,3,160,0,2,19,0,0,0,0,0,9,2,0,230,40,1162,0,0,0,0,0,0,0
0.75,0,40,0,0,0,0,0,3,56,44,1,5,13,1,60,0,54,0,0,4,3,0,4,178,7,0,0,1008,1,86,16,2,9,0,82,2,169,81,29,85,0,0,35,0,614,1,2229,0,0,3,82,0,0,0,0,0,0,0,0,11,97,23,21,21,0,0,69,0,0,0,0,0,0,3,3,159,0,2,20,0,0,0,0,0,10,2,0,229,38,1163,0,0,0,0,0,0,0
0.8,0,40,0,0,0,0,0,3,62,38,1,10,9,0,70,0,41,3,0,7,0,0,4,190,2,0,0,1017,1,76,18,1,10,0,80,2,167,80,30,88,0,0,32,0,635,1,2229,0,0,3,85,0,0,0,0,0,0,0,0,12,92,28,18,24,0,0,69,0,0,0,2,0,0,1,3,159,0,2,20,0,0,0,0,0,15,2,0,224,36,1161,0,0,0,0,1,0,0
0.8500000000000001,0,40,0,0,0,0,0,3,58,42,1,5,13,1,57,0,53,3,0,4,4,0,4,196,4,0,0,1028,1,72,11,3,11,0,77,6,168,83,27,90,2,0,28,0,616,1,2233,0,0,3,89,0,0,0,0,0,0,0,0,12,85,35,20,22,0,0,69,0,0,2,0,0,0,1,3,160,0,1,20,0,0,0,0,0,13,1,0,227,35,1163,0,0,0,0,1,0,0
0.9,0,40,0,0,0,0,0,3,52,48,1,5,13,1,60,0,53,0,0,6,2,0,4,192,1,0,1,1009,1,87,14,1,2,0,90,3,170,77,33,84,0,0,36,0,603,2,2232,0,0,3,81,0,0,0,0,0,0,0,0,12,82,38,15,27,0,0,69,0,0,0,0,0,0,3,3,161,0,0,20,0,0,0,0,0,14,1,0,226,38,1162,0,0,0,0,0,0,0
0.9500000000000001,0,40,0,0,0,0,0,3,60,39,2,7,12,0,55,0,57,1,0,5,3,0,4,189,2,0,0,1019,0,79,14,4,11,0,77,2,170,92,18,89,0,0,31,0,616,1,2242,0,0,3,86,0,0,0,0,0,0,0,0,12,81,39,16,26,0,0,67,0,0,0,1,2,0,2,3,161,0,0,20,0,0,0,0,0,6,1,0,234,37,1162,0,0,0,0,0,0,0
1,0,40,0,1,0,0,1,1,48,52,1,5,14,0,66,0,41,2,0,5,7,0,4,184,5,0,0,1013,0,90,11,3,5,0,81,6,170,76,34,84,0,0,36,0,618,2,2224,0,0,2,82,0,0,0,0,0,0,0,0,10,85,35,15,27,0,0,68,0,0,1,0,1,0,2,3,161,0,1,19,0,0,0,0,0,13,2,0,226,37,1163,0,0,0,0,1,0,0
1.05,0,40,0,1,0,0,0,2,50,50,1,7,12,0,64,0,41,2,0,7,7,0,4,195,7,0,1,1024,2,76,8,2,6,0,84,1,169,82,28,89,0,0,31,0,624,1,2225,0,0,2,87,0,0,0,0,0,0,0,0,11,85,35,14,28,0,0,69,0,0,0,0,0,0,3,3,161,0,0,20,0,0,0,0,0,14,2,0,225,36,1163,0,0,0,0,2,0,0
1.1,0,40,0,1,0,0,0,2,55,45,1,2,17,0,53,0,54,1,0,9,4,0,4,182,3,0,1,1003,0,97,10,0,5,0,88,3,170,83,27,85,0,1,34,0,604,1,2233,0,0,2,83,0,0,0,0,0,0,0,0,11,82,38,18,24,0,0,69,0,0,0,1,0,0,2,3,162,0,0,19,0,0,0,0,0,20,2,0,219,37,1162,0,0,0,0,1,0,0
1.1500000000000001,0,40,0,1,0,0,0,2,61,39,1,9,10,0,61,0,46,1,0,6,7,0,4,183,2,0,1,1008,0,93,9,1,11,0,82,4,170,84,26,91,0,0,29,0,624,1,2235,0,0,2,89,0,0,0,0,0,0,0,0,12,79,41,18,24,0,0,69,0,0,0,1,0,0,2,3,160,0,0,21,0,0,0,0,1,8,3,0,229,37,1162,0,0,0,0,0,0,0
1.2000000000000002,1,40,0,0,0,0,0,2,49,48,4,8,11,0,61,0,44,2,0,8,6,0,3,188,3,0,0,1011,1,87,12,1,7,0,85,5,170,77,33,89,0,0,31,0,613,1,2230,0,0,2,87,0,0,0,0,0,0,0,0,12,81,39,19,23,0,0,69,0,0,1,1,0,0,1,3,160,0,0,21,0,0,0,0,0,9,2,1,229,33,1163,0,0,0,0,0,0,0
