Time,Obs_AC5,Obs_AC5_ATP,Obs_AC5_Ca,Obs_AC5_Ca_ATP,Obs_AC5_Ca_GaolfGTP,Obs_AC5_Ca_GaolfGTP_ATP,Obs_AC5_GaolfGTP,Obs_AC5_GaolfGTP_ATP,Obs_B56PP2A,Obs_B56PP2A_D32p75,Obs_B56PP2A_pARPP21,Obs_B56PP2Ap,Obs_B56PP2Ap_D32p75,Obs_B56PP2Ap_pARPP21,Obs_B72PP2A,Obs_B72PP2A_D32p34,Obs_B72PP2A_D32p75,Obs_B72PP2A_pARPP21,Obs_B72PP2A_Ca_D32p34,Obs_B72PP2A_Ca_D32p75,Obs_B72PP2A_Ca,Obs_B72PP2A_Ca_pARPP21,Obs_Ca,Obs_CaM,Obs_CaM_Ca2,Obs_CaM_Ca4,Obs_CaM_Ca4_pARPP21,Obs_CaMKII,Obs_CaMKII_CaM_Ca4,Obs_CaMKII_CaM,Obs_CaMKII_CaM_Ca2,Obs_CaMKII_CaM_Ca2_psd,Obs_CaMKII_CaM_psd,Obs_CaMKII_CaM_Ca4_psd,Obs_CaMKII_psd,Obs_cAMP,Obs_Substrate,Obs_CDK5,Obs_CDK5_D32,Obs_D1R,Obs_D1R_DA,Obs_D1R_Golf_DA,Obs_D1R_Golf,Obs_D32p34,Obs_D32p75,Obs_DA,Obs_D32,Obs_GaolfGDP,Obs_GaolfGTP,Obs_Gbgolf,Obs_Golf,Obs_pCaMKII,Obs_pCaMKII_CaM_Ca4,Obs_pCaMKII_CaM,Obs_pCaMKII_CaM_Ca2,Obs_pCaMKII_CaM_Ca2_psd,Obs_pCaMKII_CaM_psd,Obs_pCaMKII_CaM_Ca4_psd,Obs_pCaMKII_psd,Obs_pSubstrate,Obs_PDE4,Obs_PDE4_cAMP,Obs_PDE10r,Obs_PDE10r_cAMP,Obs_PDE10c,Obs_PDE10c_cAMP,Obs_PKA,Obs_PKAc,Obs_PKAc_B56PP2A,Obs_PKAc_D32,Obs_PKAc_ARPP21,Obs_PKA_Ca2MP,Obs_PKA_Ca4MP,Obs_PKAc_D32p75,Obs_PKAreg,Obs_PP1,Obs_PP1_pCaMKII_psd,Obs_PP1_pSubstrate,Obs_PP1_D32p34,Obs_CaMKII_CaM_Ca4_psd_CaMKII_CaM_Ca4_psd,Obs_pCaMKII_CaM_Ca4_psd_CaMKII_CaM_Ca4_psd,Obs_CaMKII_CaM_Ca4_CaMKII_CaM_Ca4,Obs_pCaMKII_CaM_Ca4_CaMKII_CaM_Ca4,Obs_PP2B,Obs_PP2Bc,Obs_PP2Bc_D32p34,Obs_PP2B_CaM,Obs_PP2B_CaM_Ca2,Obs_pARPP21,Obs_ARPP21,Obs_pCaMKII_psd_Substrate,Obs_pCaMKII_CaM_psd_Substrate,Obs_pCaMKII_CaM_Ca2_psd_Substrate,Obs_pCaMKII_CaM_Ca4_psd_Substrate,Obs_CaMKII_CaM_psd_Substrate,Obs_CaMKII_CaM_Ca2_psd_Substrate,Obs_CaMKII_CaM_Ca4_psd_Substrate
0.2,0,42,0,0,0,0,0,1,117,3,0,0,0,0,114,0,6,0,0,0,0,0,0,344,0,0,0,1043,0,143,0,0,3,0,15,0,179,79,30,86,0,0,34,0,39,1,2933,0,0,1,85,0,0,0,0,0,0,0,0,0,119,1,39,3,0,0,72,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,190,0,0,47,4,0,1205,0,0,0,0,1,0,0
0.22,1,41,0,0,0,0,0,1,118,2,0,0,0,0,115,0,5,0,0,0,0,0,0,346,0,0,0,1028,0,157,0,0,4,0,15,1,179,78,31,87,0,0,33,0,46,1,2927,0,0,1,86,0,0,0,0,0,0,0,0,0,119,1,39,3,0,0,72,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,207,0,0,30,4,0,1205,0,0,0,0,1,0,0
0.24,0,42,0,0,0,0,0,1,110,10,0,0,0,0,117,0,3,0,0,0,0,0,0,340,0,0,0,1027,0,156,0,0,2,0,19,0,179,73,36,86,0,0,34,0,48,1,2914,0,0,1,85,0,0,0,0,0,0,0,0,0,118,2,39,3,0,0,72,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,198,0,0,39,4,0,1205,0,0,0,0,1,0,0
0.26,0,42,0,0,0,0,0,1,113,7,0,0,0,0,110,0,10,0,0,0,0,0,0,355,0,0,0,1044,0,140,0,0,1,0,19,1,179,79,30,81,0,0,39,0,50,1,2914,0,0,1,80,0,0,0,0,0,0,0,0,0,117,3,38,4,0,0,72,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,196,0,0,41,4,0,1205,0,0,0,0,1,0,0
0.28,0,42,0,0,0,0,0,1,116,4,0,0,0,0,107,0,13,0,0,0,0,0,0,357,0,0,0,1034,0,147,0,0,3,0,20,0,179,84,25,90,0,0,30,0,55,1,2914,0,0,1,89,0,0,0,0,0,0,0,0,0,116,4,37,5,0,0,72,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,207,0,0,30,4,0,1205,0,0,0,0,1,0,0
0.3,0,42,0,0,0,0,0,1,114,6,0,0,0,0,114,0,6,0,0,0,0,0,0,363,0,0,0,1036,0,146,0,0,2,0,21,0,179,80,29,91,0,0,29,0,78,1,2892,0,0,1,90,0,0,0,0,0,0,0,0,1,116,4,37,5,0,0,72,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,210,0,0,27,4,0,1205,0,0,0,0,0,0,0
0.32,0,42,0,0,0,0,0,1,111,9,0,0,0,0,109,0,11,0,0,0,0,0,0,349,0,0,0,1034,0,146,0,0,3,0,22,1,179,76,33,91,0,0,29,0,72,1,2886,0,0,1,90,0,0,0,0,0,0,0,0,0,115,5,38,4,0,0,72,0,0,0,0,0,0,0,0,180,0,1,0,0,0,0,0,197,0,0,40,4,0,1205,0,0,0,0,0,0,0
0.34,0,42,0,0,0,0,0,1,106,14,0,0,0,0,108,0,12,0,0,0,0,0,0,359,0,0,0,1040,0,141,0,0,2,0,22,1,179,80,29,89,0,0,31,0,72,1,2884,0,0,1,88,0,0,0,0,0,0,0,0,0,112,8,38,4,0,0,72,0,0,0,0,0,0,0,0,180,0,1,0,0,0,0,0,201,0,0,36,4,0,1205,0,0,0,0,0,0,0
0.36,0,42,0,0,0,0,0,1,111,9,0,0,0,0,111,0,9,0,0,0,0,0,0,324,0,0,0,1004,0,176,0,0,1,0,24,1,180,79,30,88,1,0,31,0,89,0,2874,0,0,1,88,0,0,0,0,0,0,0,0,0,112,8,37,5,0,0,71,0,0,0,0,1,0,0,0,181,0,0,0,0,0,0,0,200,0,0,37,4,0,1205,0,0,0,0,0,0,0
0.38,1,41,0,0,0,0,0,1,107,13,0,0,0,0,112,0,8,0,0,0,0,0,0,352,0,0,0,1026,0,154,0,0,4,0,21,2,180,81,28,94,0,0,26,0,100,1,2862,0,0,1,93,0,0,0,0,0,0,0,0,0,111,9,35,7,0,0,72,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,209,0,0,28,4,0,1205,0,0,0,0,0,0,0
0.4,0,42,0,0,0,0,0,1,111,9,0,0,0,0,108,0,12,0,0,0,0,0,0,363,0,0,0,1049,0,129,0,0,4,0,23,2,180,84,25,93,1,0,26,0,110,0,2855,0,0,1,93,0,0,0,0,0,0,0,0,0,111,9,33,9,0,0,72,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,195,0,0,42,4,0,1205,0,0,0,0,0,0,0
0.42,0,42,0,0,0,0,0,1,110,10,0,0,0,0,101,0,19,0,0,0,0,0,0,341,0,0,0,1028,0,147,0,0,5,0,25,0,180,84,25,92,0,0,28,0,107,1,2850,0,0,1,91,0,0,0,0,0,0,0,0,0,110,10,33,9,0,0,72,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,192,0,0,45,4,0,1205,0,0,0,0,0,0,0
0.44,0,42,0,0,0,0,0,1,107,13,0,0,0,0,107,0,13,0,0,0,0,0,0,338,0,0,0,1022,0,152,0,0,3,0,28,1,180,80,29,90,1,0,29,0,118,0,2838,0,0,1,90,0,0,0,0,0,0,0,0,0,110,10,33,9,0,0,72,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,192,0,0,45,4,0,1205,0,0,0,0,0,0,0
0.46,0,42,0,0,0,0,0,1,102,18,0,0,0,0,100,0,20,0,0,0,0,0,0,336,0,0,0,1019,0,154,0,0,4,0,28,2,180,77,32,85,1,0,34,0,109,0,2832,0,0,1,85,0,0,0,0,0,0,0,0,0,110,10,33,9,0,0,72,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,193,0,0,44,4,0,1205,0,0,0,0,0,0,0
0.48,0,42,0,0,0,0,0,1,103,17,0,0,0,0,104,0,16,0,0,0,0,0,0,343,0,0,0,1021,0,153,0,0,6,0,25,0,180,63,46,94,0,0,26,0,120,1,2812,0,0,1,93,0,0,0,0,0,0,0,0,0,108,12,33,9,0,0,72,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,201,0,0,36,4,0,1205,0,0,0,0,0,0,0
0.5,1,41,0,0,0,0,0,1,99,21,0,0,0,0,104,0,16,0,0,0,0,0,0,375,0,0,0,1044,0,128,0,0,3,0,30,2,180,68,41,87,0,0,33,0,121,1,2812,0,0,1,86,0,0,0,0,0,0,0,0,0,109,11,34,8,0,0,72,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,205,0,0,32,4,0,1205,0,0,0,0,0,0,0
0.52,1,41,0,0,0,0,0,1,105,15,0,0,0,0,99,0,21,0,0,0,0,0,0,357,0,0,0,1031,0,141,0,0,3,0,30,1,180,71,38,84,0,0,36,0,131,1,2806,0,0,1,83,0,0,0,0,0,0,0,0,0,107,13,33,9,0,0,72,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,200,0,0,37,4,0,1205,0,0,0,0,0,0,0
0.54,0,42,0,0,0,0,0,1,102,18,0,0,0,0,102,0,18,0,0,0,0,0,0,346,0,0,0,1018,0,153,0,0,5,0,29,0,180,75,34,91,0,0,29,0,140,1,2801,0,0,1,90,0,0,0,0,0,0,0,0,0,107,13,33,9,0,0,71,0,0,0,0,1,0,0,0,181,0,0,0,0,0,0,0,203,0,0,34,4,0,1205,0,0,0,0,0,0,0
0.56,0,42,0,0,0,0,0,1,92,28,0,0,0,0,102,0,18,0,0,0,0,0,0,340,0,0,0,1010,0,159,0,0,4,0,32,1,180,78,31,92,1,0,27,0,135,0,2799,0,0,1,92,0,0,0,0,0,0,0,0,0,107,13,33,9,0,0,72,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,202,0,0,35,4,0,1205,0,0,0,0,0,0,0
0.58,0,42,0,0,0,0,0,1,95,25,0,0,0,0,101,0,19,0,0,0,0,0,0,367,0,0,0,1032,0,133,0,0,4,0,36,1,180,70,39,90,0,0,30,0,142,1,2786,0,0,1,89,0,0,0,0,0,0,0,0,0,108,12,33,9,0,0,72,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,203,0,0,34,4,0,1205,0,0,0,0,0,0,0
0.6,0,42,0,0,0,0,0,1,98,22,0,0,0,0,101,0,19,0,0,0,0,0,0,348,0,0,0,1016,0,147,0,0,9,0,33,0,180,81,28,98,0,0,22,0,149,1,2793,0,0,1,97,0,0,0,0,0,0,0,0,0,107,13,33,9,0,0,72,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,203,0,0,34,4,0,1205,0,0,0,0,0,0,0
0.62,0,42,0,0,0,0,0,1,99,21,0,0,0,0,96,0,24,0,0,0,0,0,0,336,0,0,0,1010,0,153,0,0,5,0,36,2,179,75,34,84,0,1,35,0,152,0,2780,0,0,1,83,0,0,0,0,0,0,0,0,0,107,13,32,10,0,0,72,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,194,0,0,43,4,0,1205,0,0,0,0,1,0,0
0.64,0,42,0,0,0,0,0,1,101,19,0,0,0,0,100,0,20,0,0,0,0,0,0,334,0,0,0,1003,0,159,0,0,3,0,38,0,178,78,31,82,0,0,38,0,158,1,2783,0,0,1,81,0,0,0,0,0,0,0,0,0,107,13,30,12,0,0,72,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,197,0,0,40,4,0,1205,0,0,0,0,2,0,0
0.66,0,42,0,0,0,0,0,1,102,18,0,0,0,0,112,0,8,0,0,0,0,0,0,332,0,0,0,1006,0,154,0,0,3,0,42,1,179,75,34,94,0,0,26,0,180,1,2771,0,0,1,93,0,0,0,0,0,0,0,0,1,107,13,29,13,0,0,72,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,188,0,0,49,4,0,1205,0,0,0,0,0,0,0
0.68,0,42,0,0,0,0,0,1,100,20,0,0,0,0,101,0,19,0,0,0,0,0,0,346,0,0,0,1014,0,148,0,0,5,0,38,1,179,71,38,95,0,0,25,0,175,1,2759,0,0,1,94,0,0,0,0,0,0,0,0,1,105,15,28,14,0,0,71,0,0,0,0,1,0,0,0,181,0,0,0,0,0,0,0,198,0,0,39,4,0,1205,0,0,0,0,0,0,0
0.7000000000000001,2,40,0,0,0,0,0,1,95,25,0,0,0,0,102,0,18,0,0,0,0,0,0,339,0,0,0,1004,0,155,0,0,3,0,43,4,179,84,25,79,0,0,41,0,171,1,2772,0,0,1,78,0,0,0,0,0,0,0,0,1,106,14,28,14,0,0,72,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,196,0,0,41,4,0,1205,0,0,0,0,0,0,0
0.72,0,42,0,0,0,0,0,1,109,11,0,0,0,0,98,0,22,0,0,0,0,0,0,350,0,0,0,1012,0,147,0,0,4,0,42,2,179,79,30,80,0,0,40,0,186,1,2762,0,0,1,79,0,0,0,0,0,0,0,0,1,106,14,29,13,0,0,71,0,0,0,0,1,0,0,0,181,0,0,0,0,0,0,0,200,0,0,37,4,0,1205,0,0,0,0,0,0,0
0.74,0,42,0,0,0,0,0,1,96,24,0,0,0,0,93,0,27,0,0,0,0,0,0,341,0,0,0,1015,0,143,0,0,9,0,38,1,179,75,34,94,0,0,26,0,177,1,2749,0,0,1,93,0,0,0,0,0,0,0,0,1,104,16,28,14,0,0,72,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,192,0,0,45,4,0,1205,0,0,0,0,0,0,0
0.76,0,42,0,0,0,0,0,1,94,26,0,0,0,0,96,0,24,0,0,0,0,0,0,339,0,0,0,1003,0,154,0,0,2,0,46,0,179,76,33,86,0,0,34,0,188,1,2740,0,0,1,85,0,0,0,0,0,0,0,0,1,102,18,27,15,0,0,72,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,194,0,0,43,4,0,1205,0,0,0,0,0,0,0
0.78,0,42,0,0,0,0,0,1,90,30,0,0,0,0,103,0,17,0,0,0,0,0,0,360,0,0,0,1020,0,136,0,0,10,0,39,0,179,74,35,91,0,0,29,0,192,1,2737,0,0,1,90,0,0,0,0,0,0,0,0,1,102,18,27,15,0,0,72,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,205,0,0,32,4,0,1205,0,0,0,0,0,0,0
0.8,0,41,0,0,0,0,0,2,98,22,0,0,0,0,89,0,31,0,0,0,0,0,0,323,0,0,0,990,0,169,0,0,6,0,40,2,179,84,25,86,0,0,34,0,191,1,2742,0,0,2,84,0,0,0,0,0,0,0,0,1,102,18,28,14,0,0,72,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,197,0,0,40,4,0,1205,0,0,0,0,0,0,0
0.8200000000000001,1,41,0,0,0,0,0,1,100,20,0,0,0,0,89,0,31,0,0,0,0,0,0,348,0,0,0,1011,0,145,0,0,6,0,42,3,178,78,31,92,0,0,28,0,200,1,2729,0,0,1,91,0,0,0,0,0,0,0,0,1,101,19,27,15,0,0,72,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,199,0,0,38,4,0,1205,0,0,0,0,1,0,0
0.84,1,41,0,0,0,0,0,1,95,25,0,0,0,0,96,0,24,0,0,0,0,0,0,365,0,0,0,1021,0,134,0,0,9,0,40,3,178,82,27,86,0,0,34,0,205,1,2730,0,0,1,85,0,0,0,0,0,0,0,0,1,100,20,27,15,0,0,72,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,208,0,0,29,4,0,1205,0,0,0,0,1,0,0
0.86,0,42,0,0,0,0,0,1,95,25,0,0,0,0,88,0,32,0,0,0,0,0,0,343,0,0,0,999,0,155,0,0,3,0,47,3,178,77,32,95,0,0,25,0,207,1,2715,0,0,1,94,0,0,0,0,0,0,0,0,1,97,23,28,14,0,0,72,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,201,0,0,36,4,0,1205,0,0,0,0,1,0,0
0.88,0,42,0,0,0,0,0,1,91,29,0,0,0,0,92,0,28,0,0,0,0,0,0,350,0,0,0,1016,0,134,0,0,7,0,47,2,178,77,32,90,0,1,29,0,211,0,2711,0,0,1,89,0,0,0,0,0,0,0,0,1,97,23,30,12,0,0,71,0,0,0,0,1,0,0,0,181,0,0,0,0,0,0,0,191,0,0,46,4,0,1205,0,0,0,0,1,0,0
0.9,2,40,0,0,0,0,0,1,95,25,0,0,0,0,86,0,34,0,0,0,0,0,0,353,0,0,0,1009,0,142,0,0,2,0,51,3,178,83,26,86,0,0,34,0,212,1,2714,0,0,1,85,0,0,0,0,0,0,0,0,1,96,24,29,13,0,0,72,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,197,0,0,40,4,0,1205,0,0,0,0,1,0,0
0.92,0,42,0,0,0,0,0,1,94,26,0,0,0,0,95,0,25,0,0,0,0,0,0,347,0,0,0,1014,0,137,0,0,12,0,41,4,178,80,29,86,0,0,34,0,222,1,2709,0,0,1,85,0,0,0,0,0,0,0,0,1,97,23,30,12,0,0,72,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,196,0,0,41,4,0,1205,0,0,0,0,1,0,0
0.9400000000000001,0,42,0,0,0,0,0,1,95,25,0,0,0,0,94,0,26,0,0,0,0,0,0,359,0,0,0,1021,0,132,0,0,5,0,46,2,178,80,29,82,0,1,37,0,225,0,2706,0,0,1,81,0,0,0,0,0,0,0,0,1,97,23,28,14,0,0,72,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,196,0,0,41,4,0,1205,0,0,0,0,1,0,0
0.96,0,42,0,0,0,0,0,1,89,31,0,0,0,0,100,0,20,0,0,0,0,0,0,329,0,0,0,991,0,159,0,0,7,0,46,1,177,77,32,94,0,0,26,0,231,1,2697,0,0,1,93,0,0,0,0,0,0,0,0,1,96,24,26,16,0,0,71,0,0,0,0,1,0,0,0,181,0,0,0,0,0,0,0,196,0,0,41,4,0,1205,0,0,0,0,2,0,0
0.98,1,41,0,0,0,0,0,1,89,31,0,0,0,0,94,0,26,0,0,0,0,0,0,349,0,0,0,1003,0,145,0,0,7,0,49,3,178,74,35,81,1,0,38,0,228,0,2691,0,0,1,81,0,0,0,0,0,0,0,0,1,98,22,27,15,0,0,72,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,201,0,0,36,4,0,1205,0,0,0,0,1,0,0
1,0,42,0,0,0,0,0,1,93,27,0,0,0,0,85,0,35,0,0,0,0,0,0,343,0,0,0,997,0,152,0,0,5,0,49,1,177,61,48,89,0,0,31,0,228,1,2673,0,0,1,88,0,0,0,0,0,0,0,0,1,99,21,24,18,0,0,72,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,201,0,0,36,4,0,1205,0,0,0,0,2,0,0
1.02,1,41,0,0,0,0,0,1,97,23,0,0,0,0,86,0,34,0,0,0,0,0,0,340,0,0,0,996,0,151,0,0,9,0,47,1,177,65,44,92,0,0,28,0,238,1,2672,0,0,1,91,0,0,0,0,0,0,0,0,1,97,23,27,15,0,0,71,0,0,0,0,1,0,0,0,181,0,0,0,0,0,0,0,201,0,0,36,4,0,1205,0,0,0,0,2,0,0
1.04,0,42,0,0,0,0,0,1,84,36,0,0,0,0,90,0,30,0,0,0,0,0,0,349,0,0,0,1001,0,146,0,0,6,0,50,2,177,77,32,96,1,0,23,0,229,0,2684,0,0,1,96,0,0,0,0,0,0,0,0,1,99,21,27,15,0,0,72,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,202,0,0,35,4,0,1205,0,0,0,0,2,0,0
1.06,0,42,0,0,0,0,0,1,91,29,0,0,0,0,92,0,28,0,0,0,0,0,0,342,0,0,0,999,0,147,0,0,10,0,46,0,176,76,33,86,0,0,34,0,240,1,2681,0,0,1,85,0,0,0,0,0,0,0,0,1,98,22,28,14,0,0,72,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,201,0,0,36,4,0,1205,0,0,0,0,3,0,0
