!!SBtab	SBtabVersion='1.0'  TableType='QuantityMatrix'  TableName='E0'  TableTitle=''  Document='D1 LTP time window'									%													
!TimePoint	!Time	>Y0	SD_Y0	>Y1	SD_Y1	>Y2	SD_Y2	>Y3	SD_Y3	%	!Input_Time	>S24	!Input_Time	>S47	!Sim_Time								
E0T0	0	84.4789126507574	1	2672.08932950757	1	3200.52601861446	1	36817.5164613681	1	%	0	60	0	20	20								
E0T1	0.01	84.478912650605	1	2672.08932950783	1	3200.52601876848	1	36817.5164613708	1	%	0.01	60	0.01	20									
E0T2	0.02	84.4789126502664	1	2672.08932950235	1	3200.52601911983	1	36817.5164607885	1	%	0.02	60	0.02	489.908755433834									
E0T3	0.03	84.4789126494359	1	2672.08932884051	1	3200.5260199027	1	36817.5164346586	1	%	0.03	60	0.03	827.203418969109									
E0T4	0.04	84.4789126489156	1	2672.08932122951	1	3200.52602115937	1	36817.5162600877	1	%	0.04	60	0.04	1066.50439162583									
E0T5	0.05	84.478912654843	1	2672.08928559752	1	3200.52602287027	1	36817.515699417	1	%	0.05	60	0.05	1233.45335701877									
E0T6	0.06	84.4789126863778	1	2672.08917889082	1	3200.52602498798	1	36817.5144293166	1	%	0.06	60	0.06	1347.04053351271									
E0T7	0.07	84.4789127859775	1	2672.08893145661	1	3200.52602744419	1	36817.5120564825	1	%	0.07	60	0.07	1421.32874197837									
E0T8	0.08	84.4789130295812	1	2672.08844481961	1	3200.52603014636	1	36817.5081206822	1	%	0.08	60	0.08	1466.73062362518									
E0T9	0.09	84.4789135397331	1	2672.08758774695	1	3200.52603296747	1	36817.5020863096	1	%	0.09	60	0.09	1490.9548233375									
E0T10	0.1	84.4789145000566	1	2672.0861923337	1	3200.52603573137	1	36817.4933300323	1	%	0.1	60	0.1	1499.706936691									
E0T11	0.11	84.4789161633151	1	2672.08405340527	1	3200.5260382016	1	36817.4811343399	1	%	0.11	60	0.11	1497.20878150045									
E0T12	0.12	84.4789188774749	1	2672.0809177741	1	3200.52604005318	1	36817.4646545088	1	%	0.12	60	0.12	1486.58308093385									
E0T13	0.13	84.4789230985515	1	2672.07648090496	1	3200.52604085392	1	36817.442902749	1	%	0.13	60	0.13	1470.13844112515									
E0T14	0.14	84.4789294076386	1	2672.07038057177	1	3200.52604004212	1	36817.4147256267	1	%	0.14	60	0.14	1449.58046519575									
E0T15	0.15	84.4789385382751	1	2672.06218560398	1	3200.52603689287	1	36817.3787679375	1	%	0.15	60	0.15	1426.16814784131									
E0T16	0.16	84.4789514128983	1	2672.05138054609	1	3200.5260304735	1	36817.3334250641	1	%	0.16	60	0.16	1400.82973282257									
E0T17	0.17	84.4789691552799	1	2672.03736106139	1	3200.52601962493	1	36817.2768281368	1	%	0.17	60	0.17	1374.24853989369									
E0T18	0.18	84.4789931435879	1	2672.01941125409	1	3200.52600289814	1	36817.2067772817	1	%	0.18	60	0.18	1346.92654459823									
E0T19	0.19	84.4790250544198	1	2671.99668538188	1	3200.5259784997	1	36817.1206899766	1	%	0.19	60	0.19	1319.23147703849									
E0T20	0.2	84.4790669179908	1	2671.96818515727	1	3200.52594422426	1	36817.0155395895	1	%	0.2	60	0.2	1291.43171125289									
E0T21	0.21	84.4791211720014	1	2671.93273843768	1	3200.52589738806	1	36816.887801626	1	%	0.21	60	0.21	1263.72210970525									
E0T22	0.22	84.4791907305654	1	2671.88897243711	1	3200.52583474459	1	36816.7333872745	1	%	0.22	60	0.22	1236.24316720671									
E0T23	0.23	84.4792790663205	1	2671.83528268037	1	3200.52575238388	1	36816.5475688482	1	%	0.23	60	0.23	1209.09519098469									
E0T24	0.24	84.4793903038005	1	2671.76979899588	1	3200.52564561708	1	36816.3249021565	1	%	0.24	60	0.24	1182.34880348746									
E0T25	0.25	84.4795293243852	1	2671.69034896485	1	3200.52550884564	1	36816.0591486628	1	%	0.25	60	0.25	1156.05272105143									
E0T26	0.26	84.4797018845981	1	2671.59441874814	1	3200.52533541215	1	36815.7431988689	1	%	0.26	60	0.26	1130.23951452397									
E0T27	0.27	84.4799147829571	1	2671.47909905969	1	3200.52511738924	1	36815.3689693345	1	%	0.27	60	0.27	1104.92987492721									
E0T28	0.28	84.4801759639204	1	2671.34105977201	1	3200.52484544094	1	36814.9273833849	1	%	0.28	60	0.28	1080.13577167292									
E0T29	0.29	84.4804946797873	1	2671.17650559259	1	3200.52450861059	1	36814.4083120606	1	%	0.29	60	0.29	1055.8627904021									
E0T30	0.3	84.4808816510693	1	2670.98113995949	1	3200.5240941037	1	36813.8005567611	1	%	0.3	60	0.3	1032.11186311749									
