!!SBtab	SBtabVersion='1.0'  TableType='QuantityMatrix'  TableName='E7'  TableTitle=''  Document='D1 LTP time window'									%													
!TimePoint	!Time	>Y0	SD_Y0	>Y1	SD_Y1	>Y2	SD_Y2	>Y3	SD_Y3	%	!Input_Time	>S24	!Input_Time	>S47	!Sim_Time								
E7T0	0	84.4789126507574	1	2672.08932950757	1	3200.52601861446	1	36817.5164613681	1	%	0	60	0	20	20								
E7T1	0.01	84.478912650605	1	2672.08932950783	1	3200.52601876848	1	36817.5164613708	1	%	0.01	60	0.01	20									
E7T2	0.02	84.4789126499902	1	2672.08932950897	1	3200.5260192672	1	36817.5164613736	1	%	0.02	60	0.02	20									
E7T3	0.03	84.4789126484949	1	2672.08932951171	1	3200.52602019651	1	36817.5164613766	1	%	0.03	60	0.03	20									
E7T4	0.04	84.4789126456319	1	2672.08932951692	1	3200.5260215718	1	36817.5164613798	1	%	0.04	60	0.04	20									
E7T5	0.05	84.4789126408727	1	2672.08932952547	1	3200.526023374	1	36817.5164613834	1	%	0.05	60	0.05	20									
E7T6	0.06	84.4789126336658	1	2672.08932953829	1	3200.52602556961	1	36817.5164613873	1	%	0.06	60	0.06	20									
E7T7	0.07	84.4789126241385	1	2672.08932955512	1	3200.52602806151	1	36817.5164613913	1	%	0.07	60	0.07	20									
E7T8	0.08	84.4789126115842	1	2672.08932957711	1	3200.5260308539	1	36817.5164613957	1	%	0.08	60	0.08	20									
E7T9	0.09	84.4789125953093	1	2672.08932960539	1	3200.52603393621	1	36817.5164614004	1	%	0.09	60	0.09	20									
E7T10	0.1	84.4789125747073	1	2672.08932964091	1	3200.52603728123	1	36817.5164614053	1	%	0.1	60	0.1	20									
E7T11	0.11	84.4789125492208	1	2672.08932968451	1	3200.52604085655	1	36817.5164614105	1	%	0.11	60	0.11	20									
E7T12	0.12	84.4789125183195	1	2672.089329737	1	3200.52604463066	1	36817.5164614159	1	%	0.12	60	0.12	20									
