!!SBtab	SBtabVersion='1.0'  TableType='QuantityMatrix'  TableName='EI0'  TableTitle=''  Document='D1 LTP time window'									%
!Input_Time	>S24	!Input_Time	>S47	!Sim_Time						
0	60	0	20	20						
0.01	60	0.01	20							
0.02	60	0.02	489.908755433834							
0.03	60	0.03	827.203418969109							
0.04	60	0.04	1066.50439162583							
0.05	60	0.05	1233.45335701877							
0.06	60	0.06	1347.04053351271							
0.07	60	0.07	1421.32874197837							
0.08	60	0.08	1466.73062362518							
0.09	60	0.09	1490.9548233375							
0.1	60	0.1	1499.706936691							
0.11	60	0.11	1497.20878150045							
0.12	60	0.12	1486.58308093385							
0.13	60	0.13	1470.13844112515							
0.14	60	0.14	1449.58046519575							
0.15	60	0.15	1426.16814784131							
0.16	60	0.16	1400.82973282257							
0.17	60	0.17	1374.24853989369							
0.18	60	0.18	1346.92654459823							
0.19	60	0.19	1319.23147703849							
0.2	60	0.2	1291.43171125289							
0.21	60	0.21	1263.72210970525							
0.22	60	0.22	1236.24316720671							
0.23	60	0.23	1209.09519098469							
0.24	60	0.24	1182.34880348746							
0.25	60	0.25	1156.05272105143							
0.26	60	0.26	1130.23951452397							
0.27	60	0.27	1104.92987492721							
0.28	60	0.28	1080.13577167292							
0.29	60	0.29	1055.8627904021							
0.3	60	0.3	1032.11186311749							
0.31	60	0.31	1008.88054815675							
0.32	60	0.32	986.163976719461							
0.33	60	0.33	963.955552410234							
0.34	60	0.34	942.247467849961							
0.35	60	0.35	921.03108580519							
0.36	60	0.36	900.297219986556							
0.37	60	0.37	880.036341555911							
0.38	60	0.38	860.238730631961							
0.39	60	0.39	840.894587083841							
0.4	60	0.4	821.994111197732							
0.41	60	0.41	803.52756205737							
0.42	60	0.42	785.485299446365							
0.43	60	0.43	767.857813574189							
0.44	60	0.44	750.635745812039							
0.45	60	0.45	733.809902798246							
0.46	60	0.46	717.371265660661							
0.47	60	0.47	701.31099564987							
0.48	60	0.48	685.620437141097							
0.49	60	0.49	670.291118713754							
0.5	60	0.5	655.314752833236							
0.51	60	0.51	640.683234522983							
0.52	60	0.52	626.388639313659							
0.53	60	0.53	612.423220681389							
0.54	60	0.54	598.779407131487							
0.55	60	0.55	585.449799043014							
0.56	60	0.56	572.427165359067							
0.57	60	0.57	559.70444018518							
0.58	60	0.58	547.274719341511							
0.59	60	0.59	535.131256902172							
0.6	60	0.6	523.267461745914							
0.61	60	0.61	511.676894135605							
0.62	60	0.62	500.35326233898							
0.63	60	0.63	489.290419299423							
0.64	60	0.64	478.482359362837							
0.65	60	0.65	467.923215064649							
0.66	60	0.66	457.607253979505							
0.67	60	0.67	447.528875635155							
0.68	60	0.68	437.682608491213							
0.69	60	0.69	428.0631069829							
0.7	60	0.7	418.665148629471							
0.71	60	0.71	409.483631206715							
0.72	60	0.72	400.51356998271							
0.73	60	0.73	391.750095015849							
0.74	60	0.74	383.188448514078							
0.75	60	0.75	374.823982254187							
0.76	60	0.76	366.652155059978							
0.77	60	0.77	358.668530338091							
0.78	60	0.78	350.868773670279							
0.79	60	0.79	343.248650460899							
0.8	60	0.8	335.804023638417							
0.81	60	0.81	328.530851409728							
0.82	60	0.82	321.42518506609							
0.83	60	0.83	314.483166839533							
0.84	60	0.84	307.701027808578							
0.85	60	0.85	301.07508585215							
0.86	60	0.86	294.601743650595							
0.87	60	0.87	288.277486732698							
0.88	60	0.88	282.098881567683							
0.89	60	0.89	276.062573701126							
0.9	60	0.9	270.165285933806							
0.91	60	0.91	264.403816542482							
0.92	60	0.92	258.775037541644							
0.93	60	0.93	253.275892985298							
0.94	60	0.94	247.903397307856							
0.95	60	0.95	242.654633703231							
0.96	60	0.96	237.526752541269							
0.97	60	0.97	232.516969820647							
0.98	60	0.98	227.622565657395							
0.99	60	0.99	222.840882808239							
1	60	1	218.169325227944							
1.01	60	1.01	213.605356659884							
1.02	60	1.02	209.146499259072							
1.03	60	1.03	204.790332246903							
1.04	60	1.04	200.534490596878							
1.05	60	1.05	196.376663750598							
1.06	60	1.06	192.314594363325							
1.07	60	1.07	188.346077078443							
1.08	60	1.08	184.468957330132							
1.09	60	1.09	180.681130173625							
1.1	60	1.1	176.980539142405							
1.11	60	1.11	173.365175131715							
1.12	60	1.12	169.83307530779							
1.13	60	1.13	166.382322042205							
1.14	60	1.14	163.011041870765							
1.15	60	1.15	159.717404476374							
1.16	60	1.16	156.499621695332							
1.17	60	1.17	153.355946546511							
1.18	60	1.18	150.284672282899							
1.19	60	1.19	147.284131464975							
1.2	60	1.2	144.352695055439							
1.21	60	1.21	141.488771534777							
1.22	60	1.22	138.690806037209							
1.23	60	1.23	135.957279506524							
1.24	60	1.24	133.286707871365							
1.25	60	1.25	130.677641239504							
1.26	60	1.26	128.128663110675							
1.27	60	1.27	125.638389607537							
1.28	60	1.28	123.205468724343							
1.29	60	1.29	120.828579592919							
1.3	60	1.3	118.506431765545							
1.31	60	1.31	116.237764514353							
1.32	60	1.32	114.021346146857							
1.33	60	1.33	111.855973337251							
1.34	60	1.34	109.740470473107							
1.35	60	1.35	107.673689017115							
1.36	60	1.36	105.654506883528							
1.37	60	1.37	103.681827828965							
1.38	60	1.38	101.75458085724							
1.39	60	1.39	99.8717196379117							
1.4	60	1.4	98.0322219382058							
1.41	60	1.41	96.2350890680362							
1.42	60	1.42	94.479345337799							
1.43	60	1.43	92.7640375286573							
1.44	60	1.44	91.0882343750246							
1.45	60	1.45	89.451026058967							
1.46	60	1.46	87.8515237162499							
1.47	60	1.47	86.2888589537607							
1.48	60	1.48	84.7621833780455							
1.49	60	1.49	83.2706681347039							
1.5	60	1.5	81.8135034583921							
1.51	60	1.51	80.3898982331892							
1.52	60	1.52	78.9990795630889							
1.53	60	1.53	77.6402923523832							
1.54	60	1.54	76.3127988957097							
1.55	60	1.55	75.015878477541							
1.56	60	1.56	73.7488269808971							
1.57	60	1.57	72.5109565050707							
1.58	60	1.58	71.3015949921556							
1.59	60	1.59	70.1200858621766							
1.6	60	1.6	68.9657876566229							
1.61	60	1.61	67.8380736901905							
1.62	60	1.62	66.7363317105462							
1.63	60	1.63	65.6599635659265							
1.64	60	1.64	64.6083848803925							
1.65	60	1.65	63.5810247365634							
1.66	60	1.66	62.5773253656577							
1.67	60	1.67	61.5967418446716							
1.68	60	1.68	60.6387418005332							
1.69	60	1.69	59.7028051210687							
1.7	60	1.7	58.7884236726266							
1.71	60	1.71	57.8951010242039							
1.72	60	1.72	57.0223521779269							
1.73	60	1.73	56.1697033057387							
1.74	60	1.74	55.3366914921509							
1.75	60	1.75	54.5228644829203							
1.76	60	1.76	53.7277804395131							
1.77	60	1.77	52.951007699225							
1.78	60	1.78	52.1921245408242							
1.79	60	1.79	51.450718955594							
1.8	60	1.8	50.7263884236462							
1.81	60	1.81	50.018739695388							
1.82	60	1.82	49.3273885780205							
1.83	60	1.83	48.6519597269551							
