!!SBtab	SBtabVersion='1.0'  TableType='QuantityMatrix'  TableName='E5'  TableTitle=''  Document='D1 LTP time window'								
!TimePoint	!Time	>Y0	SD_Y0	>Y1	SD_Y1	>Y2	SD_Y2	>Y3	SD_Y3
E5T46	0.46	84.4789	1	2672.0893	1	3200.5262	1	36817.5165	1
E5T47	0.47	84.4789	1	2672.0893	1	3200.5262	1	36817.5165	1
E5T48	0.48	84.4789	1	2672.0893	1	3200.5262	1	36817.5165	1
E5T49	0.49	84.4789	1	2672.0893	1	3200.5262	1	36817.5165	1
E5T50	0.5	84.4789	1	2672.0893	1	3200.5262	1	36817.5165	1
E5T51	0.51	84.4789	1	2672.0893	1	3200.5262	1	36817.5165	1
E5T52	0.52	84.4789	1	2672.0893	1	3200.5262	1	36817.5165	1
E5T53	0.53	84.4789	1	2672.0893	1	3200.5262	1	36817.5165	1
E5T54	0.54	84.4789	1	2672.0894	1	3200.5262	1	36817.5165	1
E5T55	0.55	84.4789	1	2672.0894	1	3200.5262	1	36817.5165	1
E5T56	0.56	84.4789	1	2672.0894	1	3200.5262	1	36817.5165	1
E5T57	0.57	84.4789	1	2672.0894	1	3200.5262	1	36817.5165	1
E5T58	0.58	84.4789	1	2672.0894	1	3200.5262	1	36817.5165	1
E5T59	0.59	84.4789	1	2672.0894	1	3200.5262	1	36817.5165	1
E5T60	0.6	84.4789	1	2672.0894	1	3200.5262	1	36817.5165	1
E5T61	0.61	84.4789	1	2672.0894	1	3200.5262	1	36817.5165	1
E5T62	0.62	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E5T63	0.63	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E5T64	0.64	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E5T65	0.65	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E5T66	0.66	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E5T67	0.67	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E5T68	0.68	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E5T69	0.69	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E5T70	0.7	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E5T71	0.71	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E5T72	0.72	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E5T73	0.73	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E5T74	0.74	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E5T75	0.75	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E5T76	0.76	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E5T77	0.77	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E5T78	0.78	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E5T79	0.79	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E5T80	0.8	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E5T81	0.81	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E5T82	0.82	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E5T83	0.83	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E5T84	0.84	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E5T85	0.85	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E5T86	0.86	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E5T87	0.87	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E5T88	0.88	84.4789	1	2672.0894	1	3200.5263	1	36817.5165	1
E5T89	0.89	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E5T90	0.9	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E5T91	0.91	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E5T92	0.92	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E5T93	0.93	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E5T94	0.94	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E5T95	0.95	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E5T96	0.96	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E5T97	0.97	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E5T98	0.98	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E5T99	0.99	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E5T100	1	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E5T101	1.01	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E5T102	1.02	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E5T103	1.03	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E5T104	1.04	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E5T105	1.05	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E5T106	1.06	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E5T107	1.07	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E5T108	1.08	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E5T109	1.09	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E5T110	1.1	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E5T111	1.11	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E5T112	1.12	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E5T113	1.13	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E5T114	1.14	84.4789	1	2672.0894	1	3200.5264	1	36817.5165	1
E5T115	1.15	84.4788	1	2672.0894	1	3200.5264	1	36817.5165	1
E5T116	1.16	84.4788	1	2672.0894	1	3200.5264	1	36817.5165	1
E5T117	1.17	84.4788	1	2672.0894	1	3200.5264	1	36817.5165	1
E5T118	1.18	84.4788	1	2672.0894	1	3200.5264	1	36817.5165	1
E5T119	1.19	84.4788	1	2672.0894	1	3200.5264	1	36817.5165	1
E5T120	1.2	84.4788	1	2672.0894	1	3200.5264	1	36817.5165	1
E5T121	1.21	84.4788	1	2672.0894	1	3200.5264	1	36817.5165	1
E5T122	1.22	84.4788	1	2672.0894	1	3200.5264	1	36817.5165	1
E5T123	1.23	84.4788	1	2672.0894	1	3200.5264	1	36817.5165	1
E5T124	1.24	84.4788	1	2672.0894	1	3200.5264	1	36817.5165	1
E5T125	1.25	84.4788	1	2672.0894	1	3200.5264	1	36817.5165	1
E5T126	1.26	84.4788	1	2672.0894	1	3200.5265	1	36817.5165	1
E5T127	1.27	84.4788	1	2672.0894	1	3200.5265	1	36817.5165	1
E5T128	1.28	84.4788	1	2672.0894	1	3200.5265	1	36817.5165	1
E5T129	1.29	84.4788	1	2672.0894	1	3200.5265	1	36817.5165	1
E5T130	1.3	84.4788	1	2672.0894	1	3200.5265	1	36817.5165	1
E5T131	1.31	84.4788	1	2672.0894	1	3200.5265	1	36817.5165	1
E5T132	1.32	84.4788	1	2672.0894	1	3200.5265	1	36817.5165	1
E5T133	1.33	84.4788	1	2672.0894	1	3200.5265	1	36817.5165	1
E5T134	1.34	84.4788	1	2672.0894	1	3200.5265	1	36817.5165	1
E5T135	1.35	84.4788	1	2672.0894	1	3200.5265	1	36817.5165	1
E5T136	1.36	84.4788	1	2672.0895	1	3200.5265	1	36817.5165	1
E5T137	1.37	84.4788	1	2672.0895	1	3200.5265	1	36817.5165	1
E5T138	1.38	84.4788	1	2672.0895	1	3200.5265	1	36817.5165	1
E5T139	1.39	84.4788	1	2672.0895	1	3200.5265	1	36817.5165	1
E5T140	1.4	84.4788	1	2672.0895	1	3200.5265	1	36817.5165	1
E5T141	1.41	84.4788	1	2672.0895	1	3200.5265	1	36817.5165	1
E5T142	1.42	84.4788	1	2672.0895	1	3200.5265	1	36817.5165	1
E5T143	1.43	84.4788	1	2672.0895	1	3200.5265	1	36817.5165	1
E5T144	1.44	84.4788	1	2672.0895	1	3200.5265	1	36817.5165	1
E5T145	1.45	84.4788	1	2672.0895	1	3200.5265	1	36817.5165	1
E5T146	1.46	84.4788	1	2672.0895	1	3200.5265	1	36817.5165	1
E5T147	1.47	84.4788	1	2672.0895	1	3200.5265	1	36817.5165	1
E5T148	1.48	84.4788	1	2672.0895	1	3200.5265	1	36817.5165	1
E5T149	1.49	84.4788	1	2672.0895	1	3200.5265	1	36817.5165	1
E5T150	1.5	84.4788	1	2672.0895	1	3200.5265	1	36817.5165	1
E5T151	1.51	84.4788	1	2672.0895	1	3200.5265	1	36817.5165	1
E5T152	1.52	84.4788	1	2672.0895	1	3200.5265	1	36817.5165	1
E5T153	1.53	84.4788	1	2672.0895	1	3200.5265	1	36817.5165	1
E5T154	1.54	84.4788	1	2672.0895	1	3200.5265	1	36817.5165	1
E5T155	1.55	84.4788	1	2672.0895	1	3200.5265	1	36817.5165	1
E5T156	1.56	84.4788	1	2672.0895	1	3200.5265	1	36817.5165	1
E5T157	1.57	84.4788	1	2672.0895	1	3200.5265	1	36817.5165	1
E5T158	1.58	84.4788	1	2672.0895	1	3200.5265	1	36817.5165	1
E5T159	1.59	84.4788	1	2672.0895	1	3200.5266	1	36817.5165	1
E5T160	1.6	84.4788	1	2672.0895	1	3200.5266	1	36817.5165	1
E5T161	1.61	84.4788	1	2672.0895	1	3200.5266	1	36817.5165	1
E5T162	1.62	84.4788	1	2672.0895	1	3200.5266	1	36817.5165	1
E5T163	1.63	84.4788	1	2672.0895	1	3200.5266	1	36817.5165	1
E5T164	1.64	84.4788	1	2672.0895	1	3200.5266	1	36817.5165	1
E5T165	1.65	84.4788	1	2672.0895	1	3200.5266	1	36817.5165	1
E5T166	1.66	84.4788	1	2672.0895	1	3200.5266	1	36817.5165	1
E5T167	1.67	84.4788	1	2672.0895	1	3200.5266	1	36817.5165	1
E5T168	1.68	84.4788	1	2672.0895	1	3200.5266	1	36817.5165	1
E5T169	1.69	84.4788	1	2672.0895	1	3200.5266	1	36817.5165	1
E5T170	1.7	84.4788	1	2672.0895	1	3200.5266	1	36817.5165	1
E5T171	1.71	84.4788	1	2672.0895	1	3200.5266	1	36817.5165	1
E5T172	1.72	84.4788	1	2672.0895	1	3200.5266	1	36817.5165	1
E5T173	1.73	84.4788	1	2672.0895	1	3200.5266	1	36817.5165	1
E5T174	1.74	84.4788	1	2672.0895	1	3200.5266	1	36817.5165	1
E5T175	1.75	84.4788	1	2672.0895	1	3200.5266	1	36817.5165	1
E5T176	1.76	84.4788	1	2672.0895	1	3200.5266	1	36817.5165	1
E5T177	1.77	84.4788	1	2672.0895	1	3200.5266	1	36817.5165	1
E5T178	1.78	84.4788	1	2672.0895	1	3200.5266	1	36817.5165	1
E5T179	1.79	84.4788	1	2672.0895	1	3200.5266	1	36817.5165	1
E5T180	1.8	84.4788	1	2672.0895	1	3200.5266	1	36817.5165	1
E5T181	1.81	84.4787	1	2672.0895	1	3200.5266	1	36817.5165	1
E5T182	1.82	84.4787	1	2672.0896	1	3200.5266	1	36817.5165	1
E5T183	1.83	84.4787	1	2672.0896	1	3200.5266	1	36817.5165	1
E5T184	1.84	84.4787	1	2672.0896	1	3200.5266	1	36817.5165	1
E5T185	1.85	84.4787	1	2672.0896	1	3200.5266	1	36817.5165	1
E5T186	1.86	84.4787	1	2672.0896	1	3200.5266	1	36817.5165	1
E5T187	1.87	84.4787	1	2672.0896	1	3200.5266	1	36817.5165	1
E5T188	1.88	84.4787	1	2672.0896	1	3200.5266	1	36817.5165	1
E5T189	1.89	84.4787	1	2672.0896	1	3200.5266	1	36817.5165	1
E5T190	1.9	84.4787	1	2672.0896	1	3200.5266	1	36817.5165	1
E5T191	1.91	84.4787	1	2672.0896	1	3200.5266	1	36817.5165	1
E5T192	1.92	84.4787	1	2672.0896	1	3200.5266	1	36817.5165	1
E5T193	1.93	84.4787	1	2672.0896	1	3200.5266	1	36817.5165	1
E5T194	1.94	84.4787	1	2672.0896	1	3200.5266	1	36817.5165	1
E5T195	1.95	84.4787	1	2672.0896	1	3200.5266	1	36817.5165	1
E5T196	1.96	84.4787	1	2672.0896	1	3200.5266	1	36817.5165	1
E5T197	1.97	84.4787	1	2672.0896	1	3200.5266	1	36817.5165	1
E5T198	1.98	84.4787	1	2672.0896	1	3200.5266	1	36817.5165	1
E5T199	1.99	84.4787	1	2672.0896	1	3200.5266	1	36817.5165	1
E5T200	2	84.4787	1	2672.0896	1	3200.5266	1	36817.5165	1
E5T201	2.01	84.4787	1	2672.0896	1	3200.5266	1	36817.5165	1
E5T202	2.02	84.4787	1	2672.0896	1	3200.5266	1	36817.5165	1
E5T203	2.03	84.4787	1	2672.0896	1	3200.5266	1	36817.5165	1
E5T204	2.04	84.4787	1	2672.0896	1	3200.5266	1	36817.5165	1
E5T205	2.05	84.4787	1	2672.0896	1	3200.5266	1	36817.5165	1
E5T206	2.06	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E5T207	2.07	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E5T208	2.08	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E5T209	2.09	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E5T210	2.1	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E5T211	2.11	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E5T212	2.12	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E5T213	2.13	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E5T214	2.14	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E5T215	2.15	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E5T216	2.16	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E5T217	2.17	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E5T218	2.18	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E5T219	2.19	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E5T220	2.2	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E5T221	2.21	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E5T222	2.22	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E5T223	2.23	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E5T224	2.24	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E5T225	2.25	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E5T226	2.26	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E5T227	2.27	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E5T228	2.28	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E5T229	2.29	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E5T230	2.3	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E5T231	2.31	84.4787	1	2672.0896	1	3200.5267	1	36817.5165	1
E5T232	2.32	84.4787	1	2672.0897	1	3200.5267	1	36817.5165	1
E5T233	2.33	84.4786	1	2672.0897	1	3200.5267	1	36817.5165	1
E5T234	2.34	84.4786	1	2672.0897	1	3200.5267	1	36817.5165	1
E5T235	2.35	84.4786	1	2672.0897	1	3200.5267	1	36817.5165	1
E5T236	2.36	84.4786	1	2672.0897	1	3200.5267	1	36817.5165	1
E5T237	2.37	84.4786	1	2672.0897	1	3200.5267	1	36817.5165	1
E5T238	2.38	84.4786	1	2672.0897	1	3200.5267	1	36817.5165	1
E5T239	2.39	84.4786	1	2672.0897	1	3200.5267	1	36817.5165	1
E5T240	2.4	84.4786	1	2672.0897	1	3200.5267	1	36817.5165	1
E5T241	2.41	84.4786	1	2672.0897	1	3200.5267	1	36817.5165	1
E5T242	2.42	84.4786	1	2672.0897	1	3200.5267	1	36817.5165	1
E5T243	2.43	84.4786	1	2672.0897	1	3200.5267	1	36817.5165	1
E5T244	2.44	84.4786	1	2672.0897	1	3200.5267	1	36817.5165	1
E5T245	2.45	84.4786	1	2672.0897	1	3200.5267	1	36817.5165	1
E5T246	2.46	84.4786	1	2672.0897	1	3200.5267	1	36817.5165	1
E5T247	2.47	84.4786	1	2672.0897	1	3200.5267	1	36817.5165	1
E5T248	2.48	84.4786	1	2672.0897	1	3200.5267	1	36817.5165	1
E5T249	2.49	84.4786	1	2672.0897	1	3200.5267	1	36817.5165	1
E5T250	2.5	84.4786	1	2672.0897	1	3200.5267	1	36817.5165	1
E5T251	2.51	84.4786	1	2672.0897	1	3200.5267	1	36817.5165	1
E5T252	2.52	84.4786	1	2672.0897	1	3200.5267	1	36817.5165	1
E5T253	2.53	84.4786	1	2672.0897	1	3200.5267	1	36817.5165	1
E5T254	2.54	84.4786	1	2672.0897	1	3200.5267	1	36817.5165	1
E5T255	2.55	84.4786	1	2672.0897	1	3200.5268	1	36817.5165	1
E5T256	2.56	84.4786	1	2672.0897	1	3200.5268	1	36817.5165	1
E5T257	2.57	84.4786	1	2672.0897	1	3200.5268	1	36817.5165	1
E5T258	2.58	84.4786	1	2672.0897	1	3200.5268	1	36817.5165	1
E5T259	2.59	84.4786	1	2672.0897	1	3200.5268	1	36817.5165	1
E5T260	2.6	84.4786	1	2672.0897	1	3200.5268	1	36817.5165	1
E5T261	2.61	84.4786	1	2672.0897	1	3200.5268	1	36817.5165	1
E5T262	2.62	84.4786	1	2672.0897	1	3200.5268	1	36817.5165	1
E5T263	2.63	84.4786	1	2672.0897	1	3200.5268	1	36817.5165	1
E5T264	2.64	84.4786	1	2672.0897	1	3200.5268	1	36817.5165	1
E5T265	2.65	84.4786	1	2672.0897	1	3200.5268	1	36817.5165	1
E5T266	2.66	84.4786	1	2672.0897	1	3200.5268	1	36817.5165	1
E5T267	2.67	84.4786	1	2672.0897	1	3200.5268	1	36817.5165	1
E5T268	2.68	84.4786	1	2672.0897	1	3200.5268	1	36817.5165	1
E5T269	2.69	84.4786	1	2672.0897	1	3200.5268	1	36817.5165	1
E5T270	2.7	84.4786	1	2672.0897	1	3200.5268	1	36817.5165	1
E5T271	2.71	84.4786	1	2672.0897	1	3200.5268	1	36817.5165	1
E5T272	2.72	84.4786	1	2672.0897	1	3200.5268	1	36817.5165	1
E5T273	2.73	84.4786	1	2672.0898	1	3200.5268	1	36817.5165	1
E5T274	2.74	84.4786	1	2672.0898	1	3200.5268	1	36817.5165	1
E5T275	2.75	84.4786	1	2672.0898	1	3200.5268	1	36817.5165	1
E5T276	2.76	84.4786	1	2672.0898	1	3200.5268	1	36817.5165	1
E5T277	2.77	84.4786	1	2672.0898	1	3200.5268	1	36817.5165	1
E5T278	2.78	84.4786	1	2672.0898	1	3200.5268	1	36817.5165	1
E5T279	2.79	84.4786	1	2672.0898	1	3200.5268	1	36817.5165	1
E5T280	2.8	84.4786	1	2672.0898	1	3200.5268	1	36817.5165	1
E5T281	2.81	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E5T282	2.82	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E5T283	2.83	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E5T284	2.84	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E5T285	2.85	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E5T286	2.86	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E5T287	2.87	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E5T288	2.88	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E5T289	2.89	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E5T290	2.9	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E5T291	2.91	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E5T292	2.92	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E5T293	2.93	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E5T294	2.94	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E5T295	2.95	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E5T296	2.96	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E5T297	2.97	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E5T298	2.98	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E5T299	2.99	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E5T300	3	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E5T301	3.01	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E5T302	3.02	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E5T303	3.03	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E5T304	3.04	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E5T305	3.05	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E5T306	3.06	84.4785	1	2672.0898	1	3200.5268	1	36817.5165	1
E5T307	3.07	84.4785	1	2672.0898	1	3200.5269	1	36817.5165	1
E5T308	3.08	84.4785	1	2672.0898	1	3200.5269	1	36817.5165	1
E5T309	3.09	84.4785	1	2672.0898	1	3200.5269	1	36817.5165	1
E5T310	3.1	84.4785	1	2672.0898	1	3200.5269	1	36817.5165	1
E5T311	3.11	84.4785	1	2672.0898	1	3200.5269	1	36817.5165	1
E5T312	3.12	84.4785	1	2672.0898	1	3200.5269	1	36817.5165	1
E5T313	3.13	84.4785	1	2672.0898	1	3200.5269	1	36817.5165	1
E5T314	3.14	84.4785	1	2672.0898	1	3200.5269	1	36817.5165	1
E5T315	3.15	84.4785	1	2672.0898	1	3200.5269	1	36817.5165	1
E5T316	3.16	84.4785	1	2672.0898	1	3200.5269	1	36817.5165	1
E5T317	3.17	84.4785	1	2672.0898	1	3200.5269	1	36817.5165	1
E5T318	3.18	84.4785	1	2672.0898	1	3200.5269	1	36817.5165	1
E5T319	3.19	84.4785	1	2672.0898	1	3200.5269	1	36817.5165	1
E5T320	3.2	84.4785	1	2672.0898	1	3200.5269	1	36817.5165	1
E5T321	3.21	84.4785	1	2672.0898	1	3200.5269	1	36817.5165	1
E5T322	3.22	84.4785	1	2672.0898	1	3200.5269	1	36817.5165	1
E5T323	3.23	84.4785	1	2672.0898	1	3200.5269	1	36817.5165	1
E5T324	3.24	84.4785	1	2672.0899	1	3200.5269	1	36817.5165	1
E5T325	3.25	84.4785	1	2672.0899	1	3200.5269	1	36817.5165	1
E5T326	3.26	84.4785	1	2672.0899	1	3200.5269	1	36817.5165	1
E5T327	3.27	84.4784	1	2672.0899	1	3200.5269	1	36817.5165	1
E5T328	3.28	84.4784	1	2672.0899	1	3200.5269	1	36817.5165	1
E5T329	3.29	84.4784	1	2672.0899	1	3200.5269	1	36817.5165	1
E5T330	3.3	84.4784	1	2672.0899	1	3200.5269	1	36817.5165	1
E5T331	3.31	84.4784	1	2672.0899	1	3200.5269	1	36817.5165	1
E5T332	3.32	84.4784	1	2672.0899	1	3200.5269	1	36817.5165	1
E5T333	3.33	84.4784	1	2672.0899	1	3200.5269	1	36817.5165	1
E5T334	3.34	84.4784	1	2672.0899	1	3200.5269	1	36817.5165	1
E5T335	3.35	84.4784	1	2672.0899	1	3200.5269	1	36817.5165	1
E5T336	3.36	84.4784	1	2672.0899	1	3200.5269	1	36817.5165	1
E5T337	3.37	84.4784	1	2672.0899	1	3200.5269	1	36817.5165	1
E5T338	3.38	84.4784	1	2672.0899	1	3200.5269	1	36817.5165	1
E5T339	3.39	84.4784	1	2672.0899	1	3200.5269	1	36817.5165	1
E5T340	3.4	84.4784	1	2672.0899	1	3200.5269	1	36817.5165	1
E5T341	3.41	84.4784	1	2672.0899	1	3200.5269	1	36817.5165	1
E5T342	3.42	84.4784	1	2672.0899	1	3200.5269	1	36817.5165	1
E5T343	3.43	84.4784	1	2672.0899	1	3200.5269	1	36817.5165	1
