!!SBtab	SBtabVersion='1.0' Document='D1_LTP_time_window_SBtab' TableName='E1I' TableTitle='D1_LTP_time_window_SBtab E1I' TableType = 'QuantityMatrix'			
!ID	!Input_Time_S24	>S24	!Input_Time_S48	>S48
E1IT628	6.28	60.0362	6.28	20
E1IT629	6.29	60.033	6.29	20
E1IT630	6.3	60.03	6.3	20
E1IT631	6.31	60.0274	6.31	20
E1IT632	6.32	60.0249	6.32	20
E1IT633	6.33	60.0227	6.33	20
E1IT634	6.34	60.0207	6.34	20
E1IT635	6.35	60.0189	6.35	20
E1IT636	6.36	60.0172	6.36	20
E1IT637	6.37	60.0157	6.37	20
E1IT638	6.38	60.0143	6.38	20
E1IT639	6.39	60.013	6.39	20
E1IT640	6.4	60.0119	6.4	20
E1IT641	6.41	60.0108	6.41	20
E1IT642	6.42	60.0098	6.42	20
E1IT643	6.43	60.009	6.43	20
E1IT644	6.44	60.0082	6.44	20
E1IT645	6.45	60.0074	6.45	20
E1IT646	6.46	60.0068	6.46	20
E1IT647	6.47	60.0062	6.47	20
E1IT648	6.48	60.0056	6.48	20
E1IT649	6.49	60.0051	6.49	20
E1IT650	6.5	60.0047	6.5	20
E1IT651	6.51	60.0043	6.51	20
E1IT652	6.52	60.0039	6.52	20
E1IT653	6.53	60.0035	6.53	20
E1IT654	6.54	60.0032	6.54	20
E1IT655	6.55	60.0029	6.55	20
E1IT656	6.56	60.0027	6.56	20
E1IT657	6.57	60.0024	6.57	20
E1IT658	6.58	60.0022	6.58	20
E1IT659	6.59	60.002	6.59	20
E1IT660	6.6	60.0018	6.6	20
E1IT661	6.61	60.0017	6.61	20
E1IT662	6.62	60.0015	6.62	20
E1IT663	6.63	60.0014	6.63	20
E1IT664	6.64	60.0013	6.64	20
E1IT665	6.65	60.0012	6.65	20
E1IT666	6.66	60.0011	6.66	20
E1IT667	6.67	60.001	6.67	20
E1IT668	6.68	60.0009	6.68	20
E1IT669	6.69	60.0008	6.69	20
E1IT670	6.7	60.0007	6.7	20
E1IT671	6.71	60.0007	6.71	20
E1IT672	6.72	60.0006	6.72	20
E1IT673	6.73	60.0006	6.73	20
E1IT674	6.74	60.0005	6.74	20
E1IT675	6.75	60.0005	6.75	20
E1IT676	6.76	60.0004	6.76	20
E1IT677	6.77	60.0004	6.77	20
E1IT678	6.78	60.0003	6.78	20
E1IT679	6.79	60.0003	6.79	20
E1IT680	6.8	60.0003	6.8	20
E1IT681	6.81	60.0003	6.81	20
E1IT682	6.82	60.0002	6.82	20
E1IT683	6.83	60.0002	6.83	20
E1IT684	6.84	60.0002	6.84	20
E1IT685	6.85	60.0002	6.85	20
E1IT686	6.86	60.0002	6.86	20
E1IT687	6.87	60.0001	6.87	20
E1IT688	6.88	60.0001	6.88	20
E1IT689	6.89	60.0001	6.89	20
E1IT690	6.9	60.0001	6.9	20
E1IT691	6.91	60.0001	6.91	20
E1IT692	6.92	60.0001	6.92	20
E1IT693	6.93	60.0001	6.93	20
E1IT694	6.94	60.0001	6.94	20
E1IT695	6.95	60.0001	6.95	20
E1IT696	6.96	60.0001	6.96	20
E1IT697	6.97	60.0001	6.97	20
E1IT698	6.98	60.0001	6.98	20
E1IT699	6.99	60	6.99	20
E1IT700	7	60	7	20
E1IT701	7.01	60	7.01	20
E1IT702	7.02	60	7.02	20
E1IT703	7.03	60	7.03	20
E1IT704	7.04	60	7.04	20
E1IT705	7.05	60	7.05	20
E1IT706	7.06	60	7.06	20
E1IT707	7.07	60	7.07	20
E1IT708	7.08	60	7.08	20
E1IT709	7.09	60	7.09	20
E1IT710	7.1	60	7.1	20
E1IT711	7.11	60	7.11	20
E1IT712	7.12	60	7.12	20
E1IT713	7.13	60	7.13	20
E1IT714	7.14	60	7.14	20
E1IT715	7.15	60	7.15	20
E1IT716	7.16	60	7.16	20
E1IT717	7.17	60	7.17	20
E1IT718	7.18	60	7.18	20
E1IT719	7.19	60	7.19	20
E1IT720	7.2	60	7.2	20
E1IT721	7.21	60	7.21	20
E1IT722	7.22	60	7.22	20
E1IT723	7.23	60	7.23	20
E1IT724	7.24	60	7.24	20
E1IT725	7.25	60	7.25	20
E1IT726	7.26	60	7.26	20
E1IT727	7.27	60	7.27	20
E1IT728	7.28	60	7.28	20
E1IT729	7.29	60	7.29	20
E1IT730	7.3	60	7.3	20
E1IT731	7.31	60	7.31	20
E1IT732	7.32	60	7.32	20
E1IT733	7.33	60	7.33	20
E1IT734	7.34	60	7.34	20
E1IT735	7.35	60	7.35	20
E1IT736	7.36	60	7.36	20
E1IT737	7.37	60	7.37	20
E1IT738	7.38	60	7.38	20
E1IT739	7.39	60	7.39	20
E1IT740	7.4	60	7.4	20
E1IT741	7.41	60	7.41	20
E1IT742	7.42	60	7.42	20
E1IT743	7.43	60	7.43	20
E1IT744	7.44	60	7.44	20
E1IT745	7.45	60	7.45	20
E1IT746	7.46	60	7.46	20
E1IT747	7.47	60	7.47	20
E1IT748	7.48	60	7.48	20
E1IT749	7.49	60	7.49	20
E1IT750	7.5	60	7.5	20
E1IT751	7.51	60	7.51	20
E1IT752	7.52	60	7.52	20
E1IT753	7.53	60	7.53	20
E1IT754	7.54	60	7.54	20
E1IT755	7.55	60	7.55	20
E1IT756	7.56	60	7.56	20
E1IT757	7.57	60	7.57	20
E1IT758	7.58	60	7.58	20
E1IT759	7.59	60	7.59	20
E1IT760	7.6	60	7.6	20
E1IT761	7.61	60	7.61	20
E1IT762	7.62	60	7.62	20
E1IT763	7.63	60	7.63	20
E1IT764	7.64	60	7.64	20
E1IT765	7.65	60	7.65	20
E1IT766	7.66	60	7.66	20
E1IT767	7.67	60	7.67	20
E1IT768	7.68	60	7.68	20
E1IT769	7.69	60	7.69	20
E1IT770	7.7	60	7.7	20
E1IT771	7.71	60	7.71	20
E1IT772	7.72	60	7.72	20
E1IT773	7.73	60	7.73	20
E1IT774	7.74	60	7.74	20
E1IT775	7.75	60	7.75	20
E1IT776	7.76	60	7.76	20
E1IT777	7.77	60	7.77	20
E1IT778	7.78	60	7.78	20
E1IT779	7.79	60	7.79	20
E1IT780	7.8	60	7.8	20
E1IT781	7.81	60	7.81	20
E1IT782	7.82	60	7.82	20
E1IT783	7.83	60	7.83	20
E1IT784	7.84	60	7.84	20
E1IT785	7.85	60	7.85	20
E1IT786	7.86	60	7.86	20
E1IT787	7.87	60	7.87	20
E1IT788	7.88	60	7.88	20
E1IT789	7.89	60	7.89	20
E1IT790	7.9	60	7.9	20
E1IT791	7.91	60	7.91	20
E1IT792	7.92	60	7.92	20
E1IT793	7.93	60	7.93	20
E1IT794	7.94	60	7.94	20
E1IT795	7.95	60	7.95	20
E1IT796	7.96	60	7.96	20
E1IT797	7.97	60	7.97	20
E1IT798	7.98	60	7.98	20
E1IT799	7.99	60	7.99	20
E1IT800	8	60	8	20
E1IT801	8.01	60	8.01	20
E1IT802	8.02	60	8.02	20
E1IT803	8.03	60	8.03	20
E1IT804	8.04	60	8.04	20
E1IT805	8.05	60	8.05	20
E1IT806	8.06	60	8.06	20
E1IT807	8.07	60	8.07	20
E1IT808	8.08	60	8.08	20
E1IT809	8.09	60	8.09	20
E1IT810	8.1	60	8.1	20
E1IT811	8.11	60	8.11	20
E1IT812	8.12	60	8.12	20
E1IT813	8.13	60	8.13	20
E1IT814	8.14	60	8.14	20
E1IT815	8.15	60	8.15	20
E1IT816	8.16	60	8.16	20
E1IT817	8.17	60	8.17	20
E1IT818	8.18	60	8.18	20
E1IT819	8.19	60	8.19	20
E1IT820	8.2	60	8.2	20
E1IT821	8.21	60	8.21	20
E1IT822	8.22	60	8.22	20
E1IT823	8.23	60	8.23	20
E1IT824	8.24	60	8.24	20
E1IT825	8.25	60	8.25	20
E1IT826	8.26	60	8.26	20
E1IT827	8.27	60	8.27	20
E1IT828	8.28	60	8.28	20
E1IT829	8.29	60	8.29	20
E1IT830	8.3	60	8.3	20
E1IT831	8.31	60	8.31	20
E1IT832	8.32	60	8.32	20
E1IT833	8.33	60	8.33	20
E1IT834	8.34	60	8.34	20
E1IT835	8.35	60	8.35	20
E1IT836	8.36	60	8.36	20
E1IT837	8.37	60	8.37	20
E1IT838	8.38	60	8.38	20
E1IT839	8.39	60	8.39	20
E1IT840	8.4	60	8.4	20
E1IT841	8.41	60	8.41	20
E1IT842	8.42	60	8.42	20
E1IT843	8.43	60	8.43	20
E1IT844	8.44	60	8.44	20
E1IT845	8.45	60	8.45	20
E1IT846	8.46	60	8.46	20
E1IT847	8.47	60	8.47	20
E1IT848	8.48	60	8.48	20
E1IT849	8.49	60	8.49	20
E1IT850	8.5	60	8.5	20
E1IT851	8.51	60	8.51	20
E1IT852	8.52	60	8.52	20
E1IT853	8.53	60	8.53	20
E1IT854	8.54	60	8.54	20
E1IT855	8.55	60	8.55	20
E1IT856	8.56	60	8.56	20
E1IT857	8.57	60	8.57	20
E1IT858	8.58	60	8.58	20
E1IT859	8.59	60	8.59	20
E1IT860	8.6	60	8.6	20
E1IT861	8.61	60	8.61	20
E1IT862	8.62	60	8.62	20
E1IT863	8.63	60	8.63	20
E1IT864	8.64	60	8.64	20
E1IT865	8.65	60	8.65	20
E1IT866	8.66	60	8.66	20
E1IT867	8.67	60	8.67	20
E1IT868	8.68	60	8.68	20
E1IT869	8.69	60	8.69	20
E1IT870	8.7	60	8.7	20
E1IT871	8.71	60	8.71	20
E1IT872	8.72	60	8.72	20
E1IT873	8.73	60	8.73	20
E1IT874	8.74	60	8.74	20
E1IT875	8.75	60	8.75	20
E1IT876	8.76	60	8.76	20
E1IT877	8.77	60	8.77	20
E1IT878	8.78	60	8.78	20
E1IT879	8.79	60	8.79	20
E1IT880	8.8	60	8.8	20
E1IT881	8.81	60	8.81	20
E1IT882	8.82	60	8.82	20
E1IT883	8.83	60	8.83	20
E1IT884	8.84	60	8.84	20
E1IT885	8.85	60	8.85	20
E1IT886	8.86	60	8.86	20
E1IT887	8.87	60	8.87	20
E1IT888	8.88	60	8.88	20
E1IT889	8.89	60	8.89	20
E1IT890	8.9	60	8.9	20
E1IT891	8.91	60	8.91	20
E1IT892	8.92	60	8.92	20
E1IT893	8.93	60	8.93	20
E1IT894	8.94	60	8.94	20
E1IT895	8.95	60	8.95	20
E1IT896	8.96	60	8.96	20
E1IT897	8.97	60	8.97	20
E1IT898	8.98	60	8.98	20
E1IT899	8.99	60	8.99	20
E1IT900	9	60	9	20
E1IT901	9.01	60	9.01	20
E1IT902	9.02	60	9.02	20
E1IT903	9.03	60	9.03	20
E1IT904	9.04	60	9.04	20
E1IT905	9.05	60	9.05	20
E1IT906	9.06	60	9.06	20
E1IT907	9.07	60	9.07	20
E1IT908	9.08	60	9.08	20
E1IT909	9.09	60	9.09	20
E1IT910	9.1	60	9.1	20
E1IT911	9.11	60	9.11	20
E1IT912	9.12	60	9.12	20
E1IT913	9.13	60	9.13	20
E1IT914	9.14	60	9.14	20
E1IT915	9.15	60	9.15	20
E1IT916	9.16	60	9.16	20
E1IT917	9.17	60	9.17	20
E1IT918	9.18	60	9.18	20
E1IT919	9.19	60	9.19	20
E1IT920	9.2	60	9.2	20
E1IT921	9.21	60	9.21	20
E1IT922	9.22	60	9.22	20
E1IT923	9.23	60	9.23	20
E1IT924	9.24	60	9.24	20
E1IT925	9.25	60	9.25	20
E1IT926	9.26	60	9.26	20
E1IT927	9.27	60	9.27	20
E1IT928	9.28	60	9.28	20
E1IT929	9.29	60	9.29	20
E1IT930	9.3	60	9.3	20
E1IT931	9.31	60	9.31	20
E1IT932	9.32	60	9.32	20
E1IT933	9.33	60	9.33	20
E1IT934	9.34	60	9.34	20
E1IT935	9.35	60	9.35	20
E1IT936	9.36	60	9.36	20
E1IT937	9.37	60	9.37	20
E1IT938	9.38	60	9.38	20
E1IT939	9.39	60	9.39	20
E1IT940	9.4	60	9.4	20
E1IT941	9.41	60	9.41	20
E1IT942	9.42	60	9.42	20
E1IT943	9.43	60	9.43	20
E1IT944	9.44	60	9.44	20
E1IT945	9.45	60	9.45	20
E1IT946	9.46	60	9.46	20
E1IT947	9.47	60	9.47	20
E1IT948	9.48	60	9.48	20
E1IT949	9.49	60	9.49	20
E1IT950	9.5	60	9.5	20
E1IT951	9.51	60	9.51	20
E1IT952	9.52	60	9.52	20
E1IT953	9.53	60	9.53	20
E1IT954	9.54	60	9.54	20
E1IT955	9.55	60	9.55	20
E1IT956	9.56	60	9.56	20
E1IT957	9.57	60	9.57	20
E1IT958	9.58	60	9.58	20
E1IT959	9.59	60	9.59	20
E1IT960	9.6	60	9.6	20
E1IT961	9.61	60	9.61	20
E1IT962	9.62	60	9.62	20
E1IT963	9.63	60	9.63	20
E1IT964	9.64	60	9.64	20
E1IT965	9.65	60	9.65	20
E1IT966	9.66	60	9.66	20
E1IT967	9.67	60	9.67	20
E1IT968	9.68	60	9.68	20
E1IT969	9.69	60	9.69	20
E1IT970	9.7	60	9.7	20
E1IT971	9.71	60	9.71	20
E1IT972	9.72	60	9.72	20
E1IT973	9.73	60	9.73	20
E1IT974	9.74	60	9.74	20
E1IT975	9.75	60	9.75	20
E1IT976	9.76	60	9.76	20
E1IT977	9.77	60	9.77	20
E1IT978	9.78	60	9.78	20
E1IT979	9.79	60	9.79	20
E1IT980	9.8	60	9.8	20
E1IT981	9.81	60	9.81	20
E1IT982	9.82	60	9.82	20
E1IT983	9.83	60	9.83	20
E1IT984	9.84	60	9.84	20
E1IT985	9.85	60	9.85	20
E1IT986	9.86	60	9.86	20
E1IT987	9.87	60	9.87	20
E1IT988	9.88	60	9.88	20
E1IT989	9.89	60	9.89	20
E1IT990	9.9	60	9.9	20
E1IT991	9.91	60	9.91	20
E1IT992	9.92	60	9.92	20
E1IT993	9.93	60	9.93	20
E1IT994	9.94	60	9.94	20
E1IT995	9.95	60	9.95	20
E1IT996	9.96	60	9.96	20
E1IT997	9.97	60	9.97	20
E1IT998	9.98	60	9.98	20
E1IT999	9.99	60	9.99	20
E1IT1000	10	60	10	20
E1IT1001	10.01	60	10.01	20
E1IT1002	10.02	60	10.02	20
E1IT1003	10.03	60	10.03	20
E1IT1004	10.04	60	10.04	20
E1IT1005	10.05	60	10.05	20
E1IT1006	10.06	60	10.06	20
E1IT1007	10.07	60	10.07	20
E1IT1008	10.08	60	10.08	20
E1IT1009	10.09	60	10.09	20
E1IT1010	10.1	60	10.1	20
E1IT1011	10.11	60	10.11	20
E1IT1012	10.12	60	10.12	20
E1IT1013	10.13	60	10.13	20
E1IT1014	10.14	60	10.14	20
E1IT1015	10.15	60	10.15	20
E1IT1016	10.16	60	10.16	20
E1IT1017	10.17	60	10.17	20
E1IT1018	10.18	60	10.18	20
E1IT1019	10.19	60	10.19	20
E1IT1020	10.2	60	10.2	20
E1IT1021	10.21	60	10.21	20
E1IT1022	10.22	60	10.22	20
E1IT1023	10.23	60	10.23	20
E1IT1024	10.24	60	10.24	20
E1IT1025	10.25	60	10.25	20
E1IT1026	10.26	60	10.26	20
E1IT1027	10.27	60	10.27	20
E1IT1028	10.28	60	10.28	20
E1IT1029	10.29	60	10.29	20
E1IT1030	10.3	60	10.3	20
E1IT1031	10.31	60	10.31	20
E1IT1032	10.32	60	10.32	20
E1IT1033	10.33	60	10.33	20
E1IT1034	10.34	60	10.34	20
E1IT1035	10.35	60	10.35	20
E1IT1036	10.36	60	10.36	20
E1IT1037	10.37	60	10.37	20
E1IT1038	10.38	60	10.38	20
E1IT1039	10.39	60	10.39	20
E1IT1040	10.4	60	10.4	20
E1IT1041	10.41	60	10.41	20
E1IT1042	10.42	60	10.42	20
E1IT1043	10.43	60	10.43	20
E1IT1044	10.44	60	10.44	20
E1IT1045	10.45	60	10.45	20
E1IT1046	10.46	60	10.46	20
E1IT1047	10.47	60	10.47	20
E1IT1048	10.48	60	10.48	20
E1IT1049	10.49	60	10.49	20
E1IT1050	10.5	60	10.5	20
E1IT1051	10.51	60	10.51	20
E1IT1052	10.52	60	10.52	20
E1IT1053	10.53	60	10.53	20
E1IT1054	10.54	60	10.54	20
E1IT1055	10.55	60	10.55	20
E1IT1056	10.56	60	10.56	20
E1IT1057	10.57	60	10.57	20
E1IT1058	10.58	60	10.58	20
E1IT1059	10.59	60	10.59	20
E1IT1060	10.6	60	10.6	20
E1IT1061	10.61	60	10.61	20
E1IT1062	10.62	60	10.62	20
E1IT1063	10.63	60	10.63	20
E1IT1064	10.64	60	10.64	20
E1IT1065	10.65	60	10.65	20
E1IT1066	10.66	60	10.66	20
E1IT1067	10.67	60	10.67	20
E1IT1068	10.68	60	10.68	20
E1IT1069	10.69	60	10.69	20
E1IT1070	10.7	60	10.7	20
E1IT1071	10.71	60	10.71	20
E1IT1072	10.72	60	10.72	20
E1IT1073	10.73	60	10.73	20
E1IT1074	10.74	60	10.74	20
E1IT1075	10.75	60	10.75	20
E1IT1076	10.76	60	10.76	20
E1IT1077	10.77	60	10.77	20
E1IT1078	10.78	60	10.78	20
E1IT1079	10.79	60	10.79	20
E1IT1080	10.8	60	10.8	20
E1IT1081	10.81	60	10.81	20
E1IT1082	10.82	60	10.82	20
E1IT1083	10.83	60	10.83	20
E1IT1084	10.84	60	10.84	20
E1IT1085	10.85	60	10.85	20
E1IT1086	10.86	60	10.86	20
E1IT1087	10.87	60	10.87	20
E1IT1088	10.88	60	10.88	20
E1IT1089	10.89	60	10.89	20
E1IT1090	10.9	60	10.9	20
E1IT1091	10.91	60	10.91	20
E1IT1092	10.92	60	10.92	20
E1IT1093	10.93	60	10.93	20
E1IT1094	10.94	60	10.94	20
E1IT1095	10.95	60	10.95	20
E1IT1096	10.96	60	10.96	20
E1IT1097	10.97	60	10.97	20
E1IT1098	10.98	60	10.98	20
E1IT1099	10.99	60	10.99	20
E1IT1100	11	60	11	20
E1IT1101	11.01	60	11.01	20
E1IT1102	11.02	60	11.02	20
E1IT1103	11.03	60	11.03	20
E1IT1104	11.04	60	11.04	20
E1IT1105	11.05	60	11.05	20
E1IT1106	11.06	60	11.06	20
E1IT1107	11.07	60	11.07	20
E1IT1108	11.08	60	11.08	20
E1IT1109	11.09	60	11.09	20
E1IT1110	11.1	60	11.1	20
E1IT1111	11.11	60	11.11	20
E1IT1112	11.12	60	11.12	20
E1IT1113	11.13	60	11.13	20
E1IT1114	11.14	60	11.14	20
E1IT1115	11.15	60	11.15	20
E1IT1116	11.16	60	11.16	20
E1IT1117	11.17	60	11.17	20
E1IT1118	11.18	60	11.18	20
E1IT1119	11.19	60	11.19	20
E1IT1120	11.2	60	11.2	20
E1IT1121	11.21	60	11.21	20
E1IT1122	11.22	60	11.22	20
E1IT1123	11.23	60	11.23	20
E1IT1124	11.24	60	11.24	20
E1IT1125	11.25	60	11.25	20
E1IT1126	11.26	60	11.26	20
E1IT1127	11.27	60	11.27	20
E1IT1128	11.28	60	11.28	20
E1IT1129	11.29	60	11.29	20
E1IT1130	11.3	60	11.3	20
E1IT1131	11.31	60	11.31	20
E1IT1132	11.32	60	11.32	20
E1IT1133	11.33	60	11.33	20
E1IT1134	11.34	60	11.34	20
E1IT1135	11.35	60	11.35	20
E1IT1136	11.36	60	11.36	20
E1IT1137	11.37	60	11.37	20
E1IT1138	11.38	60	11.38	20
E1IT1139	11.39	60	11.39	20
E1IT1140	11.4	60	11.4	20
E1IT1141	11.41	60	11.41	20
E1IT1142	11.42	60	11.42	20
E1IT1143	11.43	60	11.43	20
E1IT1144	11.44	60	11.44	20
E1IT1145	11.45	60	11.45	20
E1IT1146	11.46	60	11.46	20
E1IT1147	11.47	60	11.47	20
E1IT1148	11.48	60	11.48	20
E1IT1149	11.49	60	11.49	20
E1IT1150	11.5	60	11.5	20
E1IT1151	11.51	60	11.51	20
E1IT1152	11.52	60	11.52	20
E1IT1153	11.53	60	11.53	20
E1IT1154	11.54	60	11.54	20
E1IT1155	11.55	60	11.55	20
E1IT1156	11.56	60	11.56	20
E1IT1157	11.57	60	11.57	20
E1IT1158	11.58	60	11.58	20
E1IT1159	11.59	60	11.59	20
E1IT1160	11.6	60	11.6	20
E1IT1161	11.61	60	11.61	20
E1IT1162	11.62	60	11.62	20
E1IT1163	11.63	60	11.63	20
E1IT1164	11.64	60	11.64	20
E1IT1165	11.65	60	11.65	20
E1IT1166	11.66	60	11.66	20
E1IT1167	11.67	60	11.67	20
E1IT1168	11.68	60	11.68	20
E1IT1169	11.69	60	11.69	20
E1IT1170	11.7	60	11.7	20
E1IT1171	11.71	60	11.71	20
E1IT1172	11.72	60	11.72	20
E1IT1173	11.73	60	11.73	20
E1IT1174	11.74	60	11.74	20
E1IT1175	11.75	60	11.75	20
E1IT1176	11.76	60	11.76	20
E1IT1177	11.77	60	11.77	20
E1IT1178	11.78	60	11.78	20
E1IT1179	11.79	60	11.79	20
E1IT1180	11.8	60	11.8	20
E1IT1181	11.81	60	11.81	20
E1IT1182	11.82	60	11.82	20
E1IT1183	11.83	60	11.83	20
E1IT1184	11.84	60	11.84	20
E1IT1185	11.85	60	11.85	20
E1IT1186	11.86	60	11.86	20
E1IT1187	11.87	60	11.87	20
E1IT1188	11.88	60	11.88	20
E1IT1189	11.89	60	11.89	20
E1IT1190	11.9	60	11.9	20
E1IT1191	11.91	60	11.91	20
E1IT1192	11.92	60	11.92	20
E1IT1193	11.93	60	11.93	20
E1IT1194	11.94	60	11.94	20
E1IT1195	11.95	60	11.95	20
E1IT1196	11.96	60	11.96	20
E1IT1197	11.97	60	11.97	20
E1IT1198	11.98	60	11.98	20
E1IT1199	11.99	60	11.99	20
E1IT1200	12	60	12	20
E1IT1201	12.01	60	12.01	20
E1IT1202	12.02	60	12.02	20
E1IT1203	12.03	60	12.03	20
E1IT1204	12.04	60	12.04	20
E1IT1205	12.05	60	12.05	20
E1IT1206	12.06	60	12.06	20
E1IT1207	12.07	60	12.07	20
E1IT1208	12.08	60	12.08	20
E1IT1209	12.09	60	12.09	20
E1IT1210	12.1	60	12.1	20
E1IT1211	12.11	60	12.11	20
E1IT1212	12.12	60	12.12	20
E1IT1213	12.13	60	12.13	20
E1IT1214	12.14	60	12.14	20
E1IT1215	12.15	60	12.15	20
E1IT1216	12.16	60	12.16	20
E1IT1217	12.17	60	12.17	20
E1IT1218	12.18	60	12.18	20
E1IT1219	12.19	60	12.19	20
E1IT1220	12.2	60	12.2	20
E1IT1221	12.21	60	12.21	20
E1IT1222	12.22	60	12.22	20
E1IT1223	12.23	60	12.23	20
E1IT1224	12.24	60	12.24	20
E1IT1225	12.25	60	12.25	20
E1IT1226	12.26	60	12.26	20
E1IT1227	12.27	60	12.27	20
E1IT1228	12.28	60	12.28	20
E1IT1229	12.29	60	12.29	20
E1IT1230	12.3	60	12.3	20
E1IT1231	12.31	60	12.31	20
E1IT1232	12.32	60	12.32	20
E1IT1233	12.33	60	12.33	20
E1IT1234	12.34	60	12.34	20
E1IT1235	12.35	60	12.35	20
E1IT1236	12.36	60	12.36	20
E1IT1237	12.37	60	12.37	20
E1IT1238	12.38	60	12.38	20
E1IT1239	12.39	60	12.39	20
E1IT1240	12.4	60	12.4	20
E1IT1241	12.41	60	12.41	20
E1IT1242	12.42	60	12.42	20
E1IT1243	12.43	60	12.43	20
E1IT1244	12.44	60	12.44	20
E1IT1245	12.45	60	12.45	20
E1IT1246	12.46	60	12.46	20
E1IT1247	12.47	60	12.47	20
E1IT1248	12.48	60	12.48	20
E1IT1249	12.49	60	12.49	20
E1IT1250	12.5	60	12.5	20
E1IT1251	12.51	60	12.51	20
E1IT1252	12.52	60	12.52	20
E1IT1253	12.53	60	12.53	20
E1IT1254	12.54	60	12.54	20
E1IT1255	12.55	60	12.55	20
E1IT1256	12.56	60	12.56	20
E1IT1257	12.57	60	12.57	20
E1IT1258	12.58	60	12.58	20
E1IT1259	12.59	60	12.59	20
E1IT1260	12.6	60	12.6	20
E1IT1261	12.61	60	12.61	20
E1IT1262	12.62	60	12.62	20
E1IT1263	12.63	60	12.63	20
E1IT1264	12.64	60	12.64	20
E1IT1265	12.65	60	12.65	20
E1IT1266	12.66	60	12.66	20
E1IT1267	12.67	60	12.67	20
E1IT1268	12.68	60	12.68	20
E1IT1269	12.69	60	12.69	20
E1IT1270	12.7	60	12.7	20
E1IT1271	12.71	60	12.71	20
E1IT1272	12.72	60	12.72	20
E1IT1273	12.73	60	12.73	20
E1IT1274	12.74	60	12.74	20
E1IT1275	12.75	60	12.75	20
E1IT1276	12.76	60	12.76	20
E1IT1277	12.77	60	12.77	20
E1IT1278	12.78	60	12.78	20
E1IT1279	12.79	60	12.79	20
E1IT1280	12.8	60	12.8	20
E1IT1281	12.81	60	12.81	20
E1IT1282	12.82	60	12.82	20
E1IT1283	12.83	60	12.83	20
E1IT1284	12.84	60	12.84	20
E1IT1285	12.85	60	12.85	20
E1IT1286	12.86	60	12.86	20
E1IT1287	12.87	60	12.87	20
E1IT1288	12.88	60	12.88	20
E1IT1289	12.89	60	12.89	20
E1IT1290	12.9	60	12.9	20
E1IT1291	12.91	60	12.91	20
E1IT1292	12.92	60	12.92	20
E1IT1293	12.93	60	12.93	20
E1IT1294	12.94	60	12.94	20
E1IT1295	12.95	60	12.95	20
E1IT1296	12.96	60	12.96	20
E1IT1297	12.97	60	12.97	20
E1IT1298	12.98	60	12.98	20
E1IT1299	12.99	60	12.99	20
E1IT1300	13	60	13	20
E1IT1301	13.01	60	13.01	20
E1IT1302	13.02	60	13.02	20
E1IT1303	13.03	60	13.03	20
E1IT1304	13.04	60	13.04	20
E1IT1305	13.05	60	13.05	20
E1IT1306	13.06	60	13.06	20
E1IT1307	13.07	60	13.07	20
E1IT1308	13.08	60	13.08	20
E1IT1309	13.09	60	13.09	20
E1IT1310	13.1	60	13.1	20
E1IT1311	13.11	60	13.11	20
E1IT1312	13.12	60	13.12	20
E1IT1313	13.13	60	13.13	20
E1IT1314	13.14	60	13.14	20
E1IT1315	13.15	60	13.15	20
E1IT1316	13.16	60	13.16	20
E1IT1317	13.17	60	13.17	20
E1IT1318	13.18	60	13.18	20
E1IT1319	13.19	60	13.19	20
E1IT1320	13.2	60	13.2	20
E1IT1321	13.21	60	13.21	20
E1IT1322	13.22	60	13.22	20
E1IT1323	13.23	60	13.23	20
E1IT1324	13.24	60	13.24	20
E1IT1325	13.25	60	13.25	20
E1IT1326	13.26	60	13.26	20
E1IT1327	13.27	60	13.27	20
E1IT1328	13.28	60	13.28	20
E1IT1329	13.29	60	13.29	20
E1IT1330	13.3	60	13.3	20
E1IT1331	13.31	60	13.31	20
E1IT1332	13.32	60	13.32	20
E1IT1333	13.33	60	13.33	20
E1IT1334	13.34	60	13.34	20
E1IT1335	13.35	60	13.35	20
E1IT1336	13.36	60	13.36	20
E1IT1337	13.37	60	13.37	20
E1IT1338	13.38	60	13.38	20
E1IT1339	13.39	60	13.39	20
E1IT1340	13.4	60	13.4	20
E1IT1341	13.41	60	13.41	20
E1IT1342	13.42	60	13.42	20
E1IT1343	13.43	60	13.43	20
E1IT1344	13.44	60	13.44	20
E1IT1345	13.45	60	13.45	20
E1IT1346	13.46	60	13.46	20
E1IT1347	13.47	60	13.47	20
E1IT1348	13.48	60	13.48	20
E1IT1349	13.49	60	13.49	20
E1IT1350	13.5	60	13.5	20
E1IT1351	13.51	60	13.51	20
E1IT1352	13.52	60	13.52	20
E1IT1353	13.53	60	13.53	20
E1IT1354	13.54	60	13.54	20
E1IT1355	13.55	60	13.55	20
E1IT1356	13.56	60	13.56	20
E1IT1357	13.57	60	13.57	20
E1IT1358	13.58	60	13.58	20
E1IT1359	13.59	60	13.59	20
E1IT1360	13.6	60	13.6	20
E1IT1361	13.61	60	13.61	20
E1IT1362	13.62	60	13.62	20
E1IT1363	13.63	60	13.63	20
E1IT1364	13.64	60	13.64	20
E1IT1365	13.65	60	13.65	20
E1IT1366	13.66	60	13.66	20
E1IT1367	13.67	60	13.67	20
