!!SBtab	SBtabVersion='1.0' Document='D1_LTP_time_window_SBtab' TableName='E9' TableTitle='D1_LTP_time_window_SBtab E9' TableType = 'QuantityMatrix'								
!ID	!Time	>Y0	SD_Y0	>Y1	SD_Y1	>Y2	SD_Y2	>Y3	SD_Y3
E9T0	0	84.4789	0.84479	2672.0893	26.7209	3200.526	32.0053	36817.5165	368.1752
E9T1	0.01	84.4789	0.84479	2672.0893	26.7209	3200.526	32.0053	36817.5165	368.1752
E9T2	0.02	84.4789	0.84479	2672.0893	26.7209	3200.526	32.0053	36817.5165	368.1752
E9T3	0.03	84.4789	0.84479	2672.0893	26.7209	3200.526	32.0053	36817.5165	368.1752
E9T4	0.04	84.4789	0.84479	2672.0893	26.7209	3200.526	32.0053	36817.5165	368.1752
E9T5	0.05	84.4789	0.84479	2672.0893	26.7209	3200.526	32.0053	36817.5165	368.1752
E9T6	0.06	84.4789	0.84479	2672.0893	26.7209	3200.526	32.0053	36817.5165	368.1752
E9T7	0.07	84.4789	0.84479	2672.0893	26.7209	3200.526	32.0053	36817.5165	368.1752
E9T8	0.08	84.4789	0.84479	2672.0893	26.7209	3200.526	32.0053	36817.5165	368.1752
E9T9	0.09	84.4789	0.84479	2672.0893	26.7209	3200.526	32.0053	36817.5165	368.1752
E9T10	0.1	84.4789	0.84479	2672.0893	26.7209	3200.526	32.0053	36817.5165	368.1752
E9T11	0.11	84.4789	0.84479	2672.0893	26.7209	3200.526	32.0053	36817.5165	368.1752
E9T12	0.12	84.4789	0.84479	2672.0893	26.7209	3200.526	32.0053	36817.5165	368.1752
E9T13	0.13	84.4789	0.84479	2672.0893	26.7209	3200.526	32.0053	36817.5165	368.1752
E9T14	0.14	84.4789	0.84479	2672.0893	26.7209	3200.526	32.0053	36817.5165	368.1752
E9T15	0.15	84.4789	0.84479	2672.0893	26.7209	3200.5261	32.0053	36817.5165	368.1752
E9T16	0.16	84.4789	0.84479	2672.0893	26.7209	3200.5261	32.0053	36817.5165	368.1752
E9T17	0.17	84.4789	0.84479	2672.0893	26.7209	3200.5261	32.0053	36817.5165	368.1752
E9T18	0.18	84.4789	0.84479	2672.0893	26.7209	3200.5261	32.0053	36817.5165	368.1752
E9T19	0.19	84.4789	0.84479	2672.0893	26.7209	3200.5261	32.0053	36817.5165	368.1752
E9T20	0.2	84.4789	0.84479	2672.0893	26.7209	3200.5261	32.0053	36817.5165	368.1752
E9T21	0.21	84.4789	0.84479	2672.0893	26.7209	3200.5261	32.0053	36817.5165	368.1752
E9T22	0.22	84.4789	0.84479	2672.0893	26.7209	3200.5261	32.0053	36817.5165	368.1752
E9T23	0.23	84.4789	0.84479	2672.0893	26.7209	3200.5261	32.0053	36817.5165	368.1752
E9T24	0.24	84.4789	0.84479	2672.0893	26.7209	3200.5261	32.0053	36817.5165	368.1752
E9T25	0.25	84.4789	0.84479	2672.0893	26.7209	3200.5261	32.0053	36817.5165	368.1752
E9T26	0.26	84.4789	0.84479	2672.0893	26.7209	3200.5261	32.0053	36817.5165	368.1752
E9T27	0.27	84.4789	0.84479	2672.0893	26.7209	3200.5261	32.0053	36817.5165	368.1752
E9T28	0.28	84.4789	0.84479	2672.0893	26.7209	3200.5261	32.0053	36817.5165	368.1752
E9T29	0.29	84.4789	0.84479	2672.0893	26.7209	3200.5261	32.0053	36817.5165	368.1752
E9T30	0.3	84.4789	0.84479	2672.0893	26.7209	3200.5261	32.0053	36817.5165	368.1752
E9T31	0.31	84.4789	0.84479	2672.0893	26.7209	3200.5261	32.0053	36817.5165	368.1752
E9T32	0.32	84.4789	0.84479	2672.0893	26.7209	3200.5261	32.0053	36817.5165	368.1752
E9T33	0.33	84.4789	0.84479	2672.0893	26.7209	3200.5261	32.0053	36817.5165	368.1752
E9T34	0.34	84.4789	0.84479	2672.0893	26.7209	3200.5261	32.0053	36817.5165	368.1752
E9T35	0.35	84.4789	0.84479	2672.0893	26.7209	3200.5262	32.0053	36817.5165	368.1752
E9T36	0.36	84.4789	0.84479	2672.0893	26.7209	3200.5262	32.0053	36817.5165	368.1752
E9T37	0.37	84.4789	0.84479	2672.0893	26.7209	3200.5262	32.0053	36817.5165	368.1752
E9T38	0.38	84.4789	0.84479	2672.0893	26.7209	3200.5262	32.0053	36817.5165	368.1752
E9T39	0.39	84.4789	0.84479	2672.0893	26.7209	3200.5262	32.0053	36817.5165	368.1752
E9T40	0.4	84.4789	0.84479	2672.0893	26.7209	3200.5262	32.0053	36817.5165	368.1752
E9T41	0.41	84.4789	0.84479	2672.0893	26.7209	3200.5262	32.0053	36817.5165	368.1752
E9T42	0.42	84.4789	0.84479	2672.0893	26.7209	3200.5262	32.0053	36817.5165	368.1752
E9T43	0.43	84.4789	0.84479	2672.0893	26.7209	3200.5262	32.0053	36817.5165	368.1752
E9T44	0.44	84.4789	0.84479	2672.0893	26.7209	3200.5262	32.0053	36817.5165	368.1752
E9T45	0.45	84.4789	0.84479	2672.0893	26.7209	3200.5262	32.0053	36817.5165	368.1752
E9T46	0.46	84.4789	0.84479	2672.0893	26.7209	3200.5262	32.0053	36817.5165	368.1752
E9T47	0.47	84.4789	0.84479	2672.0893	26.7209	3200.5262	32.0053	36817.5165	368.1752
E9T48	0.48	84.4789	0.84479	2672.0893	26.7209	3200.5262	32.0053	36817.5165	368.1752
E9T49	0.49	84.4789	0.84479	2672.0893	26.7209	3200.5262	32.0053	36817.5165	368.1752
E9T50	0.5	84.4789	0.84479	2672.0893	26.7209	3200.5262	32.0053	36817.5165	368.1752
E9T51	0.51	84.4789	0.84479	2672.0893	26.7209	3200.5262	32.0053	36817.5165	368.1752
E9T52	0.52	84.4789	0.84479	2672.0893	26.7209	3200.5262	32.0053	36817.5165	368.1752
E9T53	0.53	84.4789	0.84479	2672.0893	26.7209	3200.5262	32.0053	36817.5165	368.1752
E9T54	0.54	84.4789	0.84479	2672.0894	26.7209	3200.5262	32.0053	36817.5165	368.1752
E9T55	0.55	84.4789	0.84479	2672.0894	26.7209	3200.5262	32.0053	36817.5165	368.1752
E9T56	0.56	84.4789	0.84479	2672.0894	26.7209	3200.5262	32.0053	36817.5165	368.1752
E9T57	0.57	84.4789	0.84479	2672.0894	26.7209	3200.5262	32.0053	36817.5165	368.1752
E9T58	0.58	84.4789	0.84479	2672.0894	26.7209	3200.5262	32.0053	36817.5165	368.1752
E9T59	0.59	84.4789	0.84479	2672.0894	26.7209	3200.5262	32.0053	36817.5165	368.1752
E9T60	0.6	84.4789	0.84479	2672.0894	26.7209	3200.5262	32.0053	36817.5165	368.1752
E9T61	0.61	84.4789	0.84479	2672.0894	26.7209	3200.5262	32.0053	36817.5165	368.1752
E9T62	0.62	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E9T63	0.63	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E9T64	0.64	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E9T65	0.65	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E9T66	0.66	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E9T67	0.67	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E9T68	0.68	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E9T69	0.69	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E9T70	0.7	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E9T71	0.71	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E9T72	0.72	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E9T73	0.73	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E9T74	0.74	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E9T75	0.75	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E9T76	0.76	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E9T77	0.77	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E9T78	0.78	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E9T79	0.79	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E9T80	0.8	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E9T81	0.81	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E9T82	0.82	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E9T83	0.83	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E9T84	0.84	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E9T85	0.85	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E9T86	0.86	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E9T87	0.87	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E9T88	0.88	84.4789	0.84479	2672.0894	26.7209	3200.5263	32.0053	36817.5165	368.1752
E9T89	0.89	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E9T90	0.9	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E9T91	0.91	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E9T92	0.92	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E9T93	0.93	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E9T94	0.94	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E9T95	0.95	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E9T96	0.96	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E9T97	0.97	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E9T98	0.98	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E9T99	0.99	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E9T100	1	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E9T101	1.01	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E9T102	1.02	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E9T103	1.03	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E9T104	1.04	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E9T105	1.05	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E9T106	1.06	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E9T107	1.07	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E9T108	1.08	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E9T109	1.09	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E9T110	1.1	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E9T111	1.11	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E9T112	1.12	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E9T113	1.13	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E9T114	1.14	84.4789	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E9T115	1.15	84.4788	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E9T116	1.16	84.4788	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E9T117	1.17	84.4788	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E9T118	1.18	84.4788	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E9T119	1.19	84.4788	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E9T120	1.2	84.4788	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E9T121	1.21	84.4788	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E9T122	1.22	84.4788	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E9T123	1.23	84.4788	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E9T124	1.24	84.4788	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E9T125	1.25	84.4788	0.84479	2672.0894	26.7209	3200.5264	32.0053	36817.5165	368.1752
E9T126	1.26	84.4788	0.84479	2672.0894	26.7209	3200.5265	32.0053	36817.5165	368.1752
E9T127	1.27	84.4788	0.84479	2672.0894	26.7209	3200.5265	32.0053	36817.5165	368.1752
E9T128	1.28	84.4788	0.84479	2672.0894	26.7209	3200.5265	32.0053	36817.5165	368.1752
E9T129	1.29	84.4788	0.84479	2672.0894	26.7209	3200.5265	32.0053	36817.5165	368.1752
E9T130	1.3	84.4788	0.84479	2672.0894	26.7209	3200.5265	32.0053	36817.5165	368.1752
E9T131	1.31	84.4788	0.84479	2672.0894	26.7209	3200.5265	32.0053	36817.5165	368.1752
E9T132	1.32	84.4788	0.84479	2672.0894	26.7209	3200.5265	32.0053	36817.5165	368.1752
E9T133	1.33	84.4788	0.84479	2672.0894	26.7209	3200.5265	32.0053	36817.5165	368.1752
E9T134	1.34	84.4788	0.84479	2672.0894	26.7209	3200.5265	32.0053	36817.5165	368.1752
E9T135	1.35	84.4788	0.84479	2672.0894	26.7209	3200.5265	32.0053	36817.5165	368.1752
E9T136	1.36	84.4788	0.84479	2672.0895	26.7209	3200.5265	32.0053	36817.5165	368.1752
E9T137	1.37	84.4788	0.84479	2672.0895	26.7209	3200.5265	32.0053	36817.5165	368.1752
E9T138	1.38	84.4788	0.84479	2672.0895	26.7209	3200.5265	32.0053	36817.5165	368.1752
E9T139	1.39	84.4788	0.84479	2672.0895	26.7209	3200.5265	32.0053	36817.5165	368.1752
E9T140	1.4	84.4788	0.84479	2672.0895	26.7209	3200.5265	32.0053	36817.5165	368.1752
E9T141	1.41	84.4788	0.84479	2672.0895	26.7209	3200.5265	32.0053	36817.5165	368.1752
E9T142	1.42	84.4788	0.84479	2672.0895	26.7209	3200.5265	32.0053	36817.5165	368.1752
E9T143	1.43	84.4788	0.84479	2672.0895	26.7209	3200.5265	32.0053	36817.5165	368.1752
E9T144	1.44	84.4788	0.84479	2672.0895	26.7209	3200.5265	32.0053	36817.5165	368.1752
E9T145	1.45	84.4788	0.84479	2672.0895	26.7209	3200.5265	32.0053	36817.5165	368.1752
E9T146	1.46	84.4788	0.84479	2672.0895	26.7209	3200.5265	32.0053	36817.5165	368.1752
E9T147	1.47	84.4788	0.84479	2672.0895	26.7209	3200.5265	32.0053	36817.5165	368.1752
E9T148	1.48	84.4788	0.84479	2672.0895	26.7209	3200.5265	32.0053	36817.5165	368.1752
E9T149	1.49	84.4788	0.84479	2672.0895	26.7209	3200.5265	32.0053	36817.5165	368.1752
E9T150	1.5	84.4788	0.84479	2672.0895	26.7209	3200.5265	32.0053	36817.5165	368.1752
E9T151	1.51	84.4788	0.84479	2672.0895	26.7209	3200.5265	32.0053	36817.5165	368.1752
E9T152	1.52	84.4788	0.84479	2672.0895	26.7209	3200.5265	32.0053	36817.5165	368.1752
E9T153	1.53	84.4788	0.84479	2672.0895	26.7209	3200.5265	32.0053	36817.5165	368.1752
E9T154	1.54	84.4788	0.84479	2672.0895	26.7209	3200.5265	32.0053	36817.5165	368.1752
E9T155	1.55	84.4788	0.84479	2672.0895	26.7209	3200.5265	32.0053	36817.5165	368.1752
E9T156	1.56	84.4788	0.84479	2672.0895	26.7209	3200.5265	32.0053	36817.5165	368.1752
E9T157	1.57	84.4788	0.84479	2672.0895	26.7209	3200.5265	32.0053	36817.5165	368.1752
E9T158	1.58	84.4788	0.84479	2672.0895	26.7209	3200.5265	32.0053	36817.5165	368.1752
E9T159	1.59	84.4788	0.84479	2672.0895	26.7209	3200.5266	32.0053	36817.5165	368.1752
E9T160	1.6	84.4788	0.84479	2672.0895	26.7209	3200.5266	32.0053	36817.5165	368.1752
E9T161	1.61	84.4788	0.84479	2672.0895	26.7209	3200.5266	32.0053	36817.5165	368.1752
E9T162	1.62	84.4788	0.84479	2672.0895	26.7209	3200.5266	32.0053	36817.5165	368.1752
E9T163	1.63	84.4788	0.84479	2672.0895	26.7209	3200.5266	32.0053	36817.5165	368.1752
E9T164	1.64	84.4788	0.84479	2672.0895	26.7209	3200.5266	32.0053	36817.5165	368.1752
E9T165	1.65	84.4788	0.84479	2672.0895	26.7209	3200.5266	32.0053	36817.5165	368.1752
E9T166	1.66	84.4788	0.84479	2672.0895	26.7209	3200.5266	32.0053	36817.5165	368.1752
E9T167	1.67	84.4788	0.84479	2672.0895	26.7209	3200.5266	32.0053	36817.5165	368.1752
E9T168	1.68	84.4788	0.84479	2672.0895	26.7209	3200.5266	32.0053	36817.5165	368.1752
E9T169	1.69	84.4788	0.84479	2672.0895	26.7209	3200.5266	32.0053	36817.5165	368.1752
E9T170	1.7	84.4788	0.84479	2672.0895	26.7209	3200.5266	32.0053	36817.5165	368.1752
E9T171	1.71	84.4788	0.84479	2672.0895	26.7209	3200.5266	32.0053	36817.5165	368.1752
E9T172	1.72	84.4788	0.84479	2672.0895	26.7209	3200.5266	32.0053	36817.5165	368.1752
E9T173	1.73	84.4788	0.84479	2672.0895	26.7209	3200.5266	32.0053	36817.5165	368.1752
E9T174	1.74	84.4788	0.84479	2672.0895	26.7209	3200.5266	32.0053	36817.5165	368.1752
E9T175	1.75	84.4788	0.84479	2672.0895	26.7209	3200.5266	32.0053	36817.5165	368.1752
E9T176	1.76	84.4788	0.84479	2672.0895	26.7209	3200.5266	32.0053	36817.5165	368.1752
E9T177	1.77	84.4788	0.84479	2672.0895	26.7209	3200.5266	32.0053	36817.5165	368.1752
E9T178	1.78	84.4788	0.84479	2672.0895	26.7209	3200.5266	32.0053	36817.5165	368.1752
E9T179	1.79	84.4788	0.84479	2672.0895	26.7209	3200.5266	32.0053	36817.5165	368.1752
E9T180	1.8	84.4788	0.84479	2672.0895	26.7209	3200.5266	32.0053	36817.5165	368.1752
E9T181	1.81	84.4787	0.84479	2672.0895	26.7209	3200.5266	32.0053	36817.5165	368.1752
E9T182	1.82	84.4787	0.84479	2672.0896	26.7209	3200.5266	32.0053	36817.5165	368.1752
E9T183	1.83	84.4787	0.84479	2672.0896	26.7209	3200.5266	32.0053	36817.5165	368.1752
E9T184	1.84	84.4787	0.84479	2672.0896	26.7209	3200.5266	32.0053	36817.5165	368.1752
E9T185	1.85	84.4787	0.84479	2672.0896	26.7209	3200.5266	32.0053	36817.5165	368.1752
E9T186	1.86	84.4787	0.84479	2672.0896	26.7209	3200.5266	32.0053	36817.5165	368.1752
E9T187	1.87	84.4787	0.84479	2672.0896	26.7209	3200.5266	32.0053	36817.5165	368.1752
E9T188	1.88	84.4787	0.84479	2672.0896	26.7209	3200.5266	32.0053	36817.5165	368.1752
E9T189	1.89	84.4787	0.84479	2672.0896	26.7209	3200.5266	32.0053	36817.5165	368.1752
E9T190	1.9	84.4787	0.84479	2672.0896	26.7209	3200.5266	32.0053	36817.5165	368.1752
E9T191	1.91	84.4787	0.84479	2672.0896	26.7209	3200.5266	32.0053	36817.5165	368.1752
E9T192	1.92	84.4787	0.84479	2672.0896	26.7209	3200.5266	32.0053	36817.5165	368.1752
E9T193	1.93	84.4787	0.84479	2672.0896	26.7209	3200.5266	32.0053	36817.5165	368.1752
E9T194	1.94	84.4787	0.84479	2672.0896	26.7209	3200.5266	32.0053	36817.5165	368.1752
E9T195	1.95	84.4787	0.84479	2672.0896	26.7209	3200.5266	32.0053	36817.5165	368.1752
E9T196	1.96	84.4787	0.84479	2672.0896	26.7209	3200.5266	32.0053	36817.5165	368.1752
E9T197	1.97	84.4787	0.84479	2672.0896	26.7209	3200.5266	32.0053	36817.5165	368.1752
E9T198	1.98	84.4787	0.84479	2672.0896	26.7209	3200.5266	32.0053	36817.5165	368.1752
E9T199	1.99	84.4787	0.84479	2672.0896	26.7209	3200.5266	32.0053	36817.5165	368.1752
E9T200	2	84.4787	0.84479	2672.0896	26.7209	3200.5266	32.0053	36817.5165	368.1752
E9T201	2.01	84.4787	0.84479	2672.0896	26.7209	3200.5266	32.0053	36817.5165	368.1752
E9T202	2.02	84.4787	0.84479	2672.0896	26.7209	3200.5266	32.0053	36817.5165	368.1752
E9T203	2.03	84.4787	0.84479	2672.0896	26.7209	3200.5266	32.0053	36817.5165	368.1752
E9T204	2.04	84.4787	0.84479	2672.0896	26.7209	3200.5266	32.0053	36817.5165	368.1752
E9T205	2.05	84.4787	0.84479	2672.0896	26.7209	3200.5266	32.0053	36817.5165	368.1752
E9T206	2.06	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E9T207	2.07	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E9T208	2.08	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E9T209	2.09	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E9T210	2.1	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E9T211	2.11	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E9T212	2.12	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E9T213	2.13	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E9T214	2.14	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E9T215	2.15	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E9T216	2.16	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E9T217	2.17	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E9T218	2.18	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E9T219	2.19	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E9T220	2.2	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E9T221	2.21	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E9T222	2.22	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E9T223	2.23	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E9T224	2.24	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E9T225	2.25	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E9T226	2.26	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E9T227	2.27	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E9T228	2.28	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E9T229	2.29	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E9T230	2.3	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E9T231	2.31	84.4787	0.84479	2672.0896	26.7209	3200.5267	32.0053	36817.5165	368.1752
E9T232	2.32	84.4787	0.84479	2672.0897	26.7209	3200.5267	32.0053	36817.5165	368.1752
E9T233	2.33	84.4786	0.84479	2672.0897	26.7209	3200.5267	32.0053	36817.5165	368.1752
E9T234	2.34	84.4786	0.84479	2672.0897	26.7209	3200.5267	32.0053	36817.5165	368.1752
E9T235	2.35	84.4786	0.84479	2672.0897	26.7209	3200.5267	32.0053	36817.5165	368.1752
E9T236	2.36	84.4786	0.84479	2672.0897	26.7209	3200.5267	32.0053	36817.5165	368.1752
E9T237	2.37	84.4786	0.84479	2672.0897	26.7209	3200.5267	32.0053	36817.5165	368.1752
E9T238	2.38	84.4786	0.84479	2672.0897	26.7209	3200.5267	32.0053	36817.5165	368.1752
E9T239	2.39	84.4786	0.84479	2672.0897	26.7209	3200.5267	32.0053	36817.5165	368.1752
E9T240	2.4	84.4786	0.84479	2672.0897	26.7209	3200.5267	32.0053	36817.5165	368.1752
E9T241	2.41	84.4786	0.84479	2672.0897	26.7209	3200.5267	32.0053	36817.5165	368.1752
E9T242	2.42	84.4786	0.84479	2672.0897	26.7209	3200.5267	32.0053	36817.5165	368.1752
E9T243	2.43	84.4786	0.84479	2672.0897	26.7209	3200.5267	32.0053	36817.5165	368.1752
E9T244	2.44	84.4786	0.84479	2672.0897	26.7209	3200.5267	32.0053	36817.5165	368.1752
E9T245	2.45	84.4786	0.84479	2672.0897	26.7209	3200.5267	32.0053	36817.5165	368.1752
E9T246	2.46	84.4786	0.84479	2672.0897	26.7209	3200.5267	32.0053	36817.5165	368.1752
E9T247	2.47	84.4786	0.84479	2672.0897	26.7209	3200.5267	32.0053	36817.5165	368.1752
E9T248	2.48	84.4786	0.84479	2672.0897	26.7209	3200.5267	32.0053	36817.5165	368.1752
E9T249	2.49	84.4786	0.84479	2672.0897	26.7209	3200.5267	32.0053	36817.5165	368.1752
E9T250	2.5	84.4786	0.84479	2672.0897	26.7209	3200.5267	32.0053	36817.5165	368.1752
E9T251	2.51	84.4786	0.84479	2672.0897	26.7209	3200.5267	32.0053	36817.5165	368.1752
E9T252	2.52	84.4786	0.84479	2672.0897	26.7209	3200.5267	32.0053	36817.5165	368.1752
E9T253	2.53	84.4786	0.84479	2672.0897	26.7209	3200.5267	32.0053	36817.5165	368.1752
