Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,12,0,0,0,0,602,241,0,0,0,0,18067,0,0,0,482,0,0,0,0,0,0,440,4215,0,121,0,108,217,0,0,0,0,0,0,60,0,0,301,0,12,0,0,100,0,0,0,0,301,0,0,603,0,0,60,0,494,0,0,0,0,12,157,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12
20,0,51,0,2,28,3,4,0,1,16,0,509,82,59,0,0,1,18067,0,0,1286,360,0,95,0,0,0,3537,219,4215,0,110,11,108,217,0,0,0,0,0,0,21,20,0,282,5,7,0,0,100,0,0,0,0,301,0,0,582,21,0,39,0,193,0,301,0,0,12,157,49,0,0,0,98,0,0,1,0,27,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,38
40,0,44,4,1,15,3,5,4,0,22,1,515,75,77,0,0,0,18067,0,0,1399,355,0,102,0,0,0,3926,218,4215,0,112,9,105,217,0,0,0,2,0,0,17,16,0,274,1,11,0,0,100,0,0,0,0,301,0,0,572,31,0,29,0,212,0,282,0,0,12,156,49,0,0,0,89,0,0,0,0,25,0,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,1,0,0,33,33,33
60,0,50,3,1,18,4,15,3,0,17,0,503,78,72,0,0,0,18067,0,0,1373,348,0,105,0,0,0,3774,250,4215,0,109,11,108,217,0,0,0,0,0,0,12,11,0,265,5,7,0,0,100,0,0,0,0,301,0,0,568,35,0,25,0,204,0,290,0,0,12,157,49,1,0,1,91,0,0,0,0,29,0,0,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,46
80,0,41,0,2,22,5,13,3,1,19,0,508,86,56,0,0,0,18067,0,0,1198,370,0,80,0,0,0,3778,235,4215,0,109,12,108,217,0,0,0,0,0,0,14,13,0,268,7,5,0,0,100,0,0,0,0,301,0,0,570,33,0,27,0,219,0,275,0,0,12,157,49,0,0,0,98,0,0,1,0,32,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,43
100,0,54,2,2,20,1,9,2,1,18,0,505,85,53,0,0,1,18067,0,0,1354,363,0,89,0,0,0,3710,229,4215,0,103,18,108,217,0,0,0,0,0,0,13,12,0,267,5,7,0,0,100,0,0,0,0,301,0,0,573,30,0,30,0,206,0,288,0,0,12,157,49,0,0,1,102,0,0,0,0,30,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45
120,0,57,1,2,16,2,12,2,0,18,1,503,84,73,0,0,0,18067,0,0,1256,366,0,87,0,0,0,3730,230,4215,0,108,12,108,217,0,0,0,0,0,0,12,9,0,263,7,5,0,0,100,0,0,0,0,301,0,0,574,29,0,31,0,206,0,288,0,0,12,156,49,0,0,1,84,0,0,0,0,29,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37,37,37
140,0,50,3,1,25,6,10,3,0,12,0,504,87,71,0,0,1,18067,0,0,1422,374,0,81,0,0,0,3761,242,4215,0,101,20,108,217,0,0,0,0,0,0,11,6,0,258,4,8,0,0,100,0,0,0,0,301,0,0,569,34,0,26,0,192,0,302,0,0,12,157,49,0,0,0,81,0,0,1,0,27,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,56
160,0,46,3,4,16,4,6,1,1,17,1,515,71,75,0,0,0,18067,0,0,1309,353,0,96,0,0,0,3846,243,4215,0,105,15,108,217,0,0,0,0,0,0,8,10,1,259,6,6,0,0,100,0,0,0,0,301,0,0,560,43,0,17,0,198,0,296,0,0,12,157,49,1,0,1,94,0,0,1,0,33,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,36
180,0,52,6,0,19,2,15,2,0,18,0,500,76,78,0,0,1,18067,0,0,1354,364,0,78,0,0,0,3707,217,4215,0,108,12,108,217,0,0,0,0,0,0,12,9,1,261,3,9,0,0,100,0,0,0,0,301,0,0,559,44,0,16,0,213,0,281,0,0,12,157,49,1,0,0,86,0,0,0,0,40,0,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,38
