Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,12,0,0,0,0,602,241,0,0,0,0,18067,0,0,0,482,0,0,0,0,0,0,440,4215,0,121,0,108,217,0,0,0,0,0,0,60,0,0,301,0,12,0,0,100,0,0,0,0,301,0,0,603,0,0,60,0,494,0,0,0,0,12,157,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12
20,0,60,5,1,18,2,8,0,0,11,0,509,106,55,0,0,0,18067,0,0,1128,349,0,89,0,0,0,3623,230,4215,0,111,10,108,217,0,0,0,0,0,0,29,11,0,283,3,9,0,0,100,0,0,0,0,301,0,0,581,22,0,38,0,201,0,293,0,0,12,157,49,0,0,2,79,0,0,1,0,44,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,42
40,0,49,3,0,16,0,8,3,0,18,1,516,99,66,0,0,0,18067,0,0,1317,365,0,77,0,0,0,3700,213,4215,0,111,10,108,217,0,0,0,0,0,0,17,15,0,274,6,6,0,0,100,0,0,0,0,301,0,0,570,33,0,27,0,209,0,285,0,0,12,157,49,0,0,1,76,0,0,0,0,40,0,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,39
60,0,48,3,5,17,4,11,1,0,15,1,509,78,61,0,0,0,18067,0,0,1353,374,0,79,0,0,0,3657,220,4215,0,116,5,108,217,0,0,0,0,0,0,9,15,0,265,3,8,0,0,100,0,0,0,0,301,0,0,565,38,0,22,0,214,0,280,0,0,12,157,49,0,1,0,102,0,0,0,0,29,0,0,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49
80,0,44,2,2,15,1,18,0,0,25,2,505,72,70,0,0,1,18067,0,0,1439,375,0,76,0,0,0,3970,218,4215,0,107,14,108,217,0,0,0,0,0,0,18,8,0,267,7,5,0,0,100,0,0,0,0,301,0,0,566,37,0,23,0,190,0,304,0,0,12,157,49,0,0,0,97,0,0,1,0,31,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30
100,0,48,1,2,20,3,10,1,0,25,0,504,85,60,0,0,2,18067,0,0,1341,356,0,98,0,0,0,3879,228,4215,0,104,17,108,217,0,0,0,0,0,0,15,13,0,269,6,6,0,0,100,0,0,0,0,301,0,0,566,37,0,23,0,200,0,294,0,0,12,157,49,0,0,0,93,0,0,1,0,28,0,0,0,0,0,0,0,0,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24
120,0,48,2,3,17,4,14,2,1,26,0,497,84,67,0,0,0,18067,0,0,1286,357,0,87,0,0,0,3759,231,4215,0,113,8,105,214,0,2,0,2,0,0,16,9,0,266,2,10,0,0,100,0,0,0,0,301,0,0,570,33,0,27,0,195,0,299,0,0,12,157,49,0,0,0,90,0,0,0,0,38,0,0,0,0,1,0,0,0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,42
140,14,59,4,1,17,4,9,2,0,21,0,497,86,58,0,0,1,18067,0,0,1261,371,0,87,0,0,0,3750,215,4215,1,106,14,105,206,0,10,0,3,0,0,24,6,0,271,5,7,0,0,100,0,0,0,0,301,0,0,566,37,1,22,0,188,0,306,0,0,12,157,49,1,0,0,96,0,0,0,0,24,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,42
160,7,45,5,2,25,3,5,3,1,19,1,505,77,54,0,0,0,18067,0,1,1391,354,0,99,0,0,0,3886,219,4215,1,107,11,103,210,0,6,0,5,0,0,17,8,0,266,7,5,0,0,100,0,0,0,0,301,0,1,570,32,4,23,0,195,0,299,0,0,12,157,49,3,0,0,108,0,0,1,0,29,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,34
180,3,58,2,2,13,4,8,1,0,12,1,513,84,62,0,0,0,18067,0,1,1339,347,0,102,0,0,0,3768,223,4215,1,107,13,104,210,0,6,0,4,0,0,8,12,0,261,3,9,0,0,100,0,0,0,0,301,0,3,563,37,5,15,0,181,0,313,0,0,12,157,49,1,0,0,93,0,0,0,1,33,0,0,0,0,0,0,0,0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,31
200,6,55,3,3,18,3,6,0,0,15,0,511,74,70,0,0,0,18067,0,1,1765,356,0,92,0,0,0,3733,214,4215,1,107,14,108,210,0,6,0,0,0,0,20,7,0,268,4,8,0,0,100,0,0,0,0,301,0,3,564,36,7,14,0,188,0,306,0,0,12,157,49,0,0,0,94,0,0,0,2,34,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,34
220,11,55,4,2,14,2,8,0,0,12,0,517,78,63,0,0,1,18067,2,0,1824,344,0,105,0,0,0,3954,252,4215,1,109,12,107,209,0,6,0,0,0,0,11,13,0,265,4,7,0,0,100,0,0,0,0,301,0,4,567,32,7,17,0,202,0,292,0,0,12,157,49,0,1,0,96,0,0,0,1,33,0,0,0,0,1,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,33
240,9,48,6,1,12,2,14,2,1,18,0,510,78,58,0,0,0,18067,1,0,2104,380,0,80,0,0,0,3799,224,4215,1,107,13,106,204,0,12,1,1,0,0,14,12,0,267,3,9,0,0,100,0,0,0,0,301,0,3,571,29,8,20,0,196,0,298,0,0,12,156,49,0,0,0,100,0,0,0,4,22,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35,35,35
260,11,50,7,1,24,4,10,3,1,15,0,499,84,54,0,0,1,18067,2,1,2087,355,0,92,0,0,0,3898,212,4215,1,102,17,107,204,0,12,0,1,0,0,16,10,0,268,2,10,0,0,100,0,0,0,0,301,0,1,574,28,9,22,0,208,0,286,0,0,12,157,49,2,0,1,97,0,0,0,2,35,0,0,0,0,0,0,0,0,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,47
280,9,39,5,3,16,6,8,0,0,20,0,517,67,72,0,0,1,18067,1,1,1988,344,0,100,0,0,0,3816,223,4215,0,107,14,107,207,0,10,0,1,0,0,13,11,0,265,5,7,0,0,100,0,0,0,0,301,0,4,572,27,9,20,0,192,0,302,0,0,12,157,49,0,0,0,97,0,0,0,2,38,0,0,0,0,0,0,0,0,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,34
300,10,44,7,2,19,3,8,0,0,17,2,512,73,73,0,0,0,18067,1,0,1919,364,0,82,0,0,0,3705,227,4215,0,105,15,107,208,0,9,0,1,0,0,13,15,0,269,3,8,0,0,100,0,0,0,0,301,0,8,569,26,5,21,0,201,0,293,0,0,12,156,49,0,1,0,92,0,0,0,2,36,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,36,36,36
