Time,Obs_AC5,Obs_AC5_ATP,Obs_AC5_Ca,Obs_AC5_Ca_ATP,Obs_AC5_Ca_GaolfGTP,Obs_AC5_Ca_GaolfGTP_ATP,Obs_AC5_GaolfGTP,Obs_AC5_GaolfGTP_ATP,Obs_B56PP2A,Obs_B56PP2A_D32p75,Obs_B56PP2A_pARPP21,Obs_B56PP2Ap,Obs_B56PP2Ap_D32p75,Obs_B56PP2Ap_pARPP21,Obs_B72PP2A,Obs_B72PP2A_D32p34,Obs_B72PP2A_D32p75,Obs_B72PP2A_pARPP21,Obs_B72PP2A_Ca_D32p34,Obs_B72PP2A_Ca_D32p75,Obs_B72PP2A_Ca,Obs_B72PP2A_Ca_pARPP21,Obs_Ca,Obs_CaM,Obs_CaM_Ca2,Obs_CaM_Ca4,Obs_CaM_Ca4_pARPP21,Obs_CaMKII,Obs_CaMKII_CaM_Ca4,Obs_CaMKII_CaM,Obs_CaMKII_CaM_Ca2,Obs_CaMKII_CaM_Ca2_psd,Obs_CaMKII_CaM_psd,Obs_CaMKII_CaM_Ca4_psd,Obs_CaMKII_psd,Obs_cAMP,Obs_Substrate,Obs_CDK5,Obs_CDK5_D32,Obs_D1R,Obs_D1R_DA,Obs_D1R_Golf_DA,Obs_D1R_Golf,Obs_D32p34,Obs_D32p75,Obs_DA,Obs_D32,Obs_GaolfGDP,Obs_GaolfGTP,Obs_Gbgolf,Obs_Golf,Obs_pCaMKII,Obs_pCaMKII_CaM_Ca4,Obs_pCaMKII_CaM,Obs_pCaMKII_CaM_Ca2,Obs_pCaMKII_CaM_Ca2_psd,Obs_pCaMKII_CaM_psd,Obs_pCaMKII_CaM_Ca4_psd,Obs_pCaMKII_psd,Obs_pSubstrate,Obs_PDE4,Obs_PDE4_cAMP,Obs_PDE10r,Obs_PDE10r_cAMP,Obs_PDE10c,Obs_PDE10c_cAMP,Obs_PKA,Obs_PKAc,Obs_PKAc_B56PP2A,Obs_PKAc_D32,Obs_PKAc_ARPP21,Obs_PKA_Ca2MP,Obs_PKA_Ca4MP,Obs_PKAc_D32p75,Obs_PKAreg,Obs_PP1,Obs_PP1_pCaMKII_psd,Obs_PP1_pSubstrate,Obs_PP1_D32p34,Obs_CaMKII_CaM_Ca4_psd_CaMKII_CaM_Ca4_psd,Obs_pCaMKII_CaM_Ca4_psd_CaMKII_CaM_Ca4_psd,Obs_CaMKII_CaM_Ca4_CaMKII_CaM_Ca4,Obs_pCaMKII_CaM_Ca4_CaMKII_CaM_Ca4,Obs_PP2B,Obs_PP2Bc,Obs_PP2Bc_D32p34,Obs_PP2B_CaM,Obs_PP2B_CaM_Ca2,Obs_pARPP21,Obs_ARPP21,Obs_pCaMKII_psd_Substrate,Obs_pCaMKII_CaM_psd_Substrate,Obs_pCaMKII_CaM_Ca2_psd_Substrate,Obs_pCaMKII_CaM_Ca4_psd_Substrate,Obs_CaMKII_CaM_psd_Substrate,Obs_CaMKII_CaM_Ca2_psd_Substrate,Obs_CaMKII_CaM_Ca4_psd_Substrate
0,0,40,0,1,0,0,0,2,55,45,1,8,11,0,61,0,50,1,0,5,4,0,3,192,3,0,0,1011,1,81,14,1,7,0,88,2,175,82,28,89,0,0,31,0,632,2,2217,0,0,2,87,0,0,0,0,0,0,0,0,5,91,29,24,18,0,0,69,0,0,0,1,0,0,2,3,161,0,1,19,0,0,0,0,1,14,3,0,223,35,1165,0,0,0,0,1,0,0
0.05,0,41,0,0,0,0,0,2,49,49,3,8,11,0,65,0,46,2,0,5,3,0,4,198,2,0,0,1017,0,71,19,2,7,0,87,2,175,85,25,92,0,0,28,0,630,1,2222,0,0,2,90,0,0,0,0,0,0,0,0,5,90,30,19,23,0,0,69,0,0,2,1,0,0,0,3,161,0,1,19,0,0,0,0,1,12,3,0,225,31,1166,0,0,0,0,1,0,0
0.1,0,41,0,0,0,0,0,2,57,43,1,9,9,1,65,0,46,2,0,3,4,1,3,194,3,0,1,1012,0,74,18,0,9,0,89,4,174,83,27,85,0,1,34,0,639,1,2220,0,0,2,83,0,0,0,0,0,0,0,0,5,93,27,21,21,0,0,69,0,0,0,0,0,0,3,3,161,0,1,19,0,0,0,0,2,9,3,0,227,30,1167,0,0,0,0,2,0,0
0.15000000000000002,1,40,0,0,0,0,0,2,56,44,1,11,7,1,51,0,58,2,0,8,2,0,4,199,2,0,0,1016,0,75,14,2,7,0,90,1,174,79,31,83,0,0,37,0,623,1,2216,0,0,2,81,0,0,0,0,0,0,0,0,7,91,29,25,17,0,0,69,0,0,0,0,0,0,3,3,161,0,1,19,0,0,0,0,0,16,3,0,222,32,1167,0,0,0,0,0,0,0
0.2,0,40,0,1,0,0,0,2,56,44,1,10,9,0,53,0,57,0,0,4,7,0,3,189,1,0,0,1007,1,85,12,0,11,0,88,0,174,84,26,85,0,0,35,0,627,1,2220,0,0,2,83,0,0,0,0,0,0,0,0,7,93,27,28,14,0,0,68,0,0,1,0,1,0,2,3,161,0,1,19,0,0,0,0,0,13,3,0,225,35,1167,0,0,0,0,0,0,0
0.25,0,40,0,1,0,0,0,2,52,49,0,9,10,0,64,0,45,1,0,8,3,0,4,187,3,0,0,1005,1,90,12,0,6,0,90,5,174,81,29,90,0,0,30,0,619,1,2227,0,0,2,88,0,0,0,0,0,0,0,0,7,93,27,29,13,0,0,69,0,0,1,0,0,0,2,3,159,0,1,21,0,0,0,0,0,17,1,0,223,35,1167,0,0,0,0,0,0,0
0.30000000000000004,1,40,0,0,0,0,0,2,51,48,2,8,11,0,68,0,43,1,0,4,5,0,4,190,4,0,0,1012,0,79,17,0,10,0,86,3,173,83,27,87,0,1,32,0,619,1,2235,0,0,2,85,0,0,0,0,0,0,0,0,9,91,29,26,16,0,0,69,0,0,0,0,0,0,3,3,160,0,0,21,0,0,0,0,1,19,1,0,220,34,1166,0,0,0,0,0,0,0
0.35000000000000003,1,40,0,0,0,0,0,2,66,34,1,9,10,0,73,0,42,0,0,2,4,0,4,202,4,0,0,1014,0,74,17,1,2,0,96,1,172,82,28,89,1,0,30,0,639,2,2233,0,0,2,88,0,0,0,0,0,0,0,0,9,95,25,22,20,0,0,68,0,0,0,1,1,0,2,3,159,0,1,21,0,0,0,0,1,13,1,0,226,36,1165,0,0,0,0,0,0,0
0.4,0,40,0,1,0,0,0,2,54,44,3,10,9,0,65,0,48,1,0,3,4,0,4,197,0,0,0,1016,1,73,16,3,8,0,86,2,171,73,37,80,1,0,39,0,624,1,2225,0,0,2,79,0,0,0,0,0,0,0,0,9,97,23,25,17,0,0,69,1,0,0,2,0,0,0,3,159,0,1,21,0,0,0,0,0,17,1,1,222,33,1164,0,0,0,0,1,0,0
0.45,0,39,0,1,0,0,0,3,50,50,1,6,13,0,73,0,41,1,0,4,2,0,4,200,4,0,0,1013,1,69,18,1,7,0,95,2,172,86,24,88,1,0,31,0,624,1,2234,0,0,3,86,0,0,0,0,0,0,0,0,9,95,25,21,21,0,0,69,1,0,0,2,0,0,0,3,159,0,1,21,0,0,0,0,1,23,1,0,216,36,1163,0,0,0,0,0,0,0
0.5,1,39,0,0,0,0,0,3,59,41,1,8,11,0,60,0,50,3,0,6,1,1,4,197,4,0,1,1014,1,71,13,3,9,0,93,1,173,76,34,96,2,0,22,0,612,1,2233,0,0,3,95,0,0,0,0,0,0,0,0,8,93,27,20,22,0,0,69,0,0,1,0,0,0,2,3,159,0,1,21,0,0,0,0,0,18,1,0,222,34,1163,0,0,0,0,0,0,0
0.55,0,40,0,0,0,0,0,3,61,40,0,7,11,1,68,0,44,2,0,5,2,0,3,185,6,0,0,993,0,80,21,1,6,0,103,1,173,76,34,90,0,0,30,0,626,1,2228,0,0,3,87,0,0,0,0,0,0,0,0,8,92,28,20,22,0,0,69,0,0,1,1,0,0,1,3,159,0,1,21,0,0,0,0,0,11,1,0,229,38,1161,0,0,0,0,0,0,0
0.6000000000000001,0,40,0,0,0,0,0,3,67,34,0,7,12,0,65,0,49,1,0,3,3,0,3,188,4,0,0,991,0,80,21,1,6,1,104,3,174,82,28,91,0,0,29,0,630,1,2233,0,0,3,88,0,0,0,0,0,0,0,0,8,87,33,23,19,0,0,69,0,0,1,2,0,0,0,3,160,0,0,21,0,0,0,0,2,10,1,0,228,39,1161,0,0,0,0,0,0,0
0.65,0,40,0,0,0,0,0,3,52,47,2,8,11,0,62,0,50,2,0,4,3,0,3,199,1,0,0,1000,2,74,18,1,7,0,102,4,173,83,27,87,0,0,33,0,619,2,2231,0,0,3,84,0,0,0,0,0,0,0,0,9,86,34,26,16,0,0,67,0,0,0,1,2,0,2,3,160,0,0,21,0,0,0,0,3,15,0,0,223,35,1163,0,0,0,0,0,0,0
0.7000000000000001,1,38,0,0,0,0,0,4,50,50,1,7,10,2,63,0,52,0,0,3,3,0,3,182,3,0,0,988,0,86,18,2,9,0,100,3,172,88,22,89,0,0,31,0,622,1,2229,0,0,4,85,0,0,0,0,0,0,0,0,8,90,30,20,22,0,0,69,0,0,0,0,0,0,3,3,160,0,1,20,0,0,0,0,2,10,1,1,227,35,1165,0,0,0,0,1,0,0
0.75,0,39,0,0,0,0,0,4,55,43,3,9,10,0,62,0,52,0,0,2,5,0,4,200,3,0,1,1000,2,80,12,1,3,0,106,3,174,87,23,92,0,0,28,0,631,1,2227,0,0,4,88,0,0,0,0,0,0,0,0,7,90,30,19,23,0,0,69,0,0,1,0,0,0,2,3,160,0,1,20,0,0,0,0,3,10,1,0,227,33,1166,0,0,0,0,0,0,0
0.8,0,39,0,0,0,0,0,4,50,50,1,9,10,0,61,0,51,2,0,4,3,0,4,195,5,0,1,1011,0,78,8,3,12,0,92,4,175,90,20,86,0,0,34,0,613,2,2240,0,0,4,82,0,0,0,0,0,0,0,0,7,88,32,16,26,0,0,69,0,0,0,1,0,0,2,3,160,0,0,21,0,0,0,0,3,17,1,0,220,33,1165,0,0,0,0,0,0,0
0.8500000000000001,0,39,0,0,0,0,0,4,54,45,2,9,10,0,64,0,49,1,0,2,5,0,4,196,2,0,1,1004,1,78,12,1,10,0,98,1,175,82,28,90,0,0,30,0,621,1,2234,0,0,4,86,0,0,0,0,0,0,0,0,7,91,29,17,25,0,0,67,0,0,0,2,2,0,1,3,161,0,0,20,0,0,0,0,2,11,2,0,226,33,1164,0,0,0,0,0,0,0
0.9,0,39,0,0,0,0,0,4,54,47,0,7,12,0,64,0,51,0,0,5,1,0,4,194,5,0,1,1003,0,81,13,2,6,0,99,5,175,83,27,90,0,1,29,0,614,1,2233,0,0,4,86,0,0,0,0,0,0,0,0,7,92,28,15,27,0,0,68,1,0,0,1,1,0,1,3,161,0,0,20,0,0,0,0,3,14,2,0,222,36,1165,0,0,0,0,0,0,0
0.9500000000000001,2,36,0,1,0,0,0,4,53,48,0,11,8,0,55,0,53,3,0,4,6,0,4,189,3,0,0,994,0,87,16,2,5,0,100,6,175,88,22,86,0,0,34,0,606,1,2246,0,0,4,82,0,0,0,0,0,0,0,0,7,84,36,18,24,0,0,68,0,0,1,0,1,0,2,3,161,0,0,20,0,0,0,0,3,17,2,0,219,34,1166,0,0,0,0,0,0,0
1,0,38,0,1,0,0,0,4,59,40,2,7,11,1,65,0,46,1,0,5,4,0,3,188,4,0,0,998,1,81,17,1,9,0,97,5,175,84,26,94,1,0,25,0,619,1,2239,0,0,4,91,0,0,0,0,0,0,0,0,7,79,41,15,27,0,0,69,0,0,1,0,0,0,2,3,160,0,0,21,0,0,0,0,2,15,2,0,222,34,1165,0,0,0,0,0,0,0
1.05,0,38,0,1,0,0,0,4,60,41,0,10,9,0,67,0,41,4,0,5,4,0,4,184,9,1,0,997,0,84,15,0,9,0,99,7,175,86,24,92,1,0,27,0,624,1,2240,0,0,4,89,0,0,0,0,0,0,0,0,6,76,44,16,26,0,0,69,1,0,0,0,0,0,2,3,156,0,1,24,0,0,0,0,3,15,2,0,221,34,1165,0,0,0,0,0,0,0
1.1,0,38,0,1,0,0,0,4,56,45,0,6,13,0,55,0,55,1,0,4,6,0,3,205,2,0,0,1012,4,67,15,0,7,0,98,7,174,84,26,91,1,0,28,0,606,1,2235,0,0,4,88,0,0,0,0,0,0,0,0,6,73,47,15,27,0,0,69,1,0,0,0,0,0,2,3,156,0,1,24,0,0,0,0,2,15,2,1,221,37,1165,0,0,0,0,1,0,0
1.1500000000000001,0,38,0,1,0,0,0,4,58,42,1,8,11,0,58,0,53,1,0,7,2,0,4,200,4,0,0,1007,1,77,14,1,6,0,98,4,173,92,18,86,1,0,33,0,614,1,2238,0,0,4,83,0,0,0,0,0,0,0,0,8,75,45,14,28,0,0,68,0,0,0,0,1,0,3,3,157,0,1,23,0,0,0,0,4,14,3,0,220,36,1165,0,0,0,0,0,0,0
1.2000000000000002,0,39,0,0,0,0,0,4,49,49,3,11,8,0,65,0,46,0,0,5,5,0,4,202,3,0,0,1014,1,71,14,4,8,0,92,2,173,85,25,85,1,0,34,0,614,1,2238,0,0,4,82,0,0,0,0,0,0,0,0,8,75,45,14,28,0,0,67,0,0,0,2,2,0,1,3,158,0,1,22,0,0,0,0,4,15,4,1,217,34,1164,0,0,0,0,0,0,0
1.25,0,39,0,0,0,0,0,4,51,48,2,8,11,0,66,0,46,1,0,6,2,0,4,193,1,0,0,1001,1,84,15,2,7,0,94,2,173,84,26,85,0,0,35,0,609,1,2239,0,0,4,81,0,0,0,0,0,0,0,0,8,68,52,14,28,0,0,68,1,0,0,0,1,0,2,3,158,0,1,22,0,0,0,0,4,17,3,0,217,34,1166,0,0,0,0,0,0,0
1.3,0,40,0,0,0,0,0,3,54,47,0,8,11,0,70,0,41,2,0,4,4,0,4,196,6,0,1,1016,0,76,13,3,8,0,88,7,174,89,21,86,0,0,34,0,620,1,2240,0,0,3,83,0,0,0,0,0,0,0,0,8,77,43,14,28,0,0,69,0,0,0,0,0,0,3,3,159,0,0,22,0,0,0,0,4,10,3,0,224,35,1165,0,0,0,0,0,0,0
1.35,0,40,0,0,0,0,0,3,54,46,1,5,14,0,72,0,38,2,0,7,2,0,4,197,2,0,0,1016,0,74,19,1,9,0,85,5,174,83,27,92,0,0,28,0,625,1,2228,0,0,3,89,0,0,0,0,0,0,0,0,8,77,43,12,30,0,0,69,0,0,0,1,0,0,2,3,159,0,0,22,0,0,0,0,3,7,3,0,228,36,1163,0,0,0,0,0,0,0
1.4000000000000001,0,40,0,0,0,0,0,3,55,43,3,4,14,1,69,0,46,1,0,5,0,0,3,200,2,0,0,1019,0,74,17,1,7,0,86,6,174,80,30,98,0,0,22,0,626,2,2223,0,0,3,95,0,0,0,0,0,0,0,0,7,76,44,13,29,0,0,69,1,0,0,1,0,0,1,3,158,0,1,22,0,0,0,0,2,14,2,0,223,34,1163,0,0,0,0,0,0,0
1.4500000000000002,1,38,0,1,0,0,0,3,61,40,0,7,12,0,70,0,45,0,0,3,3,0,4,190,3,0,0,1016,4,77,14,1,11,0,80,9,174,81,29,91,1,1,27,0,635,1,2221,0,0,3,89,0,0,0,0,0,0,0,0,6,74,46,8,34,0,0,67,0,0,1,0,2,0,2,3,158,0,1,22,0,0,0,0,2,16,2,0,221,40,1163,0,0,0,0,1,0,0
1.5,1,38,0,1,0,0,0,3,53,47,1,8,11,0,54,0,61,1,0,3,2,0,3,190,4,0,0,1013,0,84,12,0,10,0,85,9,175,78,32,94,0,0,26,0,612,1,2221,0,0,3,91,0,0,0,0,0,0,0,0,6,72,48,10,32,0,0,67,1,0,1,2,1,0,0,4,159,0,1,21,0,0,0,0,1,14,3,0,223,38,1161,0,0,0,0,0,0,0
1.55,1,38,0,1,0,0,0,3,51,48,2,6,13,0,63,0,52,1,0,4,1,0,4,196,4,0,0,1020,2,77,13,1,7,0,83,6,174,86,24,95,0,0,25,0,615,1,2228,0,0,3,92,0,0,0,0,0,0,0,0,4,65,55,12,30,0,0,67,0,0,0,0,1,0,4,4,157,0,3,21,0,0,0,0,2,22,3,1,213,38,1162,0,0,0,0,0,1,0
1.6,0,39,0,1,0,0,0,3,53,48,0,9,10,0,65,0,45,2,0,3,5,1,4,185,8,0,0,1011,0,91,11,1,4,0,85,8,176,85,25,87,2,0,31,0,620,1,2233,0,0,3,86,0,0,0,0,0,0,0,0,4,62,58,12,30,0,0,67,0,0,0,0,1,0,4,4,160,0,1,20,0,0,0,0,2,15,4,0,220,38,1162,0,0,0,0,1,0,0
1.6500000000000001,0,39,0,1,0,0,0,3,54,46,0,8,11,0,56,0,54,0,0,4,7,0,4,203,2,0,0,1026,0,72,18,3,2,0,83,4,178,73,37,88,2,0,30,0,616,1,2217,0,0,3,87,0,0,0,0,0,0,0,0,4,59,61,7,35,0,0,67,0,1,0,1,1,0,2,4,160,0,0,21,0,0,0,0,1,13,4,0,223,41,1161,0,0,0,0,0,0,0
1.7000000000000002,0,39,0,1,0,0,0,3,47,51,2,6,13,0,56,0,50,2,0,3,10,0,3,186,3,0,1,1018,1,80,20,0,9,0,76,2,178,92,18,82,1,1,36,0,614,1,2236,0,0,3,80,0,0,0,0,0,0,0,0,4,59,61,15,26,0,1,68,0,1,0,1,0,0,2,4,160,0,0,21,0,0,0,0,1,16,4,0,220,36,1161,0,0,0,0,0,0,0
1.75,0,39,0,1,0,0,0,3,54,43,3,8,11,0,56,0,49,2,0,6,7,1,3,178,2,0,1,1009,1,89,20,0,8,0,76,6,177,90,20,90,0,0,30,0,625,1,2230,0,0,3,87,0,0,0,0,0,0,0,0,4,62,58,17,24,1,0,66,0,1,0,0,2,0,3,4,160,0,0,21,0,0,0,0,1,16,4,0,220,34,1162,0,0,0,0,1,0,0
1.8,0,39,0,1,0,0,0,3,55,45,0,8,11,0,64,0,45,1,0,8,2,1,4,193,5,0,1,1021,2,73,20,1,4,0,82,6,177,88,22,82,1,0,37,0,629,1,2224,0,0,3,80,0,0,0,0,0,0,0,0,4,63,57,15,26,0,1,68,0,1,0,0,0,0,3,4,160,0,0,21,0,0,0,0,1,23,4,0,213,38,1162,0,0,0,0,1,0,0
1.85,0,40,0,0,0,0,0,3,56,43,1,9,10,0,52,0,57,2,0,5,5,0,4,186,5,0,0,1017,1,76,19,4,6,0,79,3,176,83,27,85,0,0,35,0,620,1,2223,0,0,3,82,0,0,0,0,0,0,0,0,4,64,56,14,27,0,1,67,0,1,0,2,1,0,1,4,159,0,0,22,0,0,0,0,0,16,4,0,221,38,1160,0,0,0,0,2,0,0
1.9000000000000001,0,40,0,0,0,0,0,3,58,42,0,8,11,0,65,0,46,1,0,8,1,0,4,175,4,0,1,1009,0,86,18,3,8,1,76,4,175,78,32,91,0,0,29,0,632,2,2213,0,0,3,88,0,0,0,0,0,0,0,0,4,62,58,16,25,1,0,68,0,1,0,1,0,0,2,4,159,0,0,22,0,0,0,0,0,14,4,0,223,39,1161,0,0,0,0,2,1,0
1.9500000000000002,0,40,0,0,0,0,0,3,46,53,1,8,11,0,62,0,50,1,0,6,2,0,4,197,5,0,1,1025,1,66,19,0,9,1,83,4,178,86,24,93,0,0,27,0,629,2,2212,0,0,3,90,0,0,0,0,0,0,0,0,4,59,61,18,23,1,0,67,0,1,0,2,1,0,1,4,159,0,0,22,0,0,0,0,0,13,4,0,224,38,1160,0,0,0,0,0,0,0
2,0,41,0,0,0,0,0,2,54,46,0,6,13,0,60,0,50,2,0,6,3,0,4,189,4,0,1,1012,1,73,21,1,9,0,87,3,178,88,22,89,0,0,31,0,637,1,2210,0,0,2,87,0,0,0,0,0,0,0,0,4,59,61,19,22,0,1,67,0,1,1,1,1,0,1,4,160,0,0,21,0,0,0,0,0,18,5,0,218,37,1162,0,0,0,0,0,0,0
2.0500000000000003,1,40,0,0,0,0,0,2,61,38,1,7,12,0,62,0,47,4,0,6,2,0,3,179,6,0,1,1003,3,82,17,2,9,0,88,6,178,90,20,90,2,1,27,0,653,1,2209,0,0,2,90,0,0,0,0,0,0,0,0,4,64,56,22,19,1,0,68,1,1,0,1,0,0,1,4,160,0,0,21,0,0,0,0,0,13,5,0,223,34,1162,0,0,0,0,0,0,0
2.1,0,41,0,0,0,0,0,2,51,49,0,8,11,0,69,0,40,4,0,4,4,0,4,185,5,0,1,1009,0,76,20,1,11,0,87,4,179,84,26,92,0,0,28,0,648,1,2205,0,0,2,90,0,0,0,0,0,0,0,0,3,69,51,20,21,1,0,67,0,1,1,0,1,0,2,4,159,0,0,22,0,0,0,0,0,12,4,0,225,35,1163,0,0,0,0,0,0,0
2.15,0,41,0,0,0,0,0,2,50,48,2,3,16,0,63,0,50,0,0,4,3,1,4,187,3,0,0,1004,1,85,16,0,8,0,90,3,179,79,31,97,0,0,23,0,628,1,2207,0,0,2,95,0,0,0,0,0,0,0,0,3,69,51,20,21,1,0,68,0,1,0,1,0,0,2,4,159,0,0,22,0,0,0,0,1,9,4,0,227,37,1162,0,0,0,0,0,0,0
2.2,0,41,0,0,0,0,0,2,48,50,2,8,11,0,54,0,55,1,0,7,4,0,4,186,1,0,0,1004,1,84,15,1,12,0,87,0,178,78,32,88,1,0,31,0,619,1,2210,0,0,2,87,0,0,0,0,0,0,0,0,4,73,47,21,20,1,0,68,0,1,0,0,0,0,3,4,160,0,0,21,0,0,0,0,1,8,4,0,228,37,1163,0,0,0,0,0,0,0
2.25,0,41,0,0,0,0,0,2,50,50,0,9,10,0,67,0,46,0,0,7,1,0,3,187,2,0,0,999,1,90,13,2,5,0,94,1,178,75,35,96,2,0,22,0,619,2,2219,0,0,2,96,0,0,0,0,0,0,0,0,4,77,43,21,20,0,1,67,1,1,0,1,1,0,1,4,160,0,0,21,0,0,0,0,1,11,4,0,225,40,1162,0,0,0,0,0,0,0
2.3000000000000003,0,41,0,0,0,0,0,2,49,48,3,9,10,0,63,0,49,1,0,3,5,0,3,193,4,0,0,1007,0,84,11,0,8,0,93,2,177,81,29,86,0,0,34,0,622,1,2225,0,0,2,84,0,0,0,0,0,0,0,0,4,82,38,23,18,0,1,68,0,1,1,2,0,0,0,4,160,0,0,21,0,0,0,0,2,17,4,0,218,36,1161,0,0,0,0,1,0,0
2.35,0,41,0,0,0,0,0,2,57,41,2,9,10,0,64,0,51,0,0,3,3,0,3,199,3,0,0,1009,1,81,13,0,4,0,96,1,178,83,27,95,0,0,25,0,624,1,2227,0,0,2,93,0,0,0,0,0,0,0,0,4,83,37,24,17,0,1,67,0,1,0,0,1,0,3,4,159,0,0,22,0,0,0,0,2,12,4,0,223,38,1163,0,0,0,0,0,0,0
2.4000000000000004,0,41,0,0,0,0,0,2,53,46,1,9,9,1,61,0,49,1,0,5,5,0,4,199,1,0,1,1010,2,78,15,0,6,0,93,1,177,84,26,87,0,0,33,0,616,2,2233,0,0,2,85,0,0,0,0,0,0,0,0,4,83,37,21,20,1,0,68,0,1,0,0,0,0,3,4,158,0,1,22,0,0,0,0,3,11,3,0,224,35,1164,0,0,0,0,0,0,0
2.45,0,41,0,0,0,0,0,2,54,43,3,8,10,1,56,0,55,1,0,5,3,1,3,201,1,0,1,1017,0,73,16,2,7,0,88,1,177,76,34,91,0,0,29,0,619,1,2220,0,0,2,89,0,0,0,0,0,0,0,0,4,87,33,19,22,1,0,68,0,1,0,1,0,1,1,3,159,0,0,22,0,0,0,0,3,9,3,0,226,32,1163,0,0,0,0,0,1,0
2.5,0,41,0,0,0,0,0,2,55,44,1,7,12,0,59,0,51,2,0,7,1,1,4,203,3,0,1,1021,2,69,11,0,10,0,89,5,176,78,32,90,0,0,30,0,616,1,2222,0,0,2,88,0,0,0,0,0,0,0,0,4,94,26,16,24,2,0,68,0,1,0,1,0,0,2,4,158,0,0,23,0,0,0,0,2,12,3,1,223,31,1166,0,0,0,0,2,0,0
2.5500000000000003,0,41,0,0,0,0,0,2,51,47,2,7,12,0,60,0,54,0,0,4,3,0,3,202,3,0,0,1018,1,72,12,2,7,0,90,2,175,82,28,91,0,0,29,0,617,2,2220,0,0,2,89,0,0,0,0,0,0,0,0,5,88,32,16,24,2,0,68,0,1,0,0,0,0,3,4,157,0,0,24,0,0,0,0,2,11,3,0,225,33,1168,0,0,0,0,2,0,0
2.6,0,41,0,0,0,0,0,2,54,44,2,6,13,0,53,0,59,2,0,4,3,0,3,201,4,0,0,1019,0,77,10,2,7,0,88,2,175,77,33,85,0,1,34,0,605,1,2225,0,0,2,83,0,0,0,0,0,0,0,0,5,89,31,22,18,2,0,68,0,1,0,1,0,0,2,4,156,0,1,24,0,0,0,0,3,11,3,0,224,31,1167,0,0,0,0,1,0,0
2.6500000000000004,0,41,0,0,0,0,0,2,55,44,1,7,12,0,64,0,48,2,0,3,4,0,3,196,0,0,1,1013,0,88,9,0,7,0,87,7,175,87,23,77,2,0,41,0,618,2,2235,0,0,2,77,0,0,0,0,0,0,0,0,6,88,32,27,14,1,0,66,0,1,0,1,2,0,2,4,157,0,1,23,0,0,0,0,2,19,4,0,216,31,1167,0,0,0,0,0,0,0
2.7,0,41,0,0,0,0,0,2,52,47,1,5,14,0,67,0,47,0,0,4,3,0,4,187,1,0,1,1005,0,95,9,0,7,0,88,3,175,75,35,83,1,0,36,0,604,1,2232,0,0,2,82,0,0,0,0,0,0,0,0,6,82,38,28,13,1,0,67,0,1,0,1,1,0,2,4,158,0,1,22,0,0,0,0,1,15,5,0,220,34,1166,0,0,0,0,0,0,0
2.75,0,41,0,0,0,0,0,2,51,49,0,8,10,1,63,0,50,1,0,5,2,0,4,192,1,0,1,1007,1,87,13,1,4,0,91,3,175,85,25,86,0,0,34,0,603,1,2240,0,0,2,84,0,0,0,0,0,0,0,0,5,80,40,22,19,1,0,68,0,1,0,0,0,0,3,4,157,0,2,22,0,0,0,0,1,6,5,0,229,33,1167,0,0,0,0,0,0,0
2.8000000000000003,0,41,0,0,0,0,0,2,53,46,1,9,8,2,61,0,49,2,0,4,5,0,4,213,3,0,1,1033,0,60,13,2,8,0,88,1,176,86,24,95,0,0,25,0,621,1,2230,0,0,2,93,0,0,0,0,0,0,0,0,6,77,43,21,20,1,0,68,0,1,2,0,0,0,1,4,159,0,0,22,0,0,0,0,1,23,5,0,212,30,1167,0,0,0,0,0,0,0
2.85,0,42,0,0,0,0,0,1,62,37,1,7,12,0,52,0,56,1,0,8,4,0,4,187,4,0,0,1005,0,93,11,1,5,0,89,3,176,91,19,90,0,0,30,0,604,1,2246,0,0,1,89,0,0,0,0,0,0,0,0,6,86,34,21,20,1,0,68,0,1,0,0,0,0,3,4,159,0,0,22,0,0,0,0,2,17,5,0,217,34,1167,0,0,0,0,0,0,0
2.9000000000000004,0,42,0,0,0,0,0,1,54,46,0,9,10,0,58,0,51,0,0,3,9,0,3,191,7,0,0,1013,2,83,11,1,6,0,88,1,176,92,18,90,1,0,29,0,610,1,2247,0,0,1,90,0,0,0,0,0,0,0,0,6,84,36,21,20,1,0,67,0,1,0,2,1,0,1,4,160,0,0,21,0,0,0,0,2,14,5,0,220,36,1165,0,0,0,0,0,0,0
2.95,0,42,0,0,0,0,0,1,55,44,1,9,10,0,55,0,55,1,0,9,1,0,4,191,6,0,0,1013,2,76,17,0,10,0,86,2,176,87,23,87,0,0,33,0,611,1,2231,0,0,1,86,0,0,0,0,0,0,0,0,6,89,31,23,18,1,0,68,0,1,1,0,0,0,2,4,160,0,0,21,0,0,0,0,3,13,5,0,220,34,1167,0,0,0,0,0,0,0
3,0,42,0,0,0,0,0,1,47,52,2,10,8,1,62,0,49,2,0,3,5,0,4,192,5,0,0,1013,0,76,18,3,7,0,87,1,176,86,24,83,1,0,36,0,616,2,2231,0,0,1,83,0,0,0,0,0,0,0,0,6,86,34,27,14,1,0,68,1,0,0,0,0,0,3,4,160,0,0,21,0,0,0,0,2,14,5,0,220,31,1167,0,0,0,0,0,0,0
